Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,2674,739914,199.1,12.375,-53.7,348.18,14.4,0.02,-68.95,12.86,-28.1,335.4,30.9,38.91,-76.613,1.21,60.8,36.17,9.58,24.36
,2675,739915,198.9,12.379,-53.7,348.28,15.2,0.02,-68.55,12.95,-28.16,335.3,31,38.91,-76.613,1.22,61.3,36.18,9.6,24.35
,2676,739916,198.8,12.384,-53.7,348.33,15.8,0.02,-68.27,13,-28.14,335.2,31,38.91,-76.613,1.22,61.4,36.18,9.62,24.34
,2677,739917,198.6,12.388,-53.7,348.43,16.5,0.02,-67.95,13.09,-28.21,335.1,31.1,38.91,-76.612,1.23,61.9,36.19,9.67,24.33
,2678,739918,198.5,12.393,-53.8,348.32,17.1,0.02,-67.78,13.24,-28.25,334.9,31.2,38.909,-76.612,1.23,62,36.2,9.71,24.32
,2679,739919,198.4,12.398,-53.8,348.37,17.7,0.02,-67.53,13.33,-28.32,334.8,31.3,38.909,-76.612,1.24,62.5,36.2,9.78,24.31
,2680,739920,198.2,12.402,-53.8,348.47,18.2,0.02,-67.32,13.47,-28.36,334.6,31.4,38.909,-76.612,1.25,63.1,36.21,9.89,24.3
,2681,739921,198,12.408,-53.9,348.41,18.6,0.02,-67.25,13.56,-28.43,334.5,31.5,38.908,-76.612,1.26,63.6,36.22,9.96,24.29
,2682,739922,197.9,12.414,-53.9,348.46,19.1,0.02,-67.05,13.65,-28.5,334.4,31.6,38.908,-76.612,1.27,64.2,36.23,9.99,24.28
,2683,739923,197.7,12.42,-54,348.4,19.6,0.02,-66.95,13.75,-28.56,334.3,31.7,38.908,-76.612,1.27,64.2,36.24,10.02,24.28
,2684,739924,197.5,12.426,-54,348.51,20.1,0.02,-66.76,13.89,-28.61,334.1,31.8,38.908,-76.612,1.27,64.3,36.25,10.06,24.28
,2685,739925,197.3,12.431,-54,348.61,20.5,0.03,-66.61,13.98,-28.79,334.1,32,38.907,-76.611,1.28,64.9,36.26,10.08,24.27
,2686,739926,197.2,12.436,-54.1,348.5,20.8,0.03,-66.59,14.07,-28.85,334,32.1,38.907,-76.611,1.29,65.4,36.26,10.21,24.26
,2687,739927,197,12.441,-54.2,348.44,21.2,0.03,-66.54,14.21,-29.01,333.9,32.3,38.907,-76.611,1.31,66.5,36.27,10.33,24.26
,2688,739928,196.8,12.447,-54.2,348.54,21.5,0.03,-66.44,14.3,-29.19,333.9,32.5,38.907,-76.611,1.31,66.6,36.28,10.36,24.25
,2689,739929,196.6,12.453,-54.3,348.48,21.8,0.03,-66.42,14.39,-29.37,333.9,32.7,38.907,-76.611,1.31,66.6,36.29,10.37,24.23
,2690,739930,196.5,12.46,-54.3,348.53,22.1,0.03,-66.32,14.43,-29.46,333.9,32.8,38.906,-76.611,1.32,67.2,36.3,10.4,24.22
,2691,739931,196.3,12.466,-54.3,348.64,22.5,0.03,-66.18,14.52,-29.63,333.9,33,38.906,-76.61,1.32,67.2,36.31,10.44,24.21
,2692,739932,196.1,12.471,-54.4,348.58,22.8,0.03,-66.17,14.6,-29.93,334,33.3,38.906,-76.61,1.33,67.8,36.32,10.46,24.2
,2693,739933,196,12.476,-54.4,348.63,23.1,0.03,-66.08,14.69,-30.11,334,33.5,38.906,-76.61,1.33,67.9,36.33,10.51,24.2
,2694,739934,195.8,12.48,-54.5,348.57,23.3,0.03,-66.1,14.72,-30.32,334.1,33.7,38.905,-76.61,1.34,68.4,36.33,10.55,24.19
,2695,739935,195.7,12.483,-54.5,348.62,23.5,0.03,-66.04,14.75,-30.52,334.2,33.9,38.905,-76.609,1.34,68.5,36.34,10.59,24.18
,2696,739936,195.6,12.488,-54.6,348.51,23.7,0.03,-66.06,14.73,-30.75,334.4,34.1,38.905,-76.609,1.35,69,36.35,10.61,24.17
,2697,739937,195.4,12.494,-54.6,348.62,23.8,0.03,-66.03,14.81,-31.05,334.5,34.4,38.904,-76.609,1.35,69.1,36.36,10.68,24.16
,2698,739938,195.2,12.501,-54.7,348.56,24.1,0.03,-66.03,14.79,-31.28,334.7,34.6,38.904,-76.609,1.36,69.7,36.37,10.77,24.15
,2699,739939,194.9,12.509,-54.7,348.71,24.3,0.03,-65.96,14.82,-31.49,334.8,34.8,38.904,-76.609,1.37,70.3,36.38,10.81,24.14
,2700,739940,194.7,12.516,-54.8,348.65,24.6,0.03,-65.96,14.79,-31.72,335,35,38.904,-76.609,1.37,70.4,36.4,10.83,24.13
,2701,739941,194.5,12.523,-54.9,348.6,24.9,0.03,-65.96,14.81,-32.04,335.2,35.3,38.903,-76.609,1.38,71,36.41,10.85,24.13
,2702,739942,194.3,12.531,-54.9,348.7,25.3,0.03,-65.84,14.78,-32.28,335.4,35.5,38.903,-76.608,1.38,71,36.42,10.88,24.12
,2703,739943,194,12.538,-55,348.69,25.8,0.03,-65.78,14.8,-32.49,335.5,35.7,38.903,-76.608,1.38,71.1,36.43,10.9,24.11
,2704,739944,193.8,12.545,-55,348.8,26.4,0.03,-65.61,14.77,-32.72,335.7,35.9,38.902,-76.608,1.38,71.2,36.44,10.93,24.1
,2705,739945,193.7,12.551,-55.1,348.69,27.1,0.03,-65.5,14.7,-32.86,335.9,36,38.902,-76.608,1.39,71.8,36.46,10.98,24.09
,2706,739946,193.5,12.556,-55.2,348.63,27.7,0.03,-65.43,14.67,-33.1,336.1,36.2,38.902,-76.608,1.4,72.4,36.46,11.02,24.08
,2707,739947,193.4,12.561,-55.2,348.68,28.3,0.03,-65.27,14.69,-33.3,336.2,36.4,38.901,-76.608,1.4,72.4,36.47,11.02,24.08
,2708,739948,193.2,12.566,-55.3,348.63,29,0.03,-65.17,14.61,-33.45,336.4,36.5,38.901,-76.607,1.4,72.5,36.48,11.04,24.06
,2709,739949,193.1,12.571,-55.3,348.68,29.7,0.03,-64.99,14.59,-33.56,336.5,36.6,38.901,-76.607,1.4,72.5,36.49,11.07,24.05
,2710,739950,192.9,12.577,-55.4,348.62,30.5,0.03,-64.88,14.52,-33.71,336.7,36.7,38.901,-76.607,1.41,73.1,36.5,11.13,24.05
,2711,739951,192.7,12.584,-55.4,348.72,31.4,0.03,-64.66,14.54,-33.92,336.8,36.9,38.9,-76.607,1.42,73.7,36.51,11.23,24.04
,2712,739952,192.5,12.59,-55.5,348.67,32.2,0.03,-64.56,14.48,-33.94,336.9,36.9,38.9,-76.607,1.43,74.3,36.52,11.28,24.03
,2713,739953,192.3,12.596,-55.5,348.77,33.1,0.03,-64.35,14.52,-34.03,336.9,37,38.9,-76.606,1.43,74.4,36.53,11.29,24.02
,2714,739954,192.1,12.601,-55.6,348.71,33.9,0.04,-64.26,14.5,-34.15,337,37.1,38.899,-76.606,1.43,74.4,36.54,11.31,24.01
,2715,739955,192,12.605,-55.6,348.77,34.7,0.04,-64.08,14.54,-34.24,337,37.2,38.899,-76.606,1.44,75,36.55,11.33,23.99
,2716,739956,191.9,12.609,-55.6,348.82,35.2,0.04,-63.97,14.48,-34.27,337.1,37.2,38.898,-76.606,1.44,75,36.56,11.36,23.98
,2717,739957,191.8,12.612,-55.7,348.71,35.7,0.04,-63.95,14.51,-34.36,337.1,37.3,38.898,-76.606,1.44,75.1,36.56,11.4,23.97
,2718,739958,191.7,12.616,-55.7,348.76,36.1,0.04,-63.87,14.51,-34.36,337.1,37.3,38.898,-76.606,1.45,75.6,36.57,11.48,23.96
,2719,739959,191.6,12.62,-55.7,348.81,36.5,0.04,-63.78,14.55,-34.45,337.1,37.4,38.898,-76.606,1.46,76.2,36.58,11.56,23.96
,2720,739960,191.4,12.624,-55.8,348.76,36.8,0.04,-63.81,14.55,-34.45,337.1,37.4,38.897,-76.605,1.47,76.8,36.58,11.61,23.94
,2721,739961,191.3,12.629,-55.8,348.81,37.1,0.04,-63.75,14.59,-34.54,337.1,37.5,38.897,-76.605,1.48,77.4,36.59,11.66,23.93
,2722,739962,191.2,12.633,-55.9,348.7,37.4,0.04,-63.78,14.65,-34.52,337,37.5,38.897,-76.605,1.48,77.4,36.6,11.67,23.92
,2723,739963,191.1,12.637,-55.9,348.75,37.7,0.04,-63.72,14.65,-34.52,337,37.5,38.896,-76.605,1.48,77.4,36.61,11.71,23.92
,2724,739964,190.9,12.642,-55.9,348.86,38,0.04,-63.66,14.75,-34.59,336.9,37.6,38.896,-76.605,1.49,78.1,36.62,11.78,23.91
,2725,739965,190.8,12.646,-56,348.75,38.2,0.04,-63.71,14.75,-34.59,336.9,37.6,38.896,-76.605,1.5,78.6,36.62,11.81,23.9
,2726,739966,190.6,12.652,-56,348.85,38.4,0.04,-63.67,14.85,-34.65,336.8,37.7,38.896,-76.604,1.5,78.7,36.63,11.81,23.89
,2727,739967,190.5,12.657,-56.1,348.75,38.6,0.04,-63.72,14.85,-34.65,336.8,37.7,38.895,-76.604,1.5,78.7,36.65,11.81,23.88
,2728,739968,190.3,12.663,-56.1,348.85,38.7,0.04,-63.7,14.95,-34.72,336.7,37.8,38.895,-76.604,1.5,78.8,36.66,11.82,23.87
,2729,739969,190.1,12.668,-56.1,348.96,38.9,0.04,-63.66,15.05,-34.78,336.6,37.9,38.895,-76.604,1.5,78.9,36.67,11.82,23.87
,2730,739970,190,12.673,-56.2,348.85,39,0.04,-63.74,15.11,-34.76,336.5,37.9,38.894,-76.604,1.5,78.9,36.67,11.82,23.86
,2731,739971,189.8,12.678,-56.3,348.79,39.2,0.04,-63.79,15.21,-34.82,336.4,38,38.894,-76.604,1.5,79,36.68,11.82,23.85
,2732,739972,189.7,12.683,-56.3,348.84,39.5,0.04,-63.73,15.31,-34.89,336.3,38.1,38.894,-76.603,1.5,79.1,36.69,11.83,23.83
,2733,739973,189.5,12.689,-56.4,348.79,39.8,0.04,-63.77,15.35,-34.98,336.3,38.2,38.893,-76.603,1.5,79.2,36.7,11.85,23.82
,2734,739974,189.3,12.695,-56.5,348.73,40.1,0.04,-63.8,15.42,-34.95,336.2,38.2,38.893,-76.603,1.51,79.8,36.71,11.88,23.82
,2735,739975,189.2,12.7,-56.5,348.79,40.6,0.04,-63.71,15.52,-35.02,336.1,38.3,38.893,-76.603,1.51,79.8,36.72,11.9,23.81
,2736,739976,189,12.705,-56.5,348.89,41.1,0.04,-63.61,15.52,-35.02,336.1,38.3,38.892,-76.603,1.51,79.9,36.73,11.92,23.8
,2737,739977,188.9,12.71,-56.6,348.78,41.6,0.04,-63.61,15.62,-35.08,336,38.4,38.892,-76.602,1.51,79.9,36.74,11.93,23.8
,2738,739978,188.7,12.715,-56.6,348.89,42.4,0.04,-63.47,15.62,-35.08,336,38.4,38.892,-76.602,1.51,80,36.75,11.94,23.79
,2739,739979,188.6,12.719,-56.6,348.94,43.1,0.04,-63.34,15.72,-35.14,335.9,38.5,38.892,-76.602,1.51,80.1,36.76,11.94,23.78
,2740,739980,188.5,12.724,-56.7,348.83,43.9,0.04,-63.29,15.76,-35.24,335.9,38.6,38.891,-76.602,1.51,80.1,36.77,11.94,23.76
,2741,739981,188.3,12.729,-56.7,348.94,44.5,0.04,-63.19,15.82,-35.21,335.8,38.6,38.891,-76.602,1.51,80.2,36.78,11.95,23.75
,2742,739982,188.2,12.734,-56.8,348.83,45.1,0.04,-63.18,15.86,-35.3,335.8,38.7,38.891,-76.602,1.52,80.8,36.79,11.99,23.75
,2743,739983,188,12.739,-56.8,348.94,45.5,0.04,-63.11,15.93,-35.27,335.7,38.7,38.89,-76.601,1.52,80.9,36.8,12.03,23.73
,2744,739984,187.9,12.744,-56.9,348.83,45.8,0.04,-63.15,15.93,-35.27,335.7,38.7,38.89,-76.601,1.52,80.9,36.81,12.03,23.73
,2745,739985,187.7,12.749,-56.9,348.94,46,0.04,-63.12,15.97,-35.36,335.7,38.8,38.89,-76.601,1.53,81.5,36.82,12.1,23.72
,2746,739986,187.6,12.754,-57,348.83,46.1,0.04,-63.19,15.97,-35.36,335.7,38.8,38.889,-76.601,1.54,82.1,36.83,12.16,23.71
,2747,739987,187.4,12.758,-57,348.93,46.3,0.04,-63.16,15.97,-35.36,335.7,38.8,38.889,-76.601,1.54,82.2,36.84,12.16,23.7
,2748,739988,187.3,12.763,-57,348.99,46.5,0.04,-63.13,15.97,-35.36,335.7,38.8,38.889,-76.6,1.54,82.2,36.84,12.16,23.69
,2749,739989,187.2,12.768,-57.1,348.88,46.8,0.04,-63.17,15.97,-35.36,335.7,38.8,38.888,-76.6,1.54,82.3,36.85,12.16,23.67
,2750,739990,187,12.772,-57.1,348.99,47.1,0.04,-63.12,15.97,-35.36,335.7,38.8,38.888,-76.6,1.54,82.4,36.86,12.17,23.66
,2751,739991,186.9,12.777,-57.2,348.88,47.3,0.04,-63.18,15.93,-35.27,335.7,38.7,38.888,-76.6,1.54,82.4,36.87,12.17,23.66
,2752,739992,186.8,12.781,-57.2,348.93,47.5,0.04,-63.15,15.93,-35.27,335.7,38.7,38.887,-76.6,1.54,82.4,36.88,12.17,23.65
,2753,739993,186.6,12.786,-57.2,349.04,47.7,0.04,-63.12,15.93,-35.27,335.7,38.7,38.887,-76.6,1.54,82.5,36.89,12.18,23.64
,2754,739994,186.5,12.79,-57.2,349.09,47.9,0.04,-63.08,15.86,-35.3,335.8,38.7,38.887,-76.599,1.55,83.1,36.9,12.25,23.63
,2755,739995,186.4,12.795,-57.2,349.14,48.1,0.04,-63.05,15.82,-35.21,335.8,38.6,38.886,-76.599,1.56,83.7,36.91,12.33,23.62
,2756,739996,186.2,12.799,-57.3,349.09,48.4,0.04,-63.1,15.82,-35.21,335.8,38.6,38.886,-76.599,1.57,84.3,36.91,12.36,23.61
,2757,739997,186.1,12.804,-57.3,349.14,48.6,0.04,-63.07,15.76,-35.24,335.9,38.6,38.886,-76.599,1.57,84.4,36.92,12.36,23.6
,2758,739998,185.9,12.809,-57.4,349.09,48.8,0.04,-63.13,15.76,-35.24,335.9,38.6,38.886,-76.599,1.57,84.5,36.93,12.36,23.6
,2759,739999,185.8,12.815,-57.4,349.14,49,0.04,-63.1,15.7,-35.26,336,38.6,38.885,-76.598,1.56,84,36.95,12.34,23.59
,2760,740000,185.6,12.821,-57.5,349.09,49.3,0.04,-63.14,15.66,-35.17,336,38.5,38.885,-76.598,1.56,84.1,36.96,12.32,23.57
,2761,740001,185.4,12.827,-57.5,349.2,49.5,0.04,-63.11,15.6,-35.2,336.1,38.5,38.885,-76.598,1.56,84.1,36.97,12.32,23.57
,2762,740002,185.3,12.831,-57.6,349.09,49.7,0.04,-63.18,15.54,-35.23,336.2,38.5,38.884,-76.598,1.56,84.2,36.98,12.32,23.57
,2763,740003,185.2,12.835,-57.6,349.14,50.1,0.04,-63.11,15.54,-35.23,336.2,38.5,38.884,-76.598,1.56,84.2,36.98,12.31,23.56
,2764,740004,185,12.84,-57.6,349.25,50.4,0.04,-63.07,15.47,-35.25,336.3,38.5,38.884,-76.597,1.56,84.3,36.99,12.3,23.54
,2765,740005,184.9,12.844,-57.7,349.14,50.7,0.04,-63.12,15.41,-35.28,336.4,38.5,38.883,-76.597,1.56,84.4,37,12.3,23.53
,2766,740006,184.8,12.848,-57.7,349.2,51,0.04,-63.07,15.45,-35.37,336.4,38.6,38.883,-76.597,1.56,84.4,37.01,12.3,23.53
,2767,740007,184.7,12.853,-57.7,349.25,51.3,0.04,-63.03,15.39,-35.4,336.5,38.6,38.883,-76.597,1.56,84.5,37.02,12.3,23.52
,2768,740008,184.5,12.857,-57.7,349.36,51.6,0.04,-62.98,15.33,-35.43,336.6,38.6,38.882,-76.597,1.56,84.6,37.03,12.3,23.51
,2769,740009,184.4,12.862,-57.7,349.41,51.9,0.04,-62.94,15.27,-35.45,336.7,38.6,38.882,-76.597,1.56,84.6,37.04,12.3,23.5
,2770,740010,184.3,12.866,-57.8,349.3,52.3,0.04,-62.97,15.21,-35.48,336.8,38.6,38.882,-76.596,1.56,84.6,37.04,12.3,23.49
,2771,740011,184.2,12.87,-57.8,349.36,52.7,0.04,-62.91,15.25,-35.57,336.8,38.7,38.881,-76.596,1.56,84.7,37.05,12.3,23.49
,2772,740012,184,12.874,-57.8,349.47,53,0.04,-62.87,15.18,-35.6,336.9,38.7,38.881,-76.596,1.56,84.8,37.06,12.3,23.47
,2773,740013,183.9,12.878,-57.9,349.36,53.4,0.04,-62.9,15.12,-35.62,337,38.7,38.881,-76.596,1.56,84.8,37.07,12.3,23.46
,2774,740014,183.8,12.882,-57.9,349.41,53.7,0.04,-62.86,15.06,-35.65,337.1,38.7,38.88,-76.596,1.56,84.9,37.08,12.3,23.45
,2775,740015,183.7,12.887,-58,349.31,54.1,0.04,-62.9,15.04,-35.77,337.2,38.8,38.88,-76.596,1.56,84.9,37.08,12.3,23.44
,2776,740016,183.6,12.891,-58,349.36,54.4,0.04,-62.86,15.04,-35.77,337.2,38.8,38.88,-76.595,1.56,85,37.09,12.34,23.44
,2777,740017,183.4,12.895,-58,349.47,54.7,0.04,-62.81,14.97,-35.79,337.3,38.8,38.879,-76.595,1.58,86.2,37.1,12.44,23.43
,2778,740018,183.3,12.9,-58.1,349.36,55,0.04,-62.87,14.95,-35.91,337.4,38.9,38.879,-76.595,1.58,86.2,37.11,12.5,23.42
,2779,740019,183.2,12.904,-58.1,349.42,55.3,0.04,-62.82,14.89,-35.94,337.5,38.9,38.879,-76.595,1.59,86.8,37.12,12.55,23.41
,2780,740020,183,12.908,-58.1,349.53,55.5,0.04,-62.79,14.89,-35.94,337.5,38.9,38.878,-76.595,1.6,87.4,37.13,12.59,23.4
,2781,740021,182.9,12.912,-58.1,349.58,55.7,0.04,-62.77,14.82,-35.96,337.6,38.9,38.878,-76.595,1.6,87.5,37.14,12.6,23.4
,2782,740022,182.8,12.916,-58.2,349.47,55.9,0.04,-62.83,14.76,-35.99,337.7,38.9,38.878,-76.594,1.6,87.5,37.14,12.6,23.38
,2783,740023,182.7,12.92,-58.2,349.53,56.1,0.04,-62.81,14.7,-36.02,337.8,38.9,38.877,-76.594,1.6,87.6,37.15,12.61,23.36
,2784,740024,182.6,12.924,-58.2,349.58,56.2,0.04,-62.79,14.74,-36.11,337.8,39,38.877,-76.594,1.6,87.6,37.16,12.61,23.35
,2785,740025,182.5,12.927,-58.3,349.47,56.4,0.04,-62.86,14.67,-36.13,337.9,39,38.877,-76.594,1.6,87.7,37.17,12.61,23.34
,2786,740026,182.4,12.931,-58.3,349.53,56.4,0.04,-62.86,14.61,-36.16,338,39,38.877,-76.594,1.6,87.7,37.17,12.62,23.33
,2787,740027,182.3,12.935,-58.3,349.58,56.4,0.04,-62.86,14.61,-36.16,338,39,38.876,-76.594,1.6,87.8,37.18,12.64,23.32
,2788,740028,182.2,12.939,-58.3,349.64,56.4,0.04,-62.86,14.55,-36.19,338.1,39,38.876,-76.593,1.61,88.4,37.19,12.7,23.31
,2789,740029,182,12.943,-58.3,349.75,56.4,0.04,-62.86,14.55,-36.19,338.1,39,38.876,-76.593,1.62,89,37.2,12.82,23.31
,2790,740030,181.9,12.947,-58.3,349.8,56.3,0.04,-62.87,14.48,-36.21,338.2,39,38.875,-76.593,1.64,90.2,37.21,12.91,23.3
,2791,740031,181.8,12.951,-58.4,349.69,56.1,0.04,-63,14.42,-36.24,338.3,39,38.875,-76.593,1.64,90.2,37.21,12.96,23.29
,2792,740032,181.7,12.954,-58.4,349.75,56,0.04,-63.01,14.42,-36.24,338.3,39,38.874,-76.593,1.64,90.3,37.22,12.97,23.28
,2793,740033,181.6,12.958,-58.5,349.64,55.8,0.04,-63.13,14.36,-36.26,338.4,39,38.874,-76.593,1.64,90.3,37.23,12.98,23.27
,2794,740034,181.5,12.962,-58.5,349.7,55.7,0.04,-63.15,14.36,-36.26,338.4,39,38.874,-76.592,1.65,90.9,37.24,12.98,23.26
,2795,740035,181.4,12.966,-58.5,349.75,55.5,0.04,-63.18,14.29,-36.29,338.5,39,38.873,-76.592,1.65,91,37.25,13,23.26
,2796,740036,181.2,12.97,-58.6,349.7,55.3,0.04,-63.3,14.23,-36.31,338.6,39,38.873,-76.592,1.65,91.1,37.25,13.02,23.25
,2797,740037,181.1,12.974,-58.6,349.75,55.1,0.04,-63.33,14.23,-36.31,338.6,39,38.873,-76.592,1.65,91.1,37.26,13.03,23.24
,2798,740038,181,12.978,-58.6,349.81,54.9,0.04,-63.36,14.17,-36.34,338.7,39,38.873,-76.592,1.65,91.2,37.27,13.05,23.23
,2799,740039,180.9,12.982,-58.7,349.7,54.6,0.04,-63.49,14.1,-36.36,338.8,39,38.872,-76.591,1.66,91.8,37.28,13.06,23.22
,2800,740040,180.8,12.987,-58.7,349.76,54.4,0.04,-63.52,14.14,-36.45,338.8,39.1,38.872,-76.591,1.66,91.8,37.29,13.06,23.22
,2801,740041,180.7,12.991,-58.8,349.65,54.1,0.04,-63.66,14.08,-36.48,338.9,39.1,38.872,-76.591,1.66,91.9,37.3,13.09,23.21
,2802,740042,180.5,12.995,-58.8,349.76,54,0.04,-63.67,14.08,-36.48,338.9,39.1,38.871,-76.591,1.67,92.5,37.3,13.14,23.21
,2803,740043,180.4,12.999,-58.8,349.82,53.8,0.04,-63.7,14.01,-36.5,339,39.1,38.871,-76.591,1.67,92.6,37.31,13.17,23.19
,2804,740044,180.3,13.003,-58.8,349.87,53.6,0.04,-63.73,13.95,-36.53,339.1,39.1,38.871,-76.591,1.67,92.6,37.32,13.17,23.19
,2805,740045,180.2,13.007,-58.9,349.76,53.4,0.04,-63.86,13.95,-36.53,339.1,39.1,38.87,-76.591,1.67,92.7,37.33,13.18,23.18
,2806,740046,180.1,13.01,-58.9,349.82,53.2,0.04,-63.88,13.88,-36.55,339.2,39.1,38.87,-76.59,1.67,92.7,37.34,13.19,23.16
,2807,740047,180,13.014,-58.9,349.87,53.1,0.04,-63.9,13.82,-36.58,339.3,39.1,38.87,-76.59,1.68,93.3,37.35,13.23,23.15
,2808,740048,179.9,13.018,-59,349.77,53,0.04,-64.01,13.82,-36.58,339.3,39.1,38.869,-76.59,1.68,93.4,37.35,13.26,23.14
,2809,740049,179.7,13.023,-59,349.88,52.8,0.04,-64.04,13.76,-36.6,339.4,39.1,38.869,-76.59,1.68,93.5,37.36,13.23,23.13
,2810,740050,179.6,13.027,-59,349.93,52.7,0.04,-64.05,13.76,-36.6,339.4,39.1,38.869,-76.59,1.67,93,37.37,13.21,23.13
,2811,740051,179.5,13.031,-59.1,349.83,52.6,0.04,-64.16,13.69,-36.62,339.5,39.1,38.868,-76.59,1.67,93,37.38,13.21,23.13
,2812,740052,179.4,13.035,-59.1,349.88,52.5,0.04,-64.18,13.69,-36.62,339.5,39.1,38.868,-76.59,1.67,93.1,37.39,13.2,23.11
,2813,740053,179.3,13.039,-59.1,349.94,52.5,0.04,-64.18,13.63,-36.65,339.6,39.1,38.868,-76.589,1.67,93.1,37.4,13.2,23.09
,2814,740054,179.2,13.043,-59.1,349.99,52.5,0.04,-64.18,13.63,-36.65,339.6,39.1,38.867,-76.589,1.67,93.2,37.41,13.19,23.09
,2815,740055,179,13.047,-59.2,349.94,52.5,0.04,-64.27,13.57,-36.67,339.7,39.1,38.867,-76.589,1.67,93.3,37.41,13.14,23.09
,2816,740056,178.9,13.051,-59.2,350,52.5,0.04,-64.27,13.57,-36.67,339.7,39.1,38.867,-76.589,1.66,92.8,37.42,13.12,23.08
,2817,740057,178.8,13.055,-59.2,350.05,52.5,0.04,-64.27,13.57,-36.67,339.7,39.1,38.866,-76.589,1.66,92.8,37.43,13.06,23.07
,2818,740058,178.7,13.059,-59.3,349.95,52.6,0.04,-64.35,13.5,-36.7,339.8,39.1,38.866,-76.588,1.65,92.3,37.44,13.02,23.06
,2819,740059,178.6,13.063,-59.3,350,52.6,0.04,-64.35,13.5,-36.7,339.8,39.1,38.866,-76.588,1.65,92.4,37.45,13.02,23.05
,2820,740060,178.5,13.066,-59.3,350.06,52.6,0.04,-64.35,13.5,-36.7,339.8,39.1,38.865,-76.588,1.65,92.4,37.46,13.02,23.05
,2821,740061,178.4,13.07,-59.4,349.95,52.6,0.04,-64.45,13.44,-36.72,339.9,39.1,38.865,-76.588,1.65,92.5,37.46,13.02,23.04
,2822,740062,178.3,13.074,-59.4,350.01,52.5,0.04,-64.46,13.44,-36.72,339.9,39.1,38.865,-76.588,1.66,93.1,37.47,13.08,23.03
,2823,740063,178.2,13.078,-59.4,350.06,52.5,0.04,-64.46,13.44,-36.72,339.9,39.1,38.864,-76.588,1.66,93.2,37.48,13.07,23.02
,2824,740064,178.1,13.082,-59.4,350.12,52.5,0.04,-64.46,13.37,-36.74,340,39.1,38.864,-76.588,1.65,92.6,37.49,13.03,23.02
,2825,740065,177.9,13.085,-59.5,350.07,52.5,0.04,-64.56,13.37,-36.74,340,39.1,38.864,-76.588,1.66,93.3,37.49,13.08,23
,2826,740066,177.8,13.089,-59.5,350.12,52.4,0.04,-64.57,13.37,-36.74,340,39.1,38.863,-76.587,1.66,93.4,37.5,13.13,22.98
,2827,740067,177.7,13.093,-59.6,350.02,52.4,0.04,-64.66,13.37,-36.74,340,39.1,38.863,-76.587,1.67,94,37.51,13.14,22.98
,2828,740068,177.6,13.097,-59.6,350.07,52.3,0.04,-64.68,13.31,-36.77,340.1,39.1,38.863,-76.587,1.67,94,37.52,13.14,22.97
,2829,740069,177.5,13.101,-59.6,350.13,52.2,0.04,-64.69,13.31,-36.77,340.1,39.1,38.862,-76.587,1.67,94.1,37.53,13.14,22.96
,2830,740070,177.4,13.105,-59.7,350.02,52.1,0.04,-64.8,13.31,-36.77,340.1,39.1,38.862,-76.587,1.67,94.1,37.54,13.14,22.96
,2831,740071,177.3,13.109,-59.7,350.08,52,0.03,-64.82,13.21,-36.69,340.2,39,38.862,-76.587,1.66,93.6,37.54,13.07,22.94
,2832,740072,177.2,13.113,-59.7,350.14,51.9,0.03,-64.83,13.21,-36.69,340.2,39,38.861,-76.586,1.65,93.1,37.55,13.01,22.93
,2833,740073,177.1,13.117,-59.7,350.19,51.7,0.03,-64.86,13.21,-36.69,340.2,39,38.861,-76.586,1.65,93.2,37.56,13.01,22.92
,2834,740074,177,13.12,-59.7,350.25,51.5,0.03,-64.89,13.11,-36.62,340.3,38.9,38.861,-76.586,1.65,93.2,37.57,13.01,22.92
,2835,740075,176.9,13.124,-59.7,350.3,51.4,0.03,-64.91,13.08,-36.53,340.3,38.8,38.86,-76.586,1.65,93.3,37.58,13.01,22.91
,2836,740076,176.7,13.128,-59.8,350.25,51.2,0.03,-65.03,13.08,-36.53,340.3,38.8,38.86,-76.586,1.65,93.4,37.58,13.01,22.9
,2837,740077,176.6,13.132,-59.8,350.31,51,0.03,-65.06,12.98,-36.46,340.4,38.7,38.86,-76.586,1.65,93.4,37.59,12.99,22.89
,2838,740078,176.5,13.137,-59.8,350.37,50.9,0.03,-65.08,12.95,-36.36,340.4,38.6,38.859,-76.585,1.64,92.9,37.6,12.96,22.88
,2839,740079,176.4,13.14,-59.8,350.42,50.7,0.03,-65.11,12.85,-36.29,340.5,38.5,38.859,-76.585,1.64,93,37.61,12.94,22.88
,2840,740080,176.3,13.144,-59.8,350.48,50.5,0.03,-65.14,12.82,-36.2,340.5,38.4,38.859,-76.585,1.64,93,37.62,12.93,22.87
,2841,740081,176.2,13.148,-59.9,350.37,50.3,0.03,-65.26,12.78,-36.1,340.5,38.3,38.858,-76.585,1.64,93.1,37.62,12.9,22.85
,2842,740082,176.1,13.152,-59.9,350.43,50.2,0.03,-65.28,12.69,-36.03,340.6,38.2,38.858,-76.585,1.63,92.6,37.63,12.88,22.85
