Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,3155,740395,110.7,16.013,-68.4,384.24,8.7,0,-84.73,11.39,-9.76,310.6,15,38.777,-76.571,2.98,269.2,55.67,23.52,9.71
,3156,740396,110.6,16.019,-68.3,384.52,7.8,0,-85.3,11.25,-9.61,310.5,14.8,38.777,-76.571,2.98,269.4,55.69,23.54,9.71
,3157,740397,110.5,16.024,-68.1,385,7.1,0,-85.71,11.13,-9.44,310.3,14.6,38.777,-76.571,2.98,269.7,55.71,23.55,9.7
,3158,740398,110.5,16.028,-68,385.19,6.5,0,-86.15,11.09,-9.34,310.1,14.5,38.777,-76.571,3,271.5,55.73,23.67,9.69
,3159,740399,110.4,16.032,-67.8,385.66,6.1,0,-86.37,10.95,-9.19,310,14.3,38.777,-76.571,3.01,272.6,55.74,23.76,9.68
,3160,740400,110.3,16.036,-67.6,386.14,5.5,0,-86.82,10.89,-9.11,309.9,14.2,38.777,-76.571,3.01,272.9,55.76,23.77,9.68
,3161,740401,110.3,16.039,-67.4,386.51,4.9,0,-87.34,10.83,-9.03,309.8,14.1,38.776,-76.571,3.04,275.6,55.77,23.97,9.68
,3162,740402,110.2,16.043,-67.1,387.18,4.1,0,-88.14,10.79,-8.92,309.6,14,38.776,-76.57,3.06,277.7,55.79,24.16,9.66
,3163,740403,110.1,16.047,-66.9,387.65,3.4,0,-89.07,10.73,-8.84,309.5,13.9,38.776,-76.57,3.08,279.7,55.8,24.34,9.65
,3164,740404,110,16.052,-66.7,388.13,2.9,0,-89.82,10.65,-8.78,309.5,13.8,38.776,-76.57,3.1,281.8,55.82,24.46,9.64
,3165,740405,110,16.056,-66.6,388.32,2.4,0,-90.81,10.57,-8.71,309.5,13.7,38.776,-76.57,3.1,281.8,55.84,24.48,9.63
,3166,740406,109.9,16.06,-66.6,388.42,2.1,0,-91.56,10.49,-8.65,309.5,13.6,38.776,-76.57,3.13,284.8,55.86,24.67,9.62
,3167,740407,109.8,16.065,-66.5,388.71,1.8,0,-92.34,10.42,-8.59,309.5,13.5,38.776,-76.57,3.19,290.5,55.88,25.13,9.62
,3168,740408,109.7,16.07,-66.4,389,1.6,0,-92.91,10.32,-8.54,309.6,13.4,38.776,-76.57,3.23,294.4,55.9,25.45,9.6
,3169,740409,109.6,16.075,-66.3,389.29,1.6,0,-92.84,10.31,-8.56,309.7,13.4,38.776,-76.57,3.25,296.5,55.92,25.66,9.58
,3170,740410,109.5,16.079,-66.1,389.76,1.5,0,-93.04,10.22,-8.51,309.8,13.3,38.776,-76.57,3.29,300.5,55.93,25.94,9.58
,3171,740411,109.5,16.083,-65.8,390.33,1.5,0,-92.82,10.2,-8.53,309.9,13.3,38.776,-76.57,3.32,303.2,55.95,26.16,9.58
,3172,740412,109.4,16.086,-65.6,390.81,1.5,0,-92.67,10.1,-8.5,310.1,13.2,38.776,-76.569,3.35,306.2,55.97,26.45,9.57
,3173,740413,109.3,16.09,-65.4,391.29,1.5,0,-92.52,10.05,-8.56,310.4,13.2,38.776,-76.569,3.39,310.2,55.98,26.72,9.55
,3174,740414,109.3,16.094,-65.4,391.29,1.5,0,-92.52,9.92,-8.56,310.8,13.1,38.776,-76.569,3.41,312,56,26.88,9.54
,3175,740415,109.2,16.099,-65.3,391.58,1.6,0,-92.09,9.86,-8.63,311.2,13.1,38.776,-76.569,3.43,314.1,56.02,27.09,9.54
,3176,740416,109.1,16.103,-65.3,391.68,1.6,0,-92.09,9.71,-8.65,311.7,13,38.776,-76.569,3.46,317.1,56.04,27.27,9.53
,3177,740417,109,16.107,-65.3,391.78,1.5,0,-92.45,9.63,-8.73,312.2,13,38.775,-76.569,3.48,319.3,56.06,27.47,9.53
,3178,740418,109,16.111,-65.2,391.97,1.5,0,-92.37,9.55,-8.82,312.7,13,38.775,-76.569,3.51,322,56.08,27.7,9.53
,3179,740419,108.9,16.115,-65.2,392.07,1.4,0,-92.75,9.4,-8.83,313.2,12.9,38.775,-76.569,3.54,325.1,56.1,27.92,9.52
,3180,740420,108.8,16.12,-65.2,392.18,1.3,0,-93.16,9.31,-8.93,313.8,12.9,38.775,-76.568,3.58,329,56.12,28.24,9.51
,3181,740421,108.7,16.124,-65.1,392.47,1.3,0,-93.08,9.15,-8.96,314.4,12.8,38.775,-76.568,3.6,331.2,56.14,28.41,9.51
,3182,740422,108.6,16.129,-65,392.76,1.4,0,-92.61,9.04,-9.07,315.1,12.8,38.775,-76.568,3.6,331.5,56.16,28.44,9.48
,3183,740423,108.6,16.133,-64.8,393.14,1.4,0,-92.46,8.92,-9.18,315.8,12.8,38.775,-76.568,3.61,332.4,56.18,28.49,9.47
,3184,740424,108.5,16.137,-64.8,393.24,1.4,0,-92.46,8.74,-9.21,316.5,12.7,38.775,-76.568,3.63,334.6,56.2,28.65,9.46
,3185,740425,108.4,16.141,-64.8,393.35,1.3,0,-92.86,8.54,-9.26,317.3,12.6,38.775,-76.568,3.66,337.6,56.22,28.87,9.46
,3186,740426,108.3,16.146,-64.7,393.64,1.1,0,-93.7,8.43,-9.36,318,12.6,38.775,-76.568,3.69,340.7,56.24,29.15,9.45
,3187,740427,108.3,16.15,-64.7,393.64,1.1,0,-93.7,8.23,-9.41,318.8,12.5,38.775,-76.568,3.72,343.5,56.26,29.32,9.44
,3188,740428,108.2,16.155,-64.6,393.93,1.1,0,-93.63,8.12,-9.51,319.5,12.5,38.774,-76.567,3.72,343.8,56.28,29.36,9.43
,3189,740429,108.1,16.159,-64.5,394.23,1.1,0,-93.56,7.92,-9.54,320.3,12.4,38.774,-76.567,3.76,347.8,56.3,29.64,9.43
,3190,740430,108,16.164,-64.5,394.33,1.1,0,-93.56,7.72,-9.57,321.1,12.3,38.774,-76.567,3.78,350,56.33,29.85,9.42
,3191,740431,107.9,16.169,-64.4,394.62,1.1,0,-93.48,7.53,-9.6,321.9,12.2,38.774,-76.567,3.79,351.3,56.35,29.92,9.41
,3192,740432,107.8,16.174,-64.4,394.73,1.1,0,-93.48,7.32,-9.64,322.8,12.1,38.774,-76.567,3.82,354.4,56.37,30.11,9.41
,3193,740433,107.8,16.178,-64.4,394.73,1.1,0,-93.48,7.18,-9.74,323.6,12.1,38.774,-76.567,3.84,356.2,56.4,30.32,9.41
,3194,740434,107.7,16.183,-64.3,395.02,1,0,-93.93,6.99,-9.76,324.4,12,38.774,-76.567,3.87,359.3,56.42,30.55,9.4
,3195,740435,107.6,16.188,-64.3,395.13,1,0,-93.93,6.77,-9.78,325.3,11.9,38.774,-76.567,3.89,361.5,56.44,30.67,9.39
,3196,740436,107.5,16.193,-64.2,395.42,1,0,-93.85,6.58,-9.79,326.1,11.8,38.774,-76.567,3.89,361.9,56.47,30.71,9.38
,3197,740437,107.4,16.198,-64.2,395.53,1,0,-93.85,6.37,-9.81,327,11.7,38.774,-76.567,3.91,364.1,56.5,30.82,9.38
,3198,740438,107.3,16.203,-64.2,395.63,1,0,-93.85,6.16,-9.83,327.9,11.6,38.774,-76.567,3.93,366.3,56.52,31,9.36
,3199,740439,107.3,16.207,-64.2,395.63,1,0,-93.85,5.97,-9.83,328.7,11.5,38.773,-76.567,3.95,368.1,56.54,31.15,9.35
,3200,740440,107.2,16.212,-64.1,395.93,1,0,-93.78,5.77,-9.83,329.6,11.4,38.773,-76.567,3.97,370.3,56.57,31.29,9.35
,3201,740441,107.1,16.217,-64.1,396.03,1,0,-93.78,5.61,-9.92,330.5,11.4,38.773,-76.567,4,373.5,56.59,31.54,9.34
,3202,740442,107,16.222,-64,396.33,1,0,-93.71,5.41,-9.92,331.4,11.3,38.773,-76.567,4.02,375.7,56.62,31.7,9.32
,3203,740443,106.9,16.227,-64,396.43,1,0,-93.71,5.22,-9.91,332.2,11.2,38.773,-76.566,4.02,376.1,56.65,31.73,9.31
,3204,740444,106.8,16.232,-64,396.54,1,0,-93.71,5.02,-9.9,333.1,11.1,38.773,-76.566,4.02,376.4,56.67,31.74,9.3
,3205,740445,106.7,16.237,-64,396.65,1,0,-93.71,4.82,-9.89,334,11,38.773,-76.566,4.02,376.8,56.69,31.75,9.28
,3206,740446,106.7,16.241,-64,396.65,1,0,-93.71,4.62,-9.87,334.9,10.9,38.773,-76.566,4.06,380.5,56.72,32.01,9.27
,3207,740447,106.6,16.246,-64.1,396.56,1,0,-93.78,4.47,-9.94,335.8,10.9,38.773,-76.566,4.09,383.7,56.74,32.24,9.26
,3208,740448,106.5,16.251,-64.1,396.67,1,0,-93.78,4.27,-9.92,336.7,10.8,38.773,-76.566,4.09,384,56.77,32.27,9.26
,3209,740449,106.4,16.256,-64,396.97,1,0,-93.71,4.08,-9.89,337.6,10.7,38.773,-76.566,4.1,385.3,56.8,32.32,9.25
,3210,740450,106.3,16.26,-64,397.07,1.1,0,-93.19,3.94,-9.95,338.4,10.7,38.773,-76.566,4.11,386.6,56.82,32.41,9.24
,3211,740451,106.2,16.265,-64,397.18,1.1,0,-93.19,3.75,-9.92,339.3,10.6,38.773,-76.566,4.12,387.9,56.84,32.49,9.23
,3212,740452,106.2,16.27,-63.9,397.37,1.1,0,-93.12,3.56,-9.88,340.2,10.5,38.772,-76.566,4.14,389.8,56.87,32.63,9.23
,3213,740453,106.1,16.276,-63.9,397.48,1.2,0,-92.65,3.42,-9.93,341,10.5,38.772,-76.566,4.15,391.1,56.9,32.72,9.22
,3214,740454,106,16.281,-63.9,397.58,1.2,0,-92.65,3.23,-9.89,341.9,10.4,38.772,-76.566,4.16,392.5,56.93,32.8,9.21
,3215,740455,105.9,16.286,-64,397.5,1.1,0,-93.19,3.08,-9.93,342.8,10.4,38.772,-76.566,4.16,392.8,56.96,32.86,9.19
,3216,740456,105.8,16.291,-64,397.61,1.1,0,-93.19,2.91,-9.88,343.6,10.3,38.772,-76.566,4.17,394.1,56.98,32.94,9.18
,3217,740457,105.7,16.296,-64,397.72,1.1,0,-93.19,2.77,-9.92,344.4,10.3,38.772,-76.566,4.18,395.5,57.01,33.01,9.17
,3218,740458,105.6,16.3,-64,397.82,1.1,0,-93.19,2.59,-9.87,345.3,10.2,38.772,-76.566,4.18,395.8,57.03,33.02,9.16
,3219,740459,105.6,16.305,-64,397.82,1.1,0,-93.19,2.45,-9.9,346.1,10.2,38.772,-76.566,4.2,397.7,57.06,33.13,9.15
,3220,740460,105.5,16.31,-63.9,398.12,1.2,0,-92.65,2.31,-9.83,346.8,10.1,38.772,-76.566,4.21,399.1,57.09,33.21,9.14
,3221,740461,105.4,16.315,-64,398.04,1.2,0,-92.72,2.19,-9.86,347.5,10.1,38.772,-76.566,4.21,399.4,57.11,33.23,9.13
,3222,740462,105.3,16.32,-64,398.15,1.3,0,-92.28,2.04,-9.79,348.2,10,38.772,-76.566,4.21,399.8,57.14,33.24,9.11
,3223,740463,105.2,16.326,-64,398.26,1.3,0,-92.28,1.96,-9.81,348.7,10,38.771,-76.566,4.21,400.2,57.17,33.24,9.09
,3224,740464,105.1,16.332,-64,398.36,1.4,0,-91.87,1.87,-9.82,349.2,10,38.771,-76.566,4.21,400.6,57.2,33.25,9.08
,3225,740465,105,16.337,-64,398.47,1.4,0,-91.87,1.79,-9.84,349.7,10,38.771,-76.566,4.22,401.9,57.23,33.26,9.07
,3226,740466,104.9,16.342,-64,398.58,1.4,0,-91.87,1.69,-9.76,350.2,9.9,38.771,-76.566,4.22,402.3,57.26,33.27,9.07
,3227,740467,104.8,16.347,-64,398.69,1.5,0,-91.49,1.57,-9.78,350.9,9.9,38.771,-76.566,4.22,402.7,57.29,33.28,9.06
,3228,740468,104.8,16.351,-64,398.69,1.6,0,-91.13,1.48,-9.79,351.4,9.9,38.771,-76.566,4.22,402.7,57.31,33.33,9.05
,3229,740469,104.7,16.356,-64,398.8,1.6,0,-91.13,1.36,-9.7,352,9.8,38.771,-76.566,4.23,404,57.33,33.38,9.05
,3230,740470,104.6,16.361,-64,398.91,1.5,0,-91.49,1.3,-9.71,352.4,9.8,38.771,-76.566,4.24,405.4,57.36,33.44,9.04
,3231,740471,104.5,16.366,-64.1,398.83,1.5,0,-91.56,1.23,-9.72,352.8,9.8,38.771,-76.566,4.24,405.7,57.39,33.48,9.04
,3232,740472,104.4,16.371,-64.1,398.93,1.5,0,-91.56,1.18,-9.73,353.1,9.8,38.77,-76.566,4.24,406.1,57.42,33.48,9.04
,3233,740473,104.3,16.376,-64.2,398.85,1.5,0,-91.64,1.13,-9.74,353.4,9.8,38.77,-76.566,4.24,406.5,57.44,33.48,9.03
,3234,740474,104.3,16.38,-64.2,398.85,1.5,0,-91.64,1.05,-9.64,353.8,9.7,38.77,-76.566,4.25,407.5,57.47,33.49,9.02
,3235,740475,104.2,16.385,-64.2,398.96,1.5,0,-91.64,0.98,-9.65,354.2,9.7,38.77,-76.566,4.25,407.9,57.49,33.5,9.01
,3236,740476,104.1,16.39,-64.1,399.26,1.5,0,-91.56,0.93,-9.66,354.5,9.7,38.77,-76.566,4.24,407.3,57.52,33.49,9
,3237,740477,104,16.394,-64.1,399.37,1.5,0,-91.56,0.86,-9.66,354.9,9.7,38.77,-76.566,4.24,407.7,57.54,33.48,8.99
,3238,740478,103.9,16.399,-64.1,399.48,1.5,0,-91.56,0.8,-9.57,355.2,9.6,38.77,-76.566,4.25,409,57.57,33.5,8.98
,3239,740479,103.9,16.405,-64.1,399.48,1.5,0,-91.56,0.75,-9.57,355.5,9.6,38.77,-76.566,4.25,409,57.6,33.51,8.98
,3240,740480,103.8,16.41,-64.1,399.59,1.6,0,-91.2,0.7,-9.57,355.8,9.6,38.77,-76.566,4.25,409.4,57.63,33.51,8.97
,3241,740481,103.7,16.415,-64.1,399.7,1.6,0,-91.2,0.66,-9.48,356,9.5,38.77,-76.566,4.25,409.8,57.66,33.5,8.95
,3242,740482,103.6,16.42,-64.1,399.81,1.6,0,-91.2,0.61,-9.48,356.3,9.5,38.77,-76.566,4.25,410.2,57.68,33.5,8.93
,3243,740483,103.5,16.425,-64.1,399.92,1.5,0,-91.56,0.58,-9.48,356.5,9.5,38.77,-76.566,4.25,410.6,57.71,33.5,8.93
,3244,740484,103.4,16.429,-64.1,400.03,1.5,0,-91.56,0.54,-9.38,356.7,9.4,38.77,-76.566,4.25,411,57.73,33.5,8.92
,3245,740485,103.4,16.433,-64.1,400.03,1.5,0,-91.56,0.49,-9.39,357,9.4,38.769,-76.566,4.25,411,57.76,33.51,8.92
,3246,740486,103.3,16.438,-64.1,400.15,1.6,0,-91.2,0.45,-9.29,357.2,9.3,38.769,-76.566,4.25,411.4,57.78,33.52,8.91
,3247,740487,103.2,16.443,-64.1,400.26,1.6,0,-91.2,0.41,-9.29,357.5,9.3,38.769,-76.566,4.25,411.8,57.81,33.52,8.9
,3248,740488,103.1,16.448,-64.1,400.37,1.6,0,-91.2,0.37,-9.19,357.7,9.2,38.769,-76.566,4.25,412.2,57.84,33.52,8.9
,3249,740489,103,16.452,-64.1,400.48,1.6,0,-91.2,0.32,-9.09,358,9.1,38.769,-76.566,4.25,412.6,57.86,33.51,8.88
,3250,740490,103,16.457,-64.1,400.48,1.6,0,-91.2,0.29,-9.1,358.2,9.1,38.769,-76.566,4.25,412.6,57.89,33.51,8.87
,3251,740491,102.9,16.462,-64.2,400.4,1.5,0,-91.64,0.24,-9,358.5,9,38.769,-76.566,4.24,412.1,57.91,33.48,8.87
,3252,740492,102.8,16.467,-64.1,400.7,1.5,0,-91.56,0.19,-8.9,358.8,8.9,38.769,-76.566,4.24,412.5,57.94,33.44,8.87
,3253,740493,102.7,16.472,-64.1,400.81,1.5,0,-91.56,0.14,-8.9,359.1,8.9,38.769,-76.566,4.23,411.9,57.97,33.4,8.85
,3254,740494,102.6,16.477,-64.1,400.92,1.5,0,-91.56,0.09,-8.8,359.4,8.8,38.769,-76.565,4.23,412.3,58,33.36,8.84
,3255,740495,102.5,16.482,-64,401.23,1.5,0,-91.49,0.05,-8.7,359.7,8.7,38.769,-76.565,4.23,412.7,58.03,33.34,8.83
,3256,740496,102.5,16.488,-64.1,401.04,1.4,0,-91.94,0,-8.6,360,8.6,38.769,-76.565,4.22,411.7,58.05,33.32,8.83
,3257,740497,102.4,16.493,-64.1,401.15,1.4,0,-91.94,-0.04,-8.5,0.3,8.5,38.768,-76.565,4.22,412.1,58.08,33.28,8.82
,3258,740498,102.3,16.498,-64.1,401.26,1.4,0,-91.94,-0.07,-8.4,0.5,8.4,38.768,-76.565,4.21,411.5,58.11,33.23,8.81
,3259,740499,102.2,16.503,-64,401.56,1.5,0,-91.49,-0.12,-8.3,0.8,8.3,38.768,-76.565,4.2,411,58.14,33.17,8.8
,3260,740500,102.1,16.507,-63.9,401.87,1.4,0,-91.8,-0.16,-8.2,1.1,8.2,38.768,-76.566,4.2,411.4,58.16,33.13,8.79
,3261,740501,102.1,16.512,-63.9,401.87,1.4,0,-91.8,-0.19,-8.2,1.3,8.2,38.768,-76.566,4.19,410.4,58.19,33.07,8.77
,3262,740502,102,16.516,-63.9,401.98,1.5,0,-91.41,-0.23,-8.1,1.6,8.1,38.768,-76.566,4.18,409.8,58.21,33.01,8.76
,3263,740503,101.9,16.521,-63.9,402.09,1.5,0,-91.41,-0.25,-7.9,1.8,7.9,38.768,-76.566,4.18,410.2,58.23,32.94,8.75
,3264,740504,101.8,16.526,-63.8,402.4,1.6,0,-90.98,-0.27,-7.8,2,7.8,38.768,-76.566,4.17,409.6,58.26,32.89,8.75
,3265,740505,101.7,16.53,-63.8,402.51,1.6,0,-90.98,-0.28,-7.69,2.1,7.7,38.768,-76.566,4.16,409,58.29,32.85,8.74
,3266,740506,101.7,16.535,-63.7,402.7,1.6,0,-90.91,-0.29,-7.59,2.2,7.6,38.768,-76.566,4.16,409,58.31,32.81,8.73
,3267,740507,101.6,16.54,-63.7,402.82,1.7,0,-90.57,-0.3,-7.49,2.3,7.5,38.768,-76.566,4.15,408.5,58.34,32.74,8.72
,3268,740508,101.5,16.546,-63.7,402.93,1.7,0,-90.57,-0.3,-7.39,2.3,7.4,38.768,-76.566,4.14,407.9,58.37,32.68,8.71
,3269,740509,101.4,16.551,-63.7,403.04,1.8,0,-90.24,-0.28,-7.29,2.2,7.3,38.767,-76.566,4.13,407.3,58.39,32.62,8.7
,3270,740510,101.3,16.556,-63.7,403.16,1.8,0,-90.24,-0.27,-7.09,2.2,7.1,38.767,-76.566,4.13,407.7,58.42,32.55,8.7
,3271,740511,101.2,16.561,-63.8,403.08,1.8,0,-90.32,-0.26,-7,2.1,7,38.767,-76.566,4.12,407.1,58.45,32.51,8.69
,3272,740512,101.2,16.566,-63.8,403.08,1.9,0,-90.01,-0.23,-6.9,1.9,6.9,38.767,-76.566,4.12,407.1,58.47,32.5,8.69
,3273,740513,101.1,16.571,-63.8,403.19,1.9,0,-90.01,-0.2,-6.7,1.7,6.7,38.767,-76.566,4.11,406.5,58.5,32.46,8.68
,3274,740514,101,16.576,-63.8,403.31,1.9,0,-90.01,-0.16,-6.6,1.4,6.6,38.767,-76.566,4.11,406.9,58.53,32.44,8.68
,3275,740515,100.9,16.582,-63.8,403.42,2,0,-89.72,-0.12,-6.5,1.1,6.5,38.767,-76.566,4.1,406.3,58.56,32.36,8.66
,3276,740516,100.8,16.588,-63.7,403.73,2,0,-89.65,-0.08,-6.3,0.7,6.3,38.767,-76.566,4.09,405.8,58.59,32.26,8.65
,3277,740517,100.7,16.593,-63.8,403.65,2,0,-89.72,-0.03,-6.2,0.3,6.2,38.767,-76.566,4.09,406.2,58.62,32.23,8.64
,3278,740518,100.6,16.598,-63.8,403.77,1.9,0,-90.01,0.02,-6.1,359.8,6.1,38.767,-76.566,4.09,406.6,58.65,32.23,8.64
,3279,740519,100.5,16.603,-63.9,403.69,2,0,-89.8,0.08,-6,359.2,6,38.767,-76.566,4.08,406,58.67,32.22,8.64
,3280,740520,100.5,16.608,-63.9,403.69,2,0,-89.8,0.13,-5.8,358.7,5.8,38.767,-76.566,4.08,406,58.7,32.18,8.62
,3281,740521,100.4,16.613,-64,403.61,2.1,0,-89.59,0.2,-5.7,358,5.7,38.767,-76.566,4.07,405.4,58.72,32.14,8.6
,3282,740522,100.3,16.618,-64.1,403.53,2,0,-89.95,0.25,-5.59,357.4,5.6,38.767,-76.566,4.07,405.8,58.75,32.09,8.59
,3283,740523,100.2,16.623,-64.1,403.65,2,0,-89.95,0.32,-5.49,356.7,5.5,38.767,-76.566,4.06,405.2,58.77,32.03,8.59
,3284,740524,100.1,16.628,-64.2,403.57,2,0,-90.02,0.38,-5.29,355.9,5.3,38.767,-76.566,4.06,405.6,58.8,32,8.57
,3285,740525,100.1,16.633,-64.3,403.38,2,0,-90.1,0.44,-5.28,355.2,5.3,38.767,-76.566,4.06,405.6,58.83,32.01,8.55
,3286,740526,100,16.638,-64.3,403.49,2,0,-90.1,0.49,-5.18,354.6,5.2,38.767,-76.566,4.06,406,58.85,32.01,8.54
,3287,740527,99.9,16.643,-64.4,403.41,2,0,-90.17,0.53,-5.07,354,5.1,38.767,-76.566,4.06,406.4,58.88,32,8.54
,3288,740528,99.8,16.648,-64.4,403.53,2,0,-90.17,0.57,-4.97,353.4,5,38.767,-76.566,4.05,405.8,58.91,31.98,8.54
,3289,740529,99.7,16.653,-64.5,403.45,2,0,-90.25,0.63,-4.86,352.6,4.9,38.767,-76.566,4.05,406.2,58.94,31.93,8.53
,3290,740530,99.6,16.659,-64.5,403.57,2,0,-90.25,0.69,-4.75,351.7,4.8,38.767,-76.566,4.04,405.6,58.97,31.91,8.52
,3291,740531,99.5,16.664,-64.5,403.68,2.1,0,-89.97,0.78,-4.74,350.7,4.8,38.767,-76.566,4.04,406,58.99,31.9,8.52
,3292,740532,99.5,16.669,-64.6,403.49,2.1,0,-90.05,0.84,-4.62,349.7,4.7,38.766,-76.566,4.04,406,59.02,31.88,8.51
,3293,740533,99.4,16.674,-64.6,403.61,2.1,0,-90.05,0.9,-4.51,348.7,4.6,38.766,-76.566,4.04,406.4,59.04,31.86,8.51
,3294,740534,99.3,16.679,-64.6,403.72,2.1,0,-90.05,0.97,-4.4,347.6,4.5,38.766,-76.566,4.04,406.8,59.07,31.84,8.5
,3295,740535,99.2,16.684,-64.6,403.84,2.1,0,-90.05,1.05,-4.38,346.5,4.5,38.766,-76.566,4.03,406.2,59.1,31.81,8.49
,3296,740536,99.1,16.69,-64.6,403.96,2.1,0,-90.05,1.12,-4.26,345.3,4.4,38.766,-76.566,4.02,405.7,59.13,31.75,8.48
,3297,740537,99,16.696,-64.5,404.27,2.2,0,-89.71,1.18,-4.14,344.1,4.3,38.766,-76.566,4.02,406.1,59.16,31.71,8.47
,3298,740538,98.9,16.702,-64.6,404.19,2.2,0,-89.78,1.26,-4.11,342.9,4.3,38.766,-76.566,4.02,406.5,59.19,31.68,8.46
,3299,740539,98.8,16.708,-64.7,404.11,2.2,0,-89.86,1.36,-4.08,341.6,4.3,38.766,-76.565,4.01,405.9,59.22,31.67,8.45
,3300,740540,98.7,16.713,-64.7,404.23,2.2,0,-89.86,1.42,-3.95,340.3,4.2,38.766,-76.565,4.01,406.3,59.25,31.67,8.45
,3301,740541,98.7,16.718,-64.8,404.03,2.2,0,-89.93,1.51,-3.92,338.9,4.2,38.766,-76.565,4.01,406.3,59.27,31.67,8.44
,3302,740542,98.6,16.722,-64.8,404.15,2.1,0,-90.2,1.61,-3.88,337.5,4.2,38.766,-76.565,4.01,406.7,59.29,31.67,8.42
,3303,740543,98.5,16.727,-64.9,404.08,2,0,-90.55,1.71,-3.84,336,4.2,38.766,-76.565,4.01,407.1,59.32,31.66,8.42
,3304,740544,98.4,16.732,-64.9,404.19,2,0,-90.55,1.81,-3.79,334.4,4.2,38.766,-76.565,4.01,407.5,59.35,31.6,8.41
,3305,740545,98.3,16.738,-65,404.12,2,0,-90.62,1.91,-3.74,332.9,4.2,38.766,-76.565,4,406.9,59.38,31.56,8.4
,3306,740546,98.2,16.744,-65,404.23,2.1,0,-90.35,2.02,-3.68,331.3,4.2,38.766,-76.565,4,407.3,59.41,31.56,8.4
,3307,740547,98.1,16.75,-65,404.35,2.1,0,-90.35,2.12,-3.63,329.7,4.2,38.766,-76.565,4,407.7,59.44,31.56,8.39
,3308,740548,98.1,16.756,-65.1,404.16,2,0,-90.7,2.22,-3.57,328.1,4.2,38.766,-76.565,4,407.7,59.47,31.53,8.37
,3309,740549,98,16.762,-65.1,404.28,2,0,-90.7,2.38,-3.58,326.4,4.3,38.766,-76.565,3.99,407.1,59.5,31.51,8.36
,3310,740550,97.9,16.767,-65.1,404.39,2,0,-90.7,2.48,-3.51,324.8,4.3,38.766,-76.565,3.99,407.6,59.52,31.51,8.36
,3311,740551,97.8,16.772,-65.2,404.32,2.1,0,-90.5,2.64,-3.52,323.2,4.4,38.766,-76.565,4,409,59.55,31.54,8.35
,3312,740552,97.7,16.777,-65.2,404.44,2.1,0,-90.5,2.73,-3.45,321.7,4.4,38.766,-76.565,4,409.4,59.58,31.56,8.35
,3313,740553,97.6,16.782,-65.2,404.55,2.1,0,-90.5,2.88,-3.46,320.2,4.5,38.766,-76.565,4,409.8,59.6,31.56,8.35
,3314,740554,97.6,16.787,-65.2,404.55,2.1,0,-90.5,3.04,-3.46,318.7,4.6,38.766,-76.565,4,409.8,59.63,31.57,8.34
,3315,740555,97.5,16.792,-65.3,404.48,2.1,0,-90.58,3.19,-3.45,317.3,4.7,38.766,-76.565,3.99,409.2,59.66,31.5,8.33
,3316,740556,97.4,16.798,-65.3,404.6,2.1,0,-90.58,3.33,-3.45,316,4.8,38.766,-76.565,3.98,408.6,59.69,31.44,8.33
,3317,740557,97.3,16.803,-65.4,404.52,2.1,0,-90.65,3.48,-3.45,314.7,4.9,38.766,-76.565,3.98,409,59.71,31.44,8.32
,3318,740558,97.2,16.808,-65.4,404.64,2.2,0,-90.39,3.62,-3.45,313.6,5,38.766,-76.565,3.98,409.5,59.74,31.4,8.32
,3319,740559,97.2,16.812,-65.5,404.44,2.2,0,-90.47,3.77,-3.44,312.4,5.1,38.766,-76.565,3.97,408.4,59.76,31.36,8.32
,3320,740560,97.1,16.817,-65.5,404.56,2.2,0,-90.47,3.9,-3.44,311.4,5.2,38.766,-76.565,3.97,408.9,59.78,31.34,8.31
,3321,740561,97,16.823,-65.5,404.68,2.2,0,-90.47,4.03,-3.44,310.5,5.3,38.765,-76.565,3.97,409.3,59.81,31.31,8.3
,3322,740562,96.9,16.828,-65.6,404.61,2.2,0,-90.54,4.15,-3.45,309.7,5.4,38.765,-76.565,3.96,408.7,59.84,31.27,8.29
,3323,740563,96.8,16.834,-65.6,404.73,2.2,0,-90.54,4.28,-3.45,308.9,5.5,38.765,-76.565,3.96,409.1,59.87,31.26,8.27
,3324,740564,96.7,16.839,-65.6,404.85,2.2,0,-90.54,4.39,-3.47,308.3,5.6,38.765,-76.565,3.96,409.5,59.9,31.26,8.25
,3325,740565,96.7,16.843,-65.7,404.65,2.3,0,-90.37,4.51,-3.49,307.7,5.7,38.765,-76.565,3.96,409.5,59.92,31.25,8.25
,3326,740566,96.6,16.847,-65.7,404.77,2.3,0,-90.37,4.62,-3.51,307.2,5.8,38.765,-76.565,3.95,408.9,59.94,31.19,8.25
,3327,740567,96.5,16.852,-65.7,404.89,2.3,0,-90.37,4.72,-3.53,306.8,5.9,38.765,-76.564,3.95,409.3,59.96,31.16,8.25
,3328,740568,96.4,16.857,-65.8,404.82,2.3,0,-90.44,4.82,-3.57,306.5,6,38.765,-76.564,3.94,408.7,59.99,31.12,8.24
