Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,2860,740103,147.69,14.366,-68.12,354.31,44.31,0.01,-73.93,-4.44,0.57,97.32,4.48,39.156,-76.906,1.36,91.9,42.21,10.71,278.84
,2861,740104,147.55,14.372,-68.16,354.33,44.49,0.01,-73.94,-4.34,0.5,96.51,4.37,39.156,-76.906,1.36,92,42.22,10.7,278.8
,2862,740105,147.41,14.377,-68.2,354.35,44.64,0.01,-73.96,-4.24,0.42,95.69,4.26,39.156,-76.906,1.35,91.8,42.23,10.68,278.8
,2863,740106,147.29,14.382,-68.24,354.38,44.8,0.01,-73.97,-4.14,0.35,94.84,4.15,39.156,-76.906,1.35,91.9,42.24,10.68,278.77
,2864,740107,147.18,14.387,-68.25,354.43,44.94,0.01,-73.96,-4.03,0.28,93.97,4.04,39.156,-76.906,1.35,92,42.25,10.68,278.76
,2865,740108,147.08,14.391,-68.26,354.5,45.07,0.01,-73.94,-3.92,0.21,93.08,3.93,39.156,-76.906,1.35,92,42.25,10.68,278.75
,2866,740109,146.97,14.395,-68.26,354.56,45.21,0.01,-73.93,-3.81,0.15,92.19,3.81,39.156,-76.906,1.35,92.1,42.26,10.68,278.73
,2867,740110,146.85,14.4,-68.28,354.61,45.35,0.01,-73.92,-3.69,0.08,91.31,3.7,39.156,-76.906,1.35,92.1,42.27,10.68,278.71
,2868,740111,146.73,14.405,-68.31,354.64,45.46,0.01,-73.94,-3.58,0.03,90.45,3.58,39.156,-76.906,1.35,92.2,42.28,10.68,278.71
,2869,740112,146.61,14.41,-68.35,354.65,45.56,0.01,-73.96,-3.46,-0.02,89.62,3.46,39.156,-76.907,1.35,92.4,42.29,10.68,278.69
,2870,740113,146.5,14.415,-68.39,354.66,45.69,0.01,-73.98,-3.34,-0.07,88.82,3.35,39.156,-76.907,1.35,92.4,42.3,10.68,278.68
,2871,740114,146.4,14.419,-68.42,354.68,45.81,0.01,-73.99,-3.23,-0.11,88.02,3.23,39.156,-76.907,1.36,92.6,42.3,10.7,278.65
,2872,740115,146.3,14.423,-68.44,354.71,45.91,0.01,-73.99,-3.12,-0.15,87.2,3.13,39.156,-76.907,1.36,92.7,42.31,10.7,278.63
,2873,740116,146.19,14.427,-68.46,354.75,45.99,0.01,-74,-3.02,-0.19,86.37,3.02,39.156,-76.907,1.36,92.8,42.32,10.7,278.63
,2874,740117,146.07,14.432,-68.5,354.78,46.04,0.01,-74.02,-2.91,-0.23,85.5,2.92,39.156,-76.907,1.36,93,42.33,10.72,278.61
,2875,740118,145.96,14.437,-68.53,354.8,46.07,0.01,-74.05,-2.82,-0.27,84.62,2.83,39.156,-76.907,1.36,93.2,42.34,10.73,278.6
,2876,740119,145.86,14.441,-68.54,354.84,46.08,0.01,-74.06,-2.72,-0.3,83.72,2.74,39.156,-76.907,1.36,93.1,42.34,10.72,278.59
,2877,740120,145.76,14.445,-68.56,354.88,46.1,0.01,-74.07,-2.63,-0.33,82.8,2.65,39.156,-76.907,1.36,93.5,42.35,10.75,278.56
,2878,740121,145.66,14.449,-68.59,354.89,46.16,0.01,-74.1,-2.55,-0.36,81.85,2.57,39.156,-76.907,1.36,93.5,42.36,10.75,278.55
,2879,740122,145.55,14.453,-68.64,354.89,46.22,0.01,-74.13,-2.47,-0.4,80.86,2.5,39.156,-76.907,1.36,93.4,42.37,10.72,278.53
,2880,740123,145.43,14.458,-68.68,354.9,46.24,0.01,-74.17,-2.4,-0.43,79.82,2.44,39.156,-76.907,1.36,93.2,42.38,10.7,278.53
,2881,740124,145.32,14.463,-68.71,354.93,46.21,0.01,-74.2,-2.34,-0.47,78.69,2.39,39.156,-76.907,1.36,93.5,42.38,10.72,278.5
,2882,740125,145.21,14.467,-68.74,354.94,46.17,0.01,-74.24,-2.29,-0.51,77.46,2.34,39.156,-76.907,1.37,94.2,42.39,10.79,278.49
,2883,740126,145.12,14.471,-68.78,354.95,46.14,0.01,-74.27,-2.24,-0.55,76.13,2.3,39.156,-76.907,1.37,94.2,42.4,10.79,278.48
,2884,740127,145.03,14.475,-68.82,354.94,46.13,0.01,-74.31,-2.19,-0.6,74.69,2.27,39.156,-76.907,1.36,93.7,42.4,10.72,278.45
,2885,740128,144.94,14.479,-68.86,354.93,46.13,0.01,-74.35,-2.15,-0.65,73.16,2.25,39.156,-76.907,1.36,94,42.41,10.74,278.42
,2886,740129,144.84,14.483,-68.9,354.93,46.14,0.01,-74.39,-2.12,-0.71,71.56,2.24,39.156,-76.907,1.36,93.8,42.42,10.72,278.42
,2887,740130,144.74,14.487,-68.94,354.94,46.11,0.01,-74.43,-2.1,-0.77,69.91,2.23,39.156,-76.907,1.36,93.7,42.43,10.7,278.4
,2888,740131,144.64,14.491,-68.97,354.96,46.07,0.01,-74.46,-2.08,-0.83,68.22,2.24,39.156,-76.907,1.36,93.8,42.43,10.7,278.39
,2889,740132,144.54,14.495,-69,354.97,46.04,0.01,-74.5,-2.06,-0.9,66.51,2.25,39.156,-76.907,1.36,94.2,42.44,10.74,278.37
,2890,740133,144.45,14.499,-69.02,354.99,46.03,0.01,-74.52,-2.05,-0.97,64.79,2.27,39.156,-76.907,1.36,94.2,42.45,10.74,278.35
,2891,740134,144.36,14.503,-69.04,355.04,46,0.01,-74.54,-2.05,-1.04,63.04,2.29,39.156,-76.907,1.36,93.9,42.45,10.7,278.34
,2892,740135,144.26,14.507,-69.05,355.09,45.96,0.01,-74.55,-2.04,-1.12,61.29,2.33,39.156,-76.907,1.35,93.9,42.46,10.69,278.32
,2893,740136,144.17,14.51,-69.06,355.12,45.92,0.01,-74.58,-2.04,-1.2,59.55,2.36,39.156,-76.907,1.36,94,42.47,10.7,278.3
,2894,740137,144.08,14.514,-69.09,355.14,45.9,0.01,-74.6,-2.04,-1.28,57.87,2.41,39.156,-76.907,1.35,94,42.47,10.69,278.29
,2895,740138,143.99,14.518,-69.11,355.17,45.89,0.01,-74.62,-2.04,-1.36,56.3,2.45,39.156,-76.907,1.35,94.1,42.48,10.69,278.28
,2896,740139,143.89,14.522,-69.13,355.21,45.89,0.01,-74.64,-2.05,-1.44,54.83,2.5,39.156,-76.907,1.35,94.1,42.49,10.69,278.25
,2897,740140,143.79,14.526,-69.14,355.25,45.89,0.01,-74.66,-2.05,-1.52,53.47,2.55,39.156,-76.907,1.35,94.2,42.5,10.69,278.23
,2898,740141,143.68,14.531,-69.17,355.28,45.89,0.01,-74.68,-2.06,-1.59,52.19,2.6,39.156,-76.907,1.35,94,42.5,10.65,278.23
,2899,740142,143.58,14.535,-69.2,355.31,45.9,0.01,-74.7,-2.06,-1.67,50.99,2.65,39.156,-76.907,1.35,94,42.51,10.65,278.2
,2900,740143,143.48,14.539,-69.22,355.33,45.92,0.01,-74.73,-2.06,-1.74,49.85,2.7,39.156,-76.907,1.35,94.1,42.52,10.65,278.16
,2901,740144,143.38,14.543,-69.25,355.36,45.92,0.01,-74.75,-2.06,-1.81,48.79,2.74,39.156,-76.907,1.34,93.8,42.53,10.61,278.16
,2902,740145,143.29,14.547,-69.27,355.39,45.92,0.01,-74.77,-2.07,-1.87,47.82,2.79,39.156,-76.907,1.34,93.8,42.53,10.61,278.15
,2903,740146,143.19,14.551,-69.29,355.42,45.93,0.01,-74.79,-2.07,-1.93,46.95,2.83,39.156,-76.907,1.35,94.3,42.54,10.65,278.13
,2904,740147,143.09,14.555,-69.32,355.43,45.97,0.01,-74.81,-2.07,-1.99,46.16,2.87,39.156,-76.907,1.35,94.3,42.55,10.65,278.12
,2905,740148,142.99,14.56,-69.36,355.45,46.03,0.01,-74.84,-2.07,-2.04,45.46,2.91,39.156,-76.907,1.35,94.2,42.56,10.62,278.09
,2906,740149,142.89,14.564,-69.39,355.46,46.07,0.01,-74.86,-2.07,-2.08,44.83,2.94,39.156,-76.907,1.35,94.4,42.56,10.65,278.08
,2907,740150,142.8,14.568,-69.42,355.47,46.09,0.01,-74.89,-2.06,-2.12,44.27,2.96,39.156,-76.907,1.35,94.3,42.57,10.62,278.06
,2908,740151,142.7,14.572,-69.45,355.48,46.09,0.01,-74.92,-2.06,-2.15,43.77,2.98,39.156,-76.907,1.35,94.3,42.58,10.62,278.05
,2909,740152,142.61,14.575,-69.47,355.51,46.09,0.01,-74.94,-2.05,-2.17,43.35,2.99,39.156,-76.907,1.35,94.5,42.58,10.63,278.03
,2910,740153,142.51,14.579,-69.49,355.56,46.08,0.01,-74.95,-2.05,-2.2,43,3,39.156,-76.907,1.35,94.5,42.59,10.63,278.01
,2911,740154,142.41,14.584,-69.49,355.62,46.06,0.01,-74.96,-2.04,-2.21,42.7,3.01,39.156,-76.907,1.35,94.6,42.6,10.63,277.98
,2912,740155,142.31,14.588,-69.5,355.68,46.08,0.01,-74.96,-2.04,-2.23,42.45,3.02,39.156,-76.908,1.35,94.6,42.61,10.63,277.96
,2913,740156,142.22,14.592,-69.51,355.73,46.14,0.01,-74.96,-2.03,-2.24,42.23,3.02,39.156,-76.908,1.35,94.7,42.61,10.63,277.96
,2914,740157,142.12,14.596,-69.53,355.76,46.2,0.01,-74.97,-2.02,-2.25,42.02,3.03,39.156,-76.908,1.35,94.8,42.62,10.63,277.95
,2915,740158,142.02,14.6,-69.56,355.78,46.23,0.01,-75,-2.02,-2.25,41.84,3.03,39.156,-76.908,1.35,94.8,42.63,10.63,277.93
,2916,740159,141.92,14.604,-69.6,355.79,46.25,0.01,-75.03,-2.01,-2.26,41.68,3.03,39.156,-76.908,1.35,94.9,42.64,10.63,277.92
,2917,740160,141.81,14.609,-69.64,355.8,46.27,0.01,-75.06,-2.01,-2.27,41.56,3.03,39.155,-76.908,1.35,94.9,42.64,10.62,277.91
,2918,740161,141.72,14.613,-69.66,355.82,46.27,0.01,-75.09,-2.01,-2.27,41.47,3.03,39.155,-76.908,1.34,94.5,42.65,10.57,277.87
,2919,740162,141.62,14.617,-69.69,355.85,46.29,0.01,-75.11,-2.01,-2.27,41.4,3.03,39.155,-76.908,1.34,94.6,42.66,10.57,277.84
,2920,740163,141.52,14.621,-69.72,355.87,46.33,0.01,-75.13,-2.01,-2.28,41.34,3.04,39.155,-76.908,1.34,94.7,42.67,10.57,277.83
,2921,740164,141.42,14.625,-69.75,355.87,46.39,0.01,-75.16,-2.01,-2.29,41.29,3.05,39.155,-76.908,1.34,94.7,42.67,10.56,277.82
,2922,740165,141.33,14.629,-69.79,355.87,46.46,0.01,-75.18,-2.02,-2.3,41.24,3.06,39.155,-76.908,1.34,94.5,42.68,10.54,277.8
,2923,740166,141.25,14.632,-69.82,355.87,46.52,0.01,-75.2,-2.03,-2.32,41.21,3.08,39.155,-76.908,1.34,94.6,42.69,10.54,277.79
,2924,740167,141.16,14.636,-69.86,355.88,46.55,0.01,-75.23,-2.04,-2.33,41.18,3.1,39.155,-76.908,1.34,94.6,42.69,10.54,277.78
,2925,740168,141.05,14.641,-69.9,355.9,46.58,0.01,-75.26,-2.06,-2.35,41.15,3.13,39.155,-76.908,1.34,94.7,42.7,10.54,277.77
,2926,740169,140.93,14.646,-69.94,355.91,46.62,0.01,-75.29,-2.07,-2.38,41.13,3.15,39.155,-76.908,1.34,94.8,42.71,10.54,277.74
,2927,740170,140.81,14.651,-69.97,355.93,46.68,0.01,-75.32,-2.1,-2.4,41.11,3.19,39.155,-76.908,1.34,94.8,42.72,10.54,277.72
,2928,740171,140.71,14.655,-70.01,355.93,46.76,0.01,-75.35,-2.12,-2.43,41.09,3.22,39.155,-76.908,1.34,94.9,42.73,10.53,277.7
,2929,740172,140.61,14.659,-70.05,355.94,46.86,0.01,-75.37,-2.15,-2.46,41.09,3.27,39.155,-76.908,1.34,95,42.73,10.53,277.68
,2930,740173,140.51,14.664,-70.08,355.96,46.96,0.01,-75.38,-2.18,-2.5,41.11,3.31,39.155,-76.908,1.34,95,42.74,10.53,277.66
,2931,740174,140.4,14.668,-70.11,355.99,47.06,0.01,-75.39,-2.21,-2.53,41.14,3.36,39.155,-76.908,1.33,95.1,42.75,10.53,277.64
,2932,740175,140.3,14.673,-70.13,356.02,47.12,0.01,-75.41,-2.25,-2.57,41.2,3.42,39.155,-76.908,1.33,95.1,42.76,10.53,277.61
,2933,740176,140.19,14.677,-70.16,356.06,47.15,0.01,-75.42,-2.29,-2.61,41.27,3.48,39.155,-76.908,1.33,94.9,42.77,10.5,277.59
,2934,740177,140.09,14.682,-70.17,356.1,47.2,0.01,-75.43,-2.34,-2.66,41.37,3.54,39.155,-76.908,1.33,95.3,42.77,10.53,277.57
,2935,740178,139.98,14.686,-70.19,356.15,47.28,0.01,-75.44,-2.39,-2.7,41.5,3.61,39.155,-76.908,1.33,95.3,42.78,10.52,277.57
,2936,740179,139.88,14.691,-70.21,356.2,47.39,0.01,-75.44,-2.44,-2.74,41.67,3.67,39.155,-76.908,1.33,95.1,42.79,10.5,277.56
,2937,740180,139.77,14.695,-70.23,356.24,47.49,0.01,-75.45,-2.49,-2.78,41.87,3.74,39.155,-76.908,1.32,94.8,42.8,10.45,277.53
,2938,740181,139.66,14.7,-70.26,356.27,47.61,0.01,-75.46,-2.55,-2.82,42.11,3.8,39.155,-76.908,1.33,95.2,42.81,10.49,277.5
,2939,740182,139.55,14.704,-70.29,356.28,47.74,0.01,-75.47,-2.61,-2.86,42.39,3.87,39.155,-76.908,1.32,94.9,42.81,10.45,277.5
,2940,740183,139.45,14.709,-70.34,356.28,47.86,0.01,-75.5,-2.67,-2.9,42.7,3.94,39.155,-76.908,1.32,94.8,42.82,10.43,277.48
,2941,740184,139.34,14.713,-70.38,356.27,47.97,0.01,-75.52,-2.74,-2.93,43.05,4.01,39.155,-76.908,1.32,95.1,42.83,10.45,277.45
,2942,740185,139.25,14.717,-70.43,356.27,48.09,0.01,-75.55,-2.81,-2.97,43.44,4.09,39.155,-76.908,1.33,95.6,42.84,10.5,277.42
,2943,740186,139.15,14.721,-70.47,356.26,48.21,0.01,-75.57,-2.88,-3,43.87,4.16,39.155,-76.908,1.33,95.6,42.84,10.5,277.42
,2944,740187,139.05,14.726,-70.51,356.26,48.34,0.01,-75.59,-2.96,-3.03,44.34,4.24,39.155,-76.908,1.33,95.7,42.85,10.5,277.4
,2945,740188,138.94,14.73,-70.55,356.28,48.46,0.01,-75.61,-3.04,-3.06,44.84,4.31,39.155,-76.908,1.33,96,42.86,10.52,277.36
,2946,740189,138.82,14.735,-70.58,356.31,48.57,0.01,-75.62,-3.12,-3.08,45.38,4.38,39.155,-76.908,1.34,96.4,42.87,10.56,277.34
,2947,740190,138.71,14.74,-70.6,356.37,48.65,0.01,-75.63,-3.21,-3.1,45.96,4.46,39.155,-76.908,1.34,96.3,42.88,10.54,277.32
,2948,740191,138.61,14.745,-70.59,356.45,48.69,0.01,-75.62,-3.29,-3.12,46.59,4.54,39.155,-76.908,1.34,96.5,42.88,10.56,277.31
,2949,740192,138.5,14.749,-70.58,356.55,48.73,0.01,-75.6,-3.39,-3.13,47.26,4.61,39.155,-76.908,1.34,96.6,42.89,10.55,277.28
,2950,740193,138.41,14.753,-70.56,356.65,48.79,0.01,-75.58,-3.49,-3.14,47.96,4.7,39.155,-76.909,1.34,97,42.9,10.59,277.28
,2951,740194,138.31,14.757,-70.56,356.73,48.86,0.01,-75.56,-3.59,-3.16,48.69,4.78,39.155,-76.909,1.34,97,42.91,10.59,277.27
,2952,740195,138.22,14.761,-70.56,356.79,48.95,0.01,-75.56,-3.7,-3.17,49.43,4.87,39.155,-76.909,1.35,97.4,42.91,10.62,277.25
,2953,740196,138.12,14.765,-70.58,356.82,49.01,0.01,-75.57,-3.81,-3.17,50.19,4.96,39.155,-76.909,1.35,97.5,42.92,10.62,277.22
,2954,740197,138.02,14.77,-70.61,356.85,49.04,0.01,-75.59,-3.92,-3.18,50.96,5.05,39.155,-76.909,1.35,97.8,42.93,10.65,277.21
,2955,740198,137.92,14.774,-70.64,356.87,49.04,0.01,-75.61,-4.04,-3.18,51.74,5.14,39.155,-76.909,1.36,98.4,42.94,10.7,277.19
,2956,740199,137.83,14.778,-70.66,356.9,49.05,0.01,-75.64,-4.16,-3.18,52.54,5.23,39.155,-76.909,1.36,98.7,42.94,10.74,277.18
,2957,740200,137.74,14.782,-70.68,356.94,49.07,0.01,-75.65,-4.28,-3.18,53.36,5.33,39.155,-76.909,1.36,98.9,42.95,10.74,277.15
,2958,740201,137.64,14.786,-70.69,356.99,49.07,0.01,-75.66,-4.41,-3.18,54.19,5.44,39.155,-76.909,1.36,98.9,42.96,10.74,277.14
,2959,740202,137.54,14.79,-70.71,357.03,49.02,0.01,-75.68,-4.54,-3.18,55.02,5.54,39.155,-76.909,1.36,99,42.97,10.74,277.12
,2960,740203,137.44,14.795,-70.73,357.07,48.92,0.01,-75.72,-4.68,-3.17,55.86,5.65,39.154,-76.909,1.36,99.1,42.98,10.74,277.1
,2961,740204,137.33,14.799,-70.75,357.11,48.79,0.01,-75.76,-4.82,-3.16,56.71,5.77,39.154,-76.909,1.36,99.3,42.98,10.76,277.09
,2962,740205,137.23,14.804,-70.77,357.15,48.61,0.01,-75.8,-4.96,-3.15,57.56,5.88,39.154,-76.909,1.36,99.4,42.99,10.77,277.08
,2963,740206,137.12,14.808,-70.79,357.2,48.44,0.01,-75.84,-5.11,-3.14,58.41,5.99,39.154,-76.909,1.37,99.6,43,10.78,277.07
,2964,740207,137.02,14.813,-70.81,357.24,48.31,0.01,-75.88,-5.25,-3.12,59.27,6.11,39.154,-76.909,1.37,99.7,43.01,10.77,277.04
,2965,740208,136.9,14.818,-70.84,357.28,48.22,0.01,-75.92,-5.4,-3.1,60.13,6.22,39.154,-76.909,1.37,99.7,43.02,10.77,277.04
,2966,740209,136.79,14.823,-70.85,357.33,48.04,0.01,-75.96,-5.54,-3.07,61,6.33,39.154,-76.909,1.37,99.8,43.03,10.77,277
,2967,740210,136.68,14.828,-70.86,357.41,47.74,0.01,-76.01,-5.69,-3.04,61.87,6.45,39.154,-76.909,1.37,100.4,43.04,10.83,277
,2968,740211,136.57,14.832,-70.85,357.5,47.36,0.01,-76.06,-5.83,-3,62.77,6.56,39.154,-76.909,1.37,100.7,43.04,10.85,276.99
,2969,740212,136.47,14.837,-70.85,357.58,46.92,0.01,-76.12,-5.98,-2.96,63.68,6.67,39.154,-76.91,1.38,101.2,43.05,10.9,276.98
,2970,740213,136.37,14.841,-70.86,357.65,46.44,0.01,-76.19,-6.13,-2.91,64.62,6.78,39.154,-76.91,1.38,101.4,43.06,10.91,276.98
,2971,740214,136.27,14.846,-70.87,357.71,46.02,0.01,-76.26,-6.27,-2.85,65.59,6.89,39.154,-76.91,1.38,101.4,43.07,10.91,276.94
,2972,740215,136.16,14.85,-70.88,357.77,45.73,0.01,-76.31,-6.41,-2.78,66.58,6.99,39.154,-76.91,1.38,101.6,43.08,10.91,276.92
,2973,740216,136.05,14.855,-70.87,357.86,45.5,0.01,-76.34,-6.55,-2.7,67.58,7.08,39.154,-76.91,1.38,101.6,43.09,10.9,276.9
,2974,740217,135.94,14.86,-70.85,357.98,45.17,0.01,-76.37,-6.68,-2.62,68.6,7.17,39.154,-76.91,1.38,101.7,43.09,10.9,276.9
,2975,740218,135.83,14.864,-70.83,358.1,44.69,0.01,-76.42,-6.81,-2.53,69.64,7.26,39.154,-76.91,1.38,101.8,43.1,10.91,276.87
,2976,740219,135.73,14.869,-70.81,358.2,44.1,0.01,-76.5,-6.93,-2.42,70.71,7.34,39.154,-76.91,1.39,102.3,43.11,10.95,276.87
,2977,740220,135.63,14.873,-70.8,358.3,43.45,0.01,-76.59,-7.04,-2.32,71.8,7.42,39.154,-76.91,1.39,102.8,43.12,11,276.84
,2978,740221,135.53,14.878,-70.78,358.42,42.74,0.01,-76.67,-7.15,-2.2,72.93,7.48,39.154,-76.91,1.39,102.9,43.13,11,276.84
,2979,740222,135.43,14.882,-70.73,358.58,42.08,0.01,-76.74,-7.26,-2.07,74.09,7.55,39.154,-76.91,1.4,103.1,43.14,11.01,276.83
,2980,740223,135.31,14.887,-70.7,358.72,41.6,0.01,-76.78,-7.35,-1.93,75.27,7.6,39.154,-76.91,1.4,103.1,43.15,11.01,276.79
,2981,740224,135.19,14.892,-70.68,358.86,41.23,0.01,-76.82,-7.44,-1.79,76.47,7.65,39.154,-76.911,1.4,103.5,43.16,11.04,276.79
,2982,740225,135.07,14.898,-70.64,359.01,40.84,0.01,-76.85,-7.51,-1.64,77.67,7.69,39.154,-76.911,1.4,103.8,43.16,11.06,276.76
,2983,740226,134.97,14.902,-70.57,359.21,40.35,0.01,-76.87,-7.58,-1.49,78.88,7.72,39.154,-76.911,1.4,103.8,43.17,11.06,276.73
,2984,740227,134.87,14.907,-70.51,359.4,39.75,0.01,-76.91,-7.63,-1.34,80.08,7.75,39.154,-76.911,1.4,103.9,43.18,11.06,276.73
,2985,740228,134.77,14.911,-70.48,359.52,39.05,0.01,-77,-7.68,-1.18,81.28,7.77,39.154,-76.911,1.4,103.8,43.19,11.04,276.72
,2986,740229,134.67,14.915,-70.48,359.59,38.31,0.01,-77.13,-7.72,-1.02,82.49,7.79,39.154,-76.911,1.4,103.6,43.2,11.01,276.69
,2987,740230,134.57,14.92,-70.5,359.64,37.64,0.01,-77.27,-7.76,-0.86,83.71,7.81,39.154,-76.911,1.39,103.5,43.21,10.99,276.67
,2988,740231,134.45,14.925,-70.53,359.68,37.13,0.01,-77.38,-7.78,-0.69,84.92,7.81,39.154,-76.911,1.39,103.6,43.22,10.99,276.66
,2989,740232,134.34,14.93,-70.54,359.74,36.74,0.01,-77.47,-7.8,-0.53,86.11,7.81,39.154,-76.911,1.4,104.1,43.23,11.04,276.64
,2990,740233,134.22,14.935,-70.51,359.89,36.38,0.01,-77.5,-7.8,-0.37,87.27,7.81,39.154,-76.911,1.4,104.2,43.24,11.04,276.62
,2991,740234,134.1,14.941,-70.41,360.17,36.01,0.01,-77.47,-7.8,-0.22,88.39,7.8,39.154,-76.911,1.4,104.3,43.25,11.04,276.61
,2992,740235,133.98,14.946,-70.24,360.55,35.56,0.01,-77.4,-7.79,-0.07,89.46,7.79,39.154,-76.912,1.4,104.7,43.26,11.07,276.61
,2993,740236,133.86,14.951,-69.84,361.36,35,0.01,-77.13,-7.78,0.07,90.48,7.78,39.154,-76.912,1.41,105.3,43.27,11.12,276.58
,2994,740237,133.74,14.957,-69.06,362.84,34.41,0.01,-76.53,-7.76,0.2,91.46,7.76,39.154,-76.912,1.42,105.9,43.28,11.18,276.56
,2995,740238,133.61,14.962,-68.34,364.21,33.94,0.01,-75.96,-7.74,0.32,92.39,7.75,39.154,-76.912,1.42,106,43.29,11.18,276.56
,2996,740239,133.49,14.968,-68,364.91,33.65,0.01,-75.71,-7.72,0.44,93.26,7.73,39.154,-76.912,1.42,106.6,43.3,11.23,276.54
,2997,740240,133.36,14.973,-67.9,365.2,33.44,0.01,-75.65,-7.69,0.55,94.08,7.71,39.154,-76.912,1.44,107.9,43.31,11.35,276.53
,2998,740241,133.24,14.979,-67.86,365.36,33.24,0.01,-75.66,-7.66,0.65,94.84,7.68,39.154,-76.912,1.44,108.4,43.32,11.4,276.52
,2999,740242,133.11,14.985,-67.85,365.48,33.09,0.01,-75.68,-7.62,0.74,95.53,7.66,39.154,-76.912,1.45,108.6,43.33,11.4,276.5
,3000,740243,133,14.99,-67.86,365.55,33.02,0.01,-75.7,-7.59,0.82,96.15,7.64,39.154,-76.912,1.45,109,43.34,11.44,276.47
,3001,740244,132.88,14.995,-67.88,365.6,33.01,0.01,-75.72,-7.57,0.89,96.7,7.62,39.154,-76.912,1.46,110.1,43.35,11.54,276.46
,3002,740245,132.77,15,-67.89,365.68,32.94,0.01,-75.75,-7.54,0.95,97.18,7.6,39.154,-76.913,1.48,111.3,43.36,11.66,276.42
,3003,740246,132.66,15.005,-67.88,365.77,32.72,0.01,-75.78,-7.52,1,97.6,7.59,39.154,-76.913,1.49,112.4,43.37,11.77,276.41
,3004,740247,132.56,15.01,-67.88,365.85,32.44,0.01,-75.84,-7.51,1.05,97.95,7.58,39.154,-76.913,1.5,112.8,43.38,11.8,276.4
,3005,740248,132.46,15.014,-67.9,365.9,32.15,0.01,-75.92,-7.49,1.08,98.23,7.57,39.154,-76.913,1.5,113.2,43.39,11.83,276.36
,3006,740249,132.35,15.019,-67.93,365.93,31.94,0.01,-75.99,-7.48,1.11,98.46,7.56,39.154,-76.913,1.51,113.9,43.4,11.89,276.35
,3007,740250,132.23,15.025,-67.96,365.97,31.86,0.01,-76.04,-7.47,1.13,98.62,7.56,39.154,-76.913,1.51,114.4,43.41,11.93,276.34
,3008,740251,132.12,15.03,-68,366,31.87,0.01,-76.07,-7.47,1.15,98.74,7.56,39.154,-76.913,1.55,117.1,43.42,12.21,276.32
,3009,740252,131.99,15.035,-68.05,366.01,31.83,0.01,-76.12,-7.47,1.16,98.81,7.56,39.154,-76.913,1.55,117.5,43.43,12.24,276.3
,3010,740253,131.87,15.041,-68.1,366.02,31.63,0.01,-76.21,-7.48,1.16,98.84,7.57,39.154,-76.913,1.56,118,43.44,12.28,276.29
,3011,740254,131.76,15.046,-68.14,366.03,31.33,0.01,-76.31,-7.5,1.16,98.82,7.59,39.154,-76.913,1.57,119.2,43.45,12.39,276.29
,3012,740255,131.64,15.051,-68.18,366.05,31.04,0.01,-76.41,-7.52,1.16,98.78,7.61,39.154,-76.913,1.58,120.3,43.46,12.49,276.26
,3013,740256,131.53,15.057,-68.23,366.06,30.81,0.01,-76.51,-7.55,1.16,98.7,7.64,39.154,-76.913,1.59,121,43.47,12.56,276.24
,3014,740257,131.4,15.062,-68.28,366.07,30.68,0.01,-76.58,-7.58,1.15,98.61,7.67,39.154,-76.913,1.6,121.6,43.49,12.6,276.23
,3015,740258,131.28,15.068,-68.33,366.08,30.64,0.01,-76.63,-7.61,1.14,98.49,7.7,39.154,-76.913,1.6,122,43.5,12.63,276.21
,3016,740259,131.17,15.073,-68.36,366.1,30.56,0.01,-76.68,-7.65,1.13,98.38,7.73,39.154,-76.914,1.61,122.8,43.51,12.71,276.2
,3017,740260,131.06,15.078,-68.4,366.13,30.39,0.01,-76.75,-7.69,1.12,98.26,7.77,39.154,-76.914,1.61,123.1,43.52,12.73,276.18
,3018,740261,130.95,15.083,-68.43,366.17,30.17,0.01,-76.83,-7.73,1.11,98.15,7.81,39.154,-76.914,1.62,123.6,43.53,12.77,276.17
,3019,740262,130.84,15.088,-68.47,366.18,29.95,0.01,-76.92,-7.78,1.1,98.05,7.86,39.154,-76.914,1.62,124,43.54,12.8,276.15
,3020,740263,130.73,15.093,-68.53,366.16,29.77,0.01,-77.01,-7.83,1.09,97.95,7.91,39.154,-76.914,1.62,124.1,43.55,12.8,276.14
,3021,740264,130.63,15.098,-68.58,366.14,29.67,0.01,-77.08,-7.88,1.09,97.85,7.96,39.154,-76.914,1.62,124.2,43.56,12.8,276.12
,3022,740265,130.53,15.102,-68.63,366.14,29.61,0.01,-77.14,-7.93,1.08,97.75,8.01,39.154,-76.914,1.63,125,43.57,12.87,276.12
,3023,740266,130.42,15.108,-68.67,366.15,29.53,0.01,-77.19,-7.98,1.08,97.68,8.06,39.154,-76.914,1.63,125.3,43.58,12.89,276.11
,3024,740267,130.3,15.113,-68.71,366.18,29.43,0.01,-77.25,-8.03,1.08,97.63,8.1,39.154,-76.914,1.63,125.4,43.59,12.89,276.11
,3025,740268,130.19,15.118,-68.75,366.19,29.31,0.01,-77.32,-8.08,1.08,97.62,8.16,39.154,-76.914,1.63,125.5,43.6,12.89,276.09
