Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,2360,739603,168.91,13.495,-59.66,355.03,12.41,0.01,-75.07,-5.25,-2.72,62.6,5.91,39.092,-76.886,2.05,121.2,41.93,16.16,284.98
,2361,739604,168.81,13.499,-59.68,355.06,12.75,0.01,-74.91,-5.33,-2.67,63.37,5.96,39.092,-76.887,2.06,122.3,41.94,16.29,284.97
,2362,739605,168.7,13.503,-59.71,355.08,13.08,0.01,-74.76,-5.4,-2.61,64.17,6,39.092,-76.887,2.06,122.3,41.95,16.28,284.96
,2363,739606,168.59,13.507,-59.74,355.1,13.43,0.01,-74.6,-5.48,-2.55,65.01,6.04,39.092,-76.887,2.06,122.4,41.96,16.28,284.94
,2364,739607,168.47,13.511,-59.77,355.11,13.78,0.01,-74.46,-5.55,-2.49,65.87,6.09,39.092,-76.887,2.06,122.5,41.97,16.28,284.93
,2365,739608,168.35,13.516,-59.81,355.13,14.1,0.01,-74.33,-5.63,-2.42,66.75,6.13,39.092,-76.887,2.06,122.6,41.98,16.28,284.91
,2366,739609,168.22,13.521,-59.83,355.16,14.4,0.01,-74.21,-5.72,-2.35,67.64,6.18,39.092,-76.887,2.06,122.7,42,16.28,284.91
,2367,739610,168.1,13.525,-59.84,355.22,14.67,0.01,-74.09,-5.8,-2.28,68.54,6.23,39.092,-76.887,2.06,122.3,42.01,16.22,284.89
,2368,739611,167.99,13.529,-59.82,355.32,14.91,0.01,-73.96,-5.88,-2.2,69.45,6.27,39.092,-76.887,2.06,122.4,42.02,16.22,284.86
,2369,739612,167.89,13.533,-59.78,355.45,15.1,0.01,-73.84,-5.96,-2.13,70.36,6.32,39.092,-76.887,2.06,122.5,42.03,16.22,284.86
,2370,739613,167.78,13.537,-59.75,355.57,15.27,0.01,-73.73,-6.04,-2.04,71.29,6.37,39.092,-76.887,2.05,122.1,42.04,16.17,284.86
,2371,739614,167.66,13.542,-59.73,355.67,15.42,0.01,-73.65,-6.12,-1.96,72.22,6.43,39.092,-76.887,2.05,122.2,42.05,16.17,284.84
,2372,739615,167.54,13.546,-59.73,355.74,15.52,0.01,-73.61,-6.2,-1.88,73.16,6.48,39.092,-76.887,2.06,122.7,42.06,16.22,284.83
,2373,739616,167.41,13.551,-59.74,355.81,15.57,0.01,-73.59,-6.29,-1.79,74.1,6.54,39.092,-76.887,2.06,122.8,42.07,16.22,284.81
,2374,739617,167.28,13.556,-59.74,355.89,15.58,0.01,-73.58,-6.38,-1.71,75.03,6.6,39.092,-76.887,2.05,122.5,42.08,16.17,284.8
,2375,739618,167.17,13.56,-59.74,355.96,15.54,0.01,-73.6,-6.47,-1.62,75.95,6.66,39.092,-76.887,2.05,122.6,42.09,16.17,284.8
,2376,739619,167.07,13.564,-59.74,356.01,15.47,0.01,-73.64,-6.55,-1.53,76.85,6.73,39.092,-76.888,2.05,122.6,42.11,16.16,284.78
,2377,739620,166.96,13.568,-59.74,356.08,15.38,0.01,-73.68,-6.64,-1.44,77.73,6.79,39.092,-76.888,2.04,122.4,42.12,16.12,284.77
,2378,739621,166.83,13.573,-59.74,356.16,15.28,0.01,-73.72,-6.73,-1.36,78.57,6.86,39.092,-76.888,2.04,122.5,42.13,16.12,284.75
,2379,739622,166.71,13.577,-59.74,356.23,15.17,0.01,-73.77,-6.82,-1.28,79.38,6.93,39.092,-76.888,1.99,119.1,42.14,15.67,284.73
,2380,739623,166.59,13.582,-59.76,356.27,15.07,0.01,-73.84,-6.9,-1.2,80.16,7.01,39.092,-76.888,1.99,119.2,42.15,15.67,284.72
,2381,739624,166.47,13.586,-59.79,356.29,14.97,0.01,-73.91,-6.99,-1.12,80.9,7.08,39.092,-76.888,1.99,119.3,42.16,15.67,284.72
,2382,739625,166.36,13.59,-59.82,356.32,14.89,0.01,-73.97,-7.08,-1.04,81.62,7.15,39.092,-76.888,2.02,121.4,42.17,15.94,284.69
,2383,739626,166.25,13.594,-59.85,356.33,14.82,0.01,-74.03,-7.16,-0.97,82.29,7.23,39.092,-76.888,2.02,121.5,42.18,15.94,284.69
,2384,739627,166.14,13.599,-59.88,356.34,14.76,0.01,-74.08,-7.25,-0.9,82.92,7.3,39.092,-76.888,2.03,121.9,42.19,15.98,284.66
,2385,739628,166.03,13.603,-59.92,356.35,14.71,0.01,-74.14,-7.33,-0.84,83.5,7.38,39.092,-76.888,2.03,122,42.21,15.98,284.64
,2386,739629,165.9,13.607,-59.96,356.36,14.68,0.01,-74.19,-7.41,-0.77,84.04,7.45,39.092,-76.888,2.04,123,42.22,16.11,284.63
,2387,739630,165.78,13.612,-60,356.38,14.67,0.01,-74.22,-7.48,-0.72,84.54,7.52,39.092,-76.888,2.04,123.1,42.23,16.11,284.63
,2388,739631,165.65,13.617,-60.04,356.38,14.68,0.01,-74.26,-7.56,-0.66,85.01,7.59,39.092,-76.889,2.07,124.8,42.24,16.31,284.62
,2389,739632,165.54,13.621,-60.08,356.38,14.7,0.01,-74.28,-7.63,-0.61,85.45,7.65,39.092,-76.889,2.07,124.9,42.25,16.31,284.61
,2390,739633,165.43,13.625,-60.12,356.39,14.74,0.01,-74.29,-7.7,-0.56,85.85,7.72,39.091,-76.889,2.11,127.6,42.26,16.66,284.58
,2391,739634,165.33,13.629,-60.15,356.39,14.8,0.01,-74.3,-7.77,-0.51,86.22,7.78,39.091,-76.889,2.11,127.9,42.27,16.68,284.58
,2392,739635,165.22,13.633,-60.18,356.41,14.88,0.01,-74.28,-7.83,-0.47,86.56,7.85,39.091,-76.889,2.11,128,42.28,16.68,284.56
,2393,739636,165.11,13.637,-60.2,356.44,14.99,0.01,-74.26,-7.89,-0.43,86.87,7.9,39.091,-76.889,2.11,128,42.29,16.68,284.55
,2394,739637,165.01,13.641,-60.22,356.48,15.11,0.01,-74.21,-7.95,-0.39,87.16,7.96,39.092,-76.889,2.11,128.1,42.3,16.68,284.54
,2395,739638,164.91,13.645,-60.23,356.51,15.26,0.01,-74.15,-8.01,-0.36,87.43,8.01,39.092,-76.889,2.11,128.2,42.32,16.68,284.51
,2396,739639,164.81,13.649,-60.25,356.55,15.44,0.01,-74.09,-8.06,-0.32,87.69,8.06,39.092,-76.889,2.12,128.5,42.33,16.71,284.51
,2397,739640,164.71,13.653,-60.27,356.58,15.65,0.01,-74.01,-8.11,-0.29,87.94,8.11,39.091,-76.889,2.09,126.9,42.34,16.49,284.5
,2398,739641,164.6,13.656,-60.28,356.63,15.88,0.01,-73.92,-8.16,-0.26,88.18,8.16,39.091,-76.89,2.09,127,42.35,16.49,284.49
,2399,739642,164.5,13.66,-60.28,356.69,16.13,0.01,-73.82,-8.21,-0.23,88.4,8.21,39.091,-76.89,2.09,127,42.36,16.49,284.47
,2400,739643,164.4,13.664,-60.29,356.74,16.4,0.01,-73.71,-8.25,-0.2,88.62,8.25,39.091,-76.89,2.09,127.1,42.37,16.49,284.47
,2401,739644,164.29,13.668,-60.3,356.78,16.68,0.01,-73.61,-8.3,-0.17,88.84,8.3,39.091,-76.89,2.11,128.5,42.38,16.65,284.46
,2402,739645,164.19,13.672,-60.32,356.82,16.98,0.01,-73.5,-8.35,-0.13,89.08,8.35,39.091,-76.89,2.11,128.5,42.39,16.65,284.45
,2403,739646,164.09,13.676,-60.33,356.86,17.31,0.01,-73.38,-8.39,-0.1,89.31,8.39,39.091,-76.89,2.11,128.6,42.4,16.65,284.42
,2404,739647,163.98,13.68,-60.34,356.91,17.64,0.01,-73.25,-8.44,-0.07,89.55,8.44,39.091,-76.89,2.14,130.5,42.41,16.89,284.41
,2405,739648,163.88,13.684,-60.34,356.97,17.98,0.01,-73.12,-8.49,-0.03,89.8,8.49,39.091,-76.89,2.11,128.8,42.42,16.65,284.4
,2406,739649,163.77,13.688,-60.35,357.03,18.34,0.01,-72.99,-8.55,0.01,90.05,8.55,39.091,-76.89,2.11,128.8,42.43,16.65,284.39
,2407,739650,163.66,13.692,-60.36,357.08,18.7,0.01,-72.87,-8.6,0.05,90.3,8.6,39.091,-76.89,2.11,128.9,42.44,16.65,284.37
,2408,739651,163.55,13.696,-60.38,357.12,19.03,0.01,-72.76,-8.65,0.08,90.56,8.66,39.091,-76.89,2.11,129,42.45,16.64,284.35
,2409,739652,163.44,13.701,-60.39,357.16,19.33,0.01,-72.66,-8.71,0.13,90.83,8.71,39.091,-76.891,2.1,128.5,42.46,16.57,284.34
,2410,739653,163.34,13.705,-60.41,357.19,19.61,0.01,-72.58,-8.77,0.17,91.11,8.78,39.091,-76.891,2.1,128.6,42.48,16.57,284.33
,2411,739654,163.23,13.709,-60.44,357.22,19.88,0.01,-72.51,-8.84,0.21,91.39,8.84,39.091,-76.891,2.11,129.2,42.49,16.64,284.33
,2412,739655,163.13,13.713,-60.46,357.24,20.11,0.01,-72.44,-8.91,0.26,91.68,8.91,39.091,-76.891,2.11,129.3,42.5,16.64,284.29
,2413,739656,163.03,13.716,-60.48,357.26,20.3,0.01,-72.4,-8.98,0.31,91.98,8.99,39.091,-76.891,2.1,129,42.51,16.59,284.29
,2414,739657,162.93,13.72,-60.51,357.29,20.45,0.01,-72.37,-9.06,0.36,92.28,9.06,39.091,-76.891,2.1,129,42.52,16.59,284.27
,2415,739658,162.83,13.724,-60.53,357.32,20.58,0.01,-72.35,-9.13,0.41,92.59,9.14,39.091,-76.891,2.1,129.1,42.53,16.59,284.25
,2416,739659,162.71,13.728,-60.55,357.35,20.68,0.01,-72.33,-9.21,0.47,92.9,9.22,39.091,-76.891,2.07,127.2,42.54,16.32,284.24
,2417,739660,162.6,13.733,-60.57,357.39,20.76,0.01,-72.32,-9.29,0.52,93.2,9.31,39.091,-76.891,2.1,129.3,42.55,16.59,284.23
,2418,739661,162.49,13.737,-60.59,357.42,20.79,0.01,-72.33,-9.38,0.57,93.49,9.39,39.091,-76.891,2.15,132.4,42.56,16.97,284.21
,2419,739662,162.39,13.741,-60.61,357.45,20.78,0.01,-72.35,-9.46,0.63,93.78,9.48,39.091,-76.892,2.1,129.4,42.57,16.59,284.2
,2420,739663,162.3,13.744,-60.63,357.48,20.73,0.01,-72.38,-9.54,0.68,94.06,9.57,39.092,-76.892,2.07,127.5,42.58,16.32,284.18
,2421,739664,162.2,13.748,-60.65,357.51,20.66,0.01,-72.42,-9.63,0.73,94.35,9.65,39.092,-76.892,2.05,126.1,42.59,16.14,284.17
,2422,739665,162.09,13.752,-60.68,357.53,20.56,0.01,-72.48,-9.71,0.79,94.63,9.74,39.092,-76.892,2.07,127.6,42.6,16.32,284.15
,2423,739666,161.99,13.756,-60.7,357.55,20.43,0.01,-72.55,-9.79,0.84,94.92,9.82,39.092,-76.892,2.07,127.7,42.61,16.32,284.15
,2424,739667,161.88,13.76,-60.72,357.59,20.25,0.01,-72.63,-9.87,0.9,95.19,9.91,39.092,-76.892,2.1,130,42.62,16.61,284.12
,2425,739668,161.77,13.765,-60.73,357.64,20.04,0.01,-72.71,-9.94,0.95,95.45,9.99,39.092,-76.892,2.1,130.1,42.63,16.61,284.11
,2426,739669,161.67,13.769,-60.74,357.68,19.8,0.01,-72.8,-10.02,1,95.69,10.06,39.092,-76.892,2.1,130.2,42.64,16.6,284.07
,2427,739670,161.57,13.772,-60.75,357.73,19.55,0.01,-72.9,-10.08,1.05,95.92,10.14,39.092,-76.893,2.05,126.6,42.65,16.14,284.06
,2428,739671,161.48,13.776,-60.76,357.77,19.3,0.01,-73,-10.15,1.09,96.15,10.21,39.092,-76.893,2.1,130.3,42.66,16.6,284.04
,2429,739672,161.4,13.779,-60.77,357.8,19.04,0.01,-73.1,-10.21,1.14,96.37,10.27,39.092,-76.893,2.11,130.9,42.67,16.67,284.03
,2430,739673,161.3,13.783,-60.79,357.84,18.75,0.01,-73.22,-10.26,1.19,96.59,10.33,39.092,-76.893,2.11,131,42.68,16.67,284.03
,2431,739674,161.21,13.786,-60.8,357.88,18.44,0.01,-73.35,-10.31,1.23,96.8,10.38,39.092,-76.893,2.1,130.5,42.69,16.6,283.98
,2432,739675,161.11,13.79,-60.81,357.92,18.13,0.01,-73.48,-10.35,1.27,97,10.43,39.092,-76.893,2.12,131.8,42.7,16.75,283.98
,2433,739676,161.01,13.794,-60.82,357.97,17.82,0.01,-73.6,-10.38,1.31,97.17,10.47,39.092,-76.893,2.1,130.6,42.71,16.59,283.97
,2434,739677,160.9,13.798,-60.82,358.03,17.5,0.01,-73.73,-10.41,1.34,97.34,10.5,39.092,-76.893,2.12,131.9,42.72,16.75,283.96
,2435,739678,160.8,13.802,-60.83,358.09,17.2,0.01,-73.86,-10.44,1.37,97.48,10.53,39.092,-76.894,2.1,130.8,42.74,16.59,283.94
,2436,739679,160.69,13.806,-60.85,358.13,16.95,0.01,-73.97,-10.45,1.4,97.63,10.54,39.092,-76.894,2.1,130.8,42.75,16.59,283.94
,2437,739680,160.58,13.81,-60.87,358.17,16.71,0.01,-74.08,-10.46,1.42,97.76,10.55,39.092,-76.894,2.1,130.9,42.76,16.59,283.92
,2438,739681,160.47,13.815,-60.88,358.22,16.48,0.01,-74.19,-10.46,1.45,97.88,10.56,39.092,-76.894,2.06,128.6,42.77,16.28,283.89
,2439,739682,160.37,13.819,-60.89,358.27,16.25,0.01,-74.29,-10.45,1.47,97.99,10.55,39.092,-76.894,2.1,131.1,42.78,16.59,283.88
,2440,739683,160.26,13.823,-60.89,358.33,16.05,0.01,-74.38,-10.44,1.48,98.08,10.54,39.092,-76.894,2.1,131.2,42.79,16.59,283.88
,2441,739684,160.16,13.827,-60.91,358.37,15.87,0.01,-74.47,-10.42,1.5,98.17,10.53,39.092,-76.894,2.1,131.2,42.8,16.58,283.85
,2442,739685,160.07,13.83,-60.92,358.4,15.73,0.01,-74.55,-10.4,1.5,98.23,10.5,39.092,-76.894,2.04,127.7,42.81,16.13,283.85
,2443,739686,159.97,13.834,-60.95,358.42,15.62,0.01,-74.62,-10.36,1.51,98.29,10.47,39.092,-76.894,2.04,127.8,42.82,16.13,283.82
,2444,739687,159.88,13.838,-60.98,358.43,15.54,0.01,-74.68,-10.33,1.51,98.34,10.44,39.092,-76.895,2.05,128,42.83,16.15,283.8
,2445,739688,159.78,13.841,-61,358.45,15.5,0.01,-74.71,-10.28,1.51,98.36,10.39,39.092,-76.895,2.09,130.8,42.84,16.49,283.78
,2446,739689,159.69,13.845,-61.02,358.47,15.49,0.01,-74.74,-10.23,1.5,98.37,10.34,39.092,-76.895,2.05,128.1,42.85,16.15,283.77
,2447,739690,159.6,13.849,-61.03,358.51,15.49,0.01,-74.75,-10.18,1.5,98.36,10.29,39.092,-76.895,2.09,130.9,42.86,16.49,283.76
,2448,739691,159.5,13.852,-61.04,358.58,15.51,0.01,-74.74,-10.12,1.48,98.34,10.23,39.092,-76.895,2.05,128.6,42.87,16.19,283.75
,2449,739692,159.41,13.856,-61.02,358.66,15.56,0.01,-74.71,-10.06,1.47,98.31,10.16,39.092,-76.895,2.05,128.7,42.88,16.19,283.74
,2450,739693,159.32,13.86,-60.99,358.77,15.61,0.01,-74.66,-9.99,1.45,98.27,10.1,39.092,-76.895,2.05,128.4,42.88,16.14,283.72
,2451,739694,159.22,13.863,-60.95,358.9,15.67,0.01,-74.6,-9.92,1.43,98.23,10.02,39.092,-76.895,2.05,128.8,42.9,16.18,283.69
,2452,739695,159.12,13.867,-60.92,359.02,15.76,0.01,-74.53,-9.85,1.41,98.17,9.95,39.092,-76.896,2.06,129.2,42.91,16.22,283.68
,2453,739696,159.01,13.872,-60.91,359.11,15.9,0.01,-74.46,-9.77,1.39,98.1,9.87,39.092,-76.896,2.06,129.3,42.92,16.22,283.67
,2454,739697,158.9,13.876,-60.92,359.17,16.05,0.01,-74.4,-9.69,1.36,98.02,9.79,39.092,-76.896,2.06,129.4,42.93,16.22,283.66
,2455,739698,158.79,13.88,-60.93,359.22,16.2,0.01,-74.35,-9.61,1.34,97.93,9.7,39.092,-76.896,2.06,129.4,42.94,16.22,283.64
,2456,739699,158.68,13.884,-60.93,359.28,16.35,0.01,-74.29,-9.53,1.31,97.85,9.62,39.092,-76.896,2.06,129.5,42.95,16.21,283.61
,2457,739700,158.57,13.889,-60.94,359.33,16.49,0.01,-74.24,-9.45,1.29,97.77,9.53,39.092,-76.896,2.11,132.8,42.96,16.61,283.61
,2458,739701,158.45,13.893,-60.96,359.38,16.63,0.01,-74.2,-9.36,1.26,97.69,9.45,39.092,-76.896,2.11,132.9,42.98,16.61,283.57
,2459,739702,158.34,13.898,-60.99,359.4,16.76,0.01,-74.17,-9.28,1.24,97.61,9.36,39.092,-76.896,2.11,133,42.99,16.61,283.57
,2460,739703,158.23,13.902,-61.03,359.41,16.87,0.01,-74.16,-9.19,1.21,97.52,9.27,39.092,-76.896,2.11,133.1,43,16.61,283.57
,2461,739704,158.13,13.906,-61.06,359.42,16.95,0.01,-74.16,-9.11,1.19,97.45,9.19,39.092,-76.897,2.08,131.7,43.01,16.43,283.56
,2462,739705,158.03,13.91,-61.09,359.44,17,0.01,-74.16,-9.03,1.17,97.38,9.1,39.092,-76.897,2.08,131.8,43.02,16.43,283.53
,2463,739706,157.93,13.914,-61.11,359.47,17.03,0.01,-74.16,-8.94,1.15,97.33,9.02,39.092,-76.897,2.08,131.6,43.03,16.4,283.52
,2464,739707,157.83,13.918,-61.12,359.52,17.04,0.01,-74.17,-8.86,1.13,97.29,8.93,39.092,-76.897,2.08,131.9,43.04,16.43,283.51
,2465,739708,157.73,13.922,-61.12,359.58,17.03,0.01,-74.17,-8.78,1.12,97.26,8.85,39.092,-76.897,2.08,131.7,43.05,16.4,283.51
,2466,739709,157.62,13.926,-61.13,359.63,17.02,0.01,-74.19,-8.7,1.1,97.24,8.77,39.092,-76.897,2.07,131.5,43.06,16.35,283.49
,2467,739710,157.52,13.93,-61.15,359.67,16.99,0.01,-74.22,-8.63,1.09,97.23,8.69,39.092,-76.897,2.07,131.4,43.07,16.33,283.47
,2468,739711,157.41,13.934,-61.18,359.69,16.95,0.01,-74.26,-8.55,1.09,97.24,8.62,39.092,-76.897,2.07,131.5,43.08,16.33,283.46
,2469,739712,157.3,13.939,-61.21,359.7,16.91,0.01,-74.3,-8.48,1.08,97.27,8.54,39.092,-76.897,2.07,131.6,43.1,16.33,283.44
,2470,739713,157.19,13.943,-61.25,359.72,16.86,0.01,-74.35,-8.4,1.08,97.32,8.47,39.092,-76.897,2.07,131.7,43.11,16.33,283.43
,2471,739714,157.09,13.947,-61.27,359.74,16.79,0.01,-74.4,-8.33,1.08,97.4,8.4,39.092,-76.898,2.07,131.8,43.12,16.33,283.43
,2472,739715,156.99,13.951,-61.28,359.79,16.72,0.01,-74.44,-8.27,1.09,97.49,8.34,39.092,-76.898,2.07,131.8,43.13,16.33,283.41
,2473,739716,156.9,13.955,-61.27,359.88,16.65,0.01,-74.46,-8.2,1.09,97.59,8.27,39.092,-76.898,2.04,130.1,43.14,16.11,283.39
,2474,739717,156.79,13.959,-61.23,360,16.59,0.01,-74.45,-8.13,1.1,97.71,8.21,39.092,-76.898,2.04,130.2,43.15,16.11,283.36
,2475,739718,156.69,13.963,-61.2,360.12,16.54,0.01,-74.45,-8.07,1.11,97.84,8.15,39.092,-76.898,2.06,131.3,43.16,16.23,283.36
,2476,739719,156.59,13.967,-61.19,360.21,16.5,0.01,-74.45,-8.01,1.12,98,8.09,39.092,-76.898,2.06,131.3,43.17,16.23,283.35
,2477,739720,156.49,13.971,-61.18,360.29,16.47,0.01,-74.45,-7.95,1.14,98.18,8.03,39.092,-76.898,2.06,131.4,43.18,16.23,283.35
,2478,739721,156.39,13.975,-61.18,360.35,16.45,0.01,-74.47,-7.89,1.16,98.37,7.97,39.092,-76.898,2.04,130.5,43.19,16.11,283.32
,2479,739722,156.28,13.979,-61.21,360.38,16.45,0.01,-74.49,-7.83,1.18,98.58,7.92,39.092,-76.898,2.04,130.6,43.2,16.1,283.31
,2480,739723,156.16,13.984,-61.24,360.4,16.47,0.01,-74.51,-7.78,1.2,98.79,7.87,39.092,-76.898,2.04,130.7,43.21,16.1,283.29
,2481,739724,156.06,13.988,-61.27,360.41,16.51,0.01,-74.52,-7.72,1.23,99.01,7.82,39.092,-76.898,2.04,130.8,43.22,16.1,283.27
,2482,739725,155.97,13.991,-61.3,360.42,16.54,0.01,-74.53,-7.67,1.25,99.25,7.77,39.092,-76.899,2.04,130.5,43.23,16.06,283.26
,2483,739726,155.88,13.995,-61.33,360.44,16.57,0.01,-74.55,-7.62,1.28,99.49,7.73,39.092,-76.899,2.03,130.2,43.24,16.02,283.25
,2484,739727,155.77,13.999,-61.36,360.45,16.61,0.01,-74.56,-7.58,1.3,99.75,7.69,39.092,-76.899,2.02,129.6,43.25,15.93,283.25
,2485,739728,155.66,14.004,-61.4,360.46,16.67,0.01,-74.57,-7.53,1.33,100.02,7.65,39.092,-76.899,2.02,129.7,43.26,15.93,283.21
,2486,739729,155.55,14.008,-61.44,360.47,16.72,0.01,-74.58,-7.48,1.36,100.29,7.61,39.092,-76.899,1.99,128.2,43.28,15.73,283.2
,2487,739730,155.43,14.013,-61.48,360.49,16.76,0.01,-74.59,-7.44,1.39,100.56,7.57,39.092,-76.899,1.99,127.7,43.29,15.67,283.18
,2488,739731,155.32,14.017,-61.51,360.5,16.79,0.01,-74.61,-7.4,1.42,100.83,7.54,39.092,-76.899,1.98,127.8,43.3,15.66,283.18
,2489,739732,155.22,14.021,-61.54,360.51,16.82,0.01,-74.63,-7.36,1.45,101.1,7.5,39.092,-76.899,1.98,127.6,43.31,15.63,283.18
,2490,739733,155.12,14.025,-61.58,360.52,16.85,0.01,-74.64,-7.33,1.48,101.38,7.48,39.092,-76.899,1.94,125,43.32,15.3,283.17
,2491,739734,155.01,14.03,-61.61,360.54,16.89,0.01,-74.66,-7.3,1.51,101.67,7.45,39.092,-76.899,1.94,125,43.33,15.29,283.16
,2492,739735,154.9,14.034,-61.64,360.56,16.95,0.01,-74.66,-7.26,1.54,101.95,7.43,39.092,-76.899,1.93,124.5,43.34,15.21,283.14
,2493,739736,154.79,14.038,-61.66,360.59,17,0.01,-74.66,-7.23,1.57,102.22,7.4,39.092,-76.899,1.93,124.6,43.35,15.21,283.14
,2494,739737,154.68,14.043,-61.69,360.61,17.04,0.01,-74.67,-7.21,1.6,102.48,7.38,39.092,-76.9,1.97,127.4,43.36,15.55,283.11
,2495,739738,154.58,14.047,-61.73,360.63,17.06,0.01,-74.69,-7.18,1.62,102.74,7.36,39.092,-76.9,1.97,127.5,43.37,15.55,283.1
,2496,739739,154.47,14.051,-61.76,360.64,17.08,0.01,-74.71,-7.16,1.65,103,7.34,39.092,-76.9,1.97,127.6,43.38,15.55,283.09
,2497,739740,154.37,14.055,-61.79,360.66,17.12,0.01,-74.72,-7.13,1.68,103.27,7.33,39.092,-76.9,1.97,127.7,43.39,15.55,283.08
,2498,739741,154.26,14.06,-61.81,360.69,17.16,0.01,-74.73,-7.11,1.71,103.54,7.32,39.092,-76.9,1.97,127.8,43.4,15.55,283.05
,2499,739742,154.15,14.064,-61.84,360.72,17.19,0.01,-74.74,-7.09,1.74,103.81,7.3,39.092,-76.9,1.99,129.4,43.41,15.74,283.05
,2500,739743,154.05,14.068,-61.87,360.73,17.22,0.01,-74.76,-7.08,1.77,104.07,7.29,39.092,-76.9,2,129.9,43.43,15.79,283.04
,2501,739744,153.95,14.072,-61.92,360.72,17.26,0.01,-74.78,-7.06,1.8,104.32,7.29,39.092,-76.9,2,130,43.44,15.79,283.04
,2502,739745,153.84,14.076,-61.96,360.71,17.31,0.01,-74.8,-7.04,1.83,104.57,7.28,39.093,-76.9,2,130,43.45,15.78,283.02
,2503,739746,153.73,14.081,-62.01,360.71,17.36,0.01,-74.82,-7.03,1.86,104.81,7.27,39.093,-76.9,1.99,129.7,43.46,15.73,283.02
,2504,739747,153.63,14.085,-62.04,360.72,17.41,0.01,-74.83,-7.01,1.89,105.06,7.26,39.093,-76.9,1.94,126.6,43.47,15.34,283
,2505,739748,153.52,14.089,-62.08,360.73,17.45,0.01,-74.85,-7,1.92,105.31,7.25,39.093,-76.9,1.94,126.7,43.48,15.34,282.99
,2506,739749,153.42,14.093,-62.11,360.75,17.48,0.01,-74.86,-6.98,1.94,105.57,7.25,39.093,-76.901,1.94,126.7,43.49,15.34,282.98
,2507,739750,153.32,14.097,-62.14,360.77,17.5,0.01,-74.88,-6.96,1.97,105.82,7.24,39.093,-76.901,1.94,126.8,43.5,15.34,282.97
,2508,739751,153.22,14.101,-62.17,360.78,17.52,0.01,-74.9,-6.95,2,106.07,7.23,39.093,-76.901,1.94,126.8,43.51,15.33,282.97
,2509,739752,153.12,14.105,-62.2,360.79,17.55,0.01,-74.91,-6.93,2.03,106.34,7.23,39.093,-76.901,1.94,126.9,43.52,15.33,282.94
,2510,739753,153.03,14.109,-62.24,360.8,17.58,0.01,-74.93,-6.92,2.06,106.61,7.22,39.093,-76.901,1.94,127,43.53,15.33,282.94
,2511,739754,152.92,14.114,-62.27,360.82,17.59,0.01,-74.96,-6.9,2.09,106.88,7.21,39.093,-76.901,1.94,127.1,43.54,15.34,282.93
,2512,739755,152.81,14.118,-62.3,360.84,17.59,0.01,-74.98,-6.88,2.12,107.14,7.2,39.093,-76.901,1.94,127.2,43.55,15.34,282.91
,2513,739756,152.71,14.122,-62.33,360.86,17.6,0.01,-75,-6.85,2.15,107.41,7.18,39.093,-76.901,1.94,127,43.56,15.3,282.91
,2514,739757,152.61,14.126,-62.36,360.86,17.61,0.01,-75.03,-6.83,2.18,107.67,7.17,39.093,-76.901,1.94,127,43.57,15.3,282.9
,2515,739758,152.5,14.13,-62.41,360.86,17.63,0.01,-75.06,-6.8,2.2,107.94,7.15,39.093,-76.901,1.99,130.4,43.58,15.69,282.89
,2516,739759,152.39,14.135,-62.45,360.87,17.64,0.01,-75.09,-6.78,2.23,108.22,7.13,39.093,-76.901,1.99,130.5,43.59,15.69,282.89
,2517,739760,152.28,14.139,-62.48,360.89,17.64,0.01,-75.12,-6.75,2.26,108.51,7.11,39.093,-76.901,2.01,131.7,43.6,15.82,282.87
,2518,739761,152.18,14.144,-62.5,360.92,17.63,0.01,-75.14,-6.71,2.29,108.81,7.09,39.093,-76.902,2,131.8,43.62,15.82,282.85
,2519,739762,152.07,14.148,-62.51,360.97,17.62,0.01,-75.16,-6.68,2.31,109.11,7.07,39.093,-76.902,2,131.8,43.63,15.82,282.85
,2520,739763,151.97,14.152,-62.52,361.02,17.61,0.01,-75.17,-6.64,2.34,109.4,7.04,39.093,-76.902,1.99,130.8,43.64,15.68,282.82
,2521,739764,151.87,14.156,-62.54,361.06,17.59,0.01,-75.19,-6.6,2.36,109.7,7.01,39.093,-76.902,1.99,130.9,43.65,15.68,282.82
,2522,739765,151.78,14.16,-62.56,361.09,17.56,0.01,-75.22,-6.56,2.39,110,6.98,39.093,-76.902,2,132.1,43.66,15.82,282.81
,2523,739766,151.68,14.164,-62.59,361.1,17.54,0.01,-75.26,-6.52,2.41,110.31,6.95,39.093,-76.902,2,132.2,43.67,15.82,282.79
,2524,739767,151.57,14.168,-62.63,361.11,17.53,0.01,-75.3,-6.47,2.44,110.63,6.91,39.093,-76.902,2,132.2,43.68,15.81,282.77
,2525,739768,151.46,14.173,-62.67,361.12,17.52,0.01,-75.33,-6.42,2.46,110.96,6.88,39.093,-76.902,2,132.3,43.69,15.81,282.75
,2526,739769,151.35,14.177,-62.7,361.14,17.51,0.01,-75.37,-6.37,2.48,111.29,6.84,39.093,-76.902,2,132.4,43.7,15.8,282.74
