Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,3164,740407,112.68,15.964,-70.65,378.09,14.25,0,-83.63,-2.83,-5.04,29.36,5.78,39.303,-76.808,2.78,246.6,55.04,21.92,276.92
,3165,740408,112.6,15.968,-70.72,378.05,14.19,0,-83.7,-2.91,-5.1,29.72,5.87,39.303,-76.808,2.78,247.1,55.05,21.95,276.9
,3166,740409,112.53,15.972,-70.78,378,14.17,0,-83.77,-2.98,-5.15,30.06,5.95,39.303,-76.808,2.78,247.5,55.06,21.97,276.9
,3167,740410,112.46,15.975,-70.81,378,14.15,0,-83.81,-3.06,-5.21,30.4,6.04,39.303,-76.808,2.78,247.6,55.08,21.97,276.89
,3168,740411,112.38,15.979,-70.82,378.06,14.12,0,-83.83,-3.13,-5.26,30.73,6.12,39.303,-76.808,2.78,247.8,55.09,21.97,276.88
,3169,740412,112.31,15.983,-70.8,378.17,14.08,0,-83.82,-3.2,-5.32,31.07,6.21,39.303,-76.808,2.8,249.1,55.11,22.07,276.87
,3170,740413,112.23,15.987,-70.77,378.3,14.07,0,-83.81,-3.28,-5.37,31.42,6.29,39.303,-76.808,2.8,249.4,55.12,22.09,276.87
,3171,740414,112.15,15.991,-70.76,378.4,14.09,0,-83.79,-3.36,-5.42,31.76,6.38,39.303,-76.808,2.83,251.9,55.14,22.29,276.86
,3172,740415,112.07,15.995,-70.78,378.44,14.1,0,-83.8,-3.44,-5.48,32.12,6.47,39.303,-76.808,2.83,252.5,55.15,22.32,276.84
,3173,740416,111.99,16,-70.82,378.43,14.1,0,-83.84,-3.52,-5.53,32.49,6.56,39.303,-76.808,2.84,253.3,55.17,22.38,276.84
,3174,740417,111.91,16.004,-70.89,378.39,14.12,0,-83.88,-3.61,-5.58,32.87,6.65,39.303,-76.808,2.85,254.6,55.19,22.48,276.83
,3175,740418,111.83,16.009,-70.95,378.36,14.13,0,-83.93,-3.7,-5.64,33.27,6.74,39.303,-76.808,2.88,257.1,55.21,22.69,276.82
,3176,740419,111.74,16.013,-71,378.33,14.12,0,-83.99,-3.79,-5.68,33.69,6.83,39.303,-76.808,2.88,257.3,55.22,22.69,276.8
,3177,740420,111.66,16.017,-71.05,378.32,14.12,0,-84.03,-3.88,-5.73,34.13,6.92,39.303,-76.808,2.88,257.5,55.24,22.69,276.8
,3178,740421,111.58,16.021,-71.1,378.31,14.15,0,-84.05,-3.98,-5.77,34.58,7.01,39.303,-76.808,2.88,258,55.25,22.71,276.8
,3179,740422,111.51,16.025,-71.14,378.3,14.16,0,-84.09,-4.08,-5.81,35.04,7.1,39.302,-76.809,2.89,258.9,55.27,22.78,276.79
,3180,740423,111.44,16.029,-71.18,378.29,14.14,0,-84.13,-4.18,-5.85,35.53,7.19,39.302,-76.809,2.89,259.1,55.28,22.78,276.78
,3181,740424,111.37,16.033,-71.2,378.32,14.09,0,-84.17,-4.28,-5.88,36.04,7.28,39.302,-76.809,2.89,259.2,55.3,22.78,276.74
,3182,740425,111.29,16.037,-71.21,378.39,14.04,0,-84.2,-4.39,-5.91,36.57,7.36,39.302,-76.809,2.88,258.7,55.31,22.72,276.74
,3183,740426,111.21,16.041,-71.21,378.46,14.01,0,-84.22,-4.5,-5.94,37.13,7.45,39.302,-76.809,2.89,259.6,55.33,22.78,276.74
,3184,740427,111.13,16.045,-71.23,378.5,14,0,-84.24,-4.61,-5.96,37.69,7.53,39.302,-76.809,2.88,259.1,55.35,22.71,276.72
,3185,740428,111.06,16.049,-71.28,378.48,14.02,0,-84.27,-4.72,-5.98,38.27,7.61,39.302,-76.809,2.89,259.8,55.36,22.76,276.71
,3186,740429,110.98,16.054,-71.32,378.47,14.06,0,-84.29,-4.83,-5.99,38.85,7.69,39.302,-76.809,2.89,260.1,55.38,22.77,276.71
,3187,740430,110.9,16.058,-71.33,378.53,14.12,0,-84.27,-4.94,-6,39.44,7.77,39.302,-76.809,2.89,260.3,55.39,22.77,276.7
,3188,740431,110.82,16.062,-71.32,378.64,14.16,0,-84.24,-5.05,-6.01,40.04,7.85,39.302,-76.809,2.89,260.4,55.41,22.77,276.7
,3189,740432,110.74,16.066,-71.31,378.74,14.15,0,-84.24,-5.16,-6.01,40.65,7.91,39.302,-76.809,2.89,260.7,55.43,22.78,276.69
,3190,740433,110.66,16.07,-71.31,378.81,14.11,0,-84.25,-5.26,-6,41.26,7.98,39.302,-76.809,2.89,261.4,55.44,22.82,276.68
,3191,740434,110.58,16.075,-71.3,378.91,14.06,0,-84.27,-5.37,-5.99,41.86,8.04,39.302,-76.809,2.89,261.6,55.46,22.82,276.67
,3192,740435,110.5,16.079,-71.26,379.06,14.03,0,-84.25,-5.47,-5.98,42.44,8.1,39.302,-76.809,2.89,261.8,55.48,22.82,276.65
,3193,740436,110.42,16.083,-71.19,379.28,14.07,0,-84.17,-5.57,-5.97,43.01,8.16,39.302,-76.809,2.9,262.2,55.49,22.85,276.65
,3194,740437,110.34,16.087,-71.1,379.51,14.17,0,-84.05,-5.66,-5.95,43.57,8.21,39.302,-76.809,2.9,262.4,55.51,22.85,276.65
,3195,740438,110.26,16.092,-71.03,379.74,14.3,0,-83.93,-5.75,-5.93,44.11,8.25,39.302,-76.809,2.9,263.3,55.53,22.9,276.62
,3196,740439,110.18,16.096,-70.98,379.91,14.39,0,-83.85,-5.83,-5.9,44.63,8.29,39.302,-76.809,2.9,263.6,55.54,22.91,276.61
,3197,740440,110.09,16.101,-70.95,380.04,14.42,0,-83.81,-5.9,-5.87,45.13,8.32,39.302,-76.81,2.9,263.8,55.56,22.91,276.61
,3198,740441,110.01,16.105,-70.93,380.16,14.42,0,-83.8,-5.97,-5.84,45.59,8.35,39.301,-76.81,2.9,263.9,55.58,22.9,276.6
,3199,740442,109.93,16.11,-70.89,380.31,14.43,0,-83.76,-6.02,-5.81,46.02,8.37,39.301,-76.81,2.89,263.2,55.6,22.82,276.58
,3200,740443,109.85,16.114,-70.81,380.56,14.49,0,-83.66,-6.07,-5.78,46.41,8.38,39.301,-76.81,2.89,263.3,55.61,22.82,276.56
,3201,740444,109.76,16.119,-70.67,380.9,14.58,0,-83.5,-6.11,-5.75,46.77,8.39,39.301,-76.81,2.88,262.6,55.63,22.74,276.56
,3202,740445,109.69,16.123,-70.54,381.22,14.65,0,-83.36,-6.14,-5.71,47.1,8.38,39.301,-76.81,2.87,261.9,55.64,22.67,276.53
,3203,740446,109.61,16.127,-70.46,381.45,14.65,0,-83.29,-6.16,-5.67,47.41,8.37,39.301,-76.81,2.87,261.6,55.66,22.63,276.52
,3204,740447,109.54,16.131,-70.42,381.59,14.57,0,-83.29,-6.18,-5.62,47.7,8.35,39.301,-76.81,2.87,261.6,55.68,22.61,276.52
,3205,740448,109.46,16.135,-70.41,381.68,14.41,0,-83.35,-6.18,-5.57,47.95,8.32,39.301,-76.81,2.86,261.7,55.69,22.6,276.51
,3206,740449,109.38,16.139,-70.41,381.77,14.24,0,-83.42,-6.17,-5.53,48.17,8.29,39.301,-76.81,2.86,261.2,55.71,22.54,276.49
,3207,740450,109.3,16.144,-70.39,381.89,14.05,0,-83.48,-6.16,-5.47,48.37,8.24,39.301,-76.81,2.85,261,55.73,22.5,276.49
,3208,740451,109.22,16.148,-70.32,382.11,13.88,0,-83.5,-6.14,-5.42,48.54,8.19,39.301,-76.81,2.85,261,55.74,22.49,276.48
,3209,740452,109.13,16.153,-70.21,382.39,13.75,0,-83.47,-6.1,-5.36,48.7,8.13,39.301,-76.811,2.83,258.9,55.76,22.29,276.46
,3210,740453,109.04,16.158,-70.13,382.64,13.63,0,-83.44,-6.07,-5.3,48.86,8.06,39.301,-76.811,2.82,258.8,55.78,22.27,276.46
,3211,740454,108.96,16.162,-70.1,382.78,13.49,0,-83.48,-6.02,-5.24,49,7.98,39.301,-76.811,2.79,256.5,55.79,22.05,276.44
,3212,740455,108.88,16.166,-70.1,382.86,13.31,0,-83.57,-5.97,-5.17,49.13,7.9,39.301,-76.811,2.79,256.4,55.81,22.03,276.44
,3213,740456,108.8,16.171,-70.07,383,13.11,0,-83.63,-5.91,-5.09,49.26,7.81,39.301,-76.811,2.79,256.3,55.82,22,276.43
,3214,740457,108.73,16.175,-69.97,383.26,12.97,0,-83.61,-5.85,-5.02,49.39,7.71,39.301,-76.811,2.79,256.5,55.84,22,276.43
,3215,740458,108.65,16.179,-69.85,383.56,12.89,0,-83.55,-5.79,-4.94,49.53,7.61,39.301,-76.811,2.79,256.6,55.86,22,276.42
,3216,740459,108.57,16.184,-69.76,383.8,12.81,0,-83.52,-5.72,-4.85,49.68,7.5,39.301,-76.811,2.79,257.1,55.87,22.03,276.41
,3217,740460,108.48,16.188,-69.74,383.93,12.68,0,-83.56,-5.65,-4.77,49.84,7.39,39.3,-76.811,2.79,257.6,55.89,22.05,276.4
,3218,740461,108.39,16.193,-69.77,383.97,12.49,0,-83.68,-5.57,-4.68,50.01,7.28,39.3,-76.811,2.81,259.5,55.91,22.19,276.39
,3219,740462,108.31,16.198,-69.81,383.99,12.25,0,-83.83,-5.5,-4.58,50.18,7.16,39.3,-76.811,2.84,262,55.93,22.39,276.39
,3220,740463,108.23,16.202,-69.82,384.04,11.99,0,-83.97,-5.42,-4.49,50.36,7.04,39.3,-76.811,2.86,264.1,55.94,22.56,276.36
,3221,740464,108.16,16.206,-69.8,384.15,11.73,0,-84.09,-5.34,-4.4,50.55,6.92,39.3,-76.811,2.87,265,55.96,22.61,276.35
,3222,740465,108.08,16.211,-69.77,384.29,11.46,0,-84.21,-5.26,-4.3,50.76,6.8,39.3,-76.811,2.88,266.8,55.98,22.75,276.34
,3223,740466,108,16.215,-69.75,384.42,11.19,0,-84.33,-5.19,-4.2,50.99,6.68,39.3,-76.811,2.9,268.8,55.99,22.9,276.32
,3224,740467,107.91,16.22,-69.73,384.53,10.9,0,-84.48,-5.11,-4.11,51.22,6.56,39.3,-76.811,2.91,269.8,56.01,22.97,276.32
,3225,740468,107.82,16.225,-69.73,384.63,10.54,0,-84.68,-5.04,-4.01,51.44,6.44,39.3,-76.812,2.94,272.9,56.03,23.21,276.29
,3226,740469,107.73,16.23,-69.72,384.74,10.13,0,-84.91,-4.96,-3.92,51.65,6.32,39.3,-76.812,2.97,275.4,56.05,23.4,276.27
,3227,740470,107.64,16.235,-69.71,384.86,9.73,0,-85.15,-4.88,-3.83,51.84,6.21,39.3,-76.812,2.97,275.8,56.07,23.42,276.25
,3228,740471,107.56,16.239,-69.7,384.94,9.37,0,-85.37,-4.8,-3.75,52,6.09,39.3,-76.812,2.99,277.7,56.09,23.56,276.24
,3229,740472,107.48,16.244,-69.73,384.98,9.04,0,-85.61,-4.72,-3.67,52.14,5.98,39.3,-76.812,3.03,281.6,56.11,23.88,276.24
,3230,740473,107.4,16.248,-69.76,385,8.73,0,-85.85,-4.64,-3.59,52.25,5.87,39.3,-76.812,3.09,287.6,56.13,24.37,276.23
,3231,740474,107.31,16.253,-69.79,385.03,8.44,0,-86.07,-4.56,-3.52,52.32,5.76,39.3,-76.812,3.09,288.4,56.15,24.42,276.22
,3232,740475,107.22,16.258,-69.8,385.11,8.16,0,-86.28,-4.48,-3.46,52.33,5.66,39.3,-76.812,3.11,289.7,56.17,24.51,276.2
,3233,740476,107.13,16.263,-69.76,385.27,7.89,0,-86.45,-4.4,-3.4,52.3,5.56,39.3,-76.812,3.12,291.5,56.19,24.64,276.19
,3234,740477,107.05,16.267,-69.67,385.53,7.68,0,-86.54,-4.32,-3.35,52.2,5.46,39.3,-76.812,3.15,294.3,56.2,24.85,276.18
,3235,740478,106.97,16.272,-69.56,385.82,7.52,0,-86.57,-4.23,-3.3,52.03,5.37,39.3,-76.812,3.18,297.3,56.22,25.09,276.15
,3236,740479,106.89,16.276,-69.49,386.04,7.39,0,-86.62,-4.15,-3.27,51.79,5.28,39.3,-76.812,3.21,300.7,56.24,25.36,276.12
,3237,740480,106.81,16.281,-69.45,386.19,7.26,0,-86.69,-4.06,-3.24,51.46,5.19,39.3,-76.812,3.26,305.2,56.26,25.72,276.12
,3238,740481,106.73,16.285,-69.42,386.33,7.15,0,-86.75,-3.97,-3.21,51.03,5.11,39.3,-76.812,3.28,307.7,56.28,25.91,276.09
,3239,740482,106.65,16.29,-69.38,386.49,7.06,0,-86.8,-3.88,-3.2,50.51,5.02,39.3,-76.812,3.29,308.9,56.3,25.99,276.08
,3240,740483,106.58,16.294,-69.35,386.63,6.97,0,-86.84,-3.78,-3.19,49.9,4.95,39.3,-76.812,3.32,311.5,56.32,26.19,276.08
,3241,740484,106.5,16.298,-69.3,386.81,6.88,0,-86.88,-3.69,-3.18,49.21,4.87,39.3,-76.812,3.36,315.5,56.34,26.51,276.07
,3242,740485,106.41,16.303,-69.23,387.03,6.8,0,-86.89,-3.6,-3.19,48.44,4.81,39.3,-76.812,3.39,318.9,56.36,26.78,276.06
,3243,740486,106.32,16.308,-69.14,387.29,6.73,0,-86.88,-3.5,-3.2,47.6,4.74,39.3,-76.812,3.4,319.3,56.38,26.79,276.03
,3244,740487,106.23,16.313,-69.07,387.52,6.72,0,-86.83,-3.41,-3.21,46.68,4.68,39.3,-76.813,3.42,322.3,56.41,27.02,276.02
,3245,740488,106.15,16.318,-69.02,387.69,6.74,0,-86.78,-3.31,-3.23,45.67,4.63,39.3,-76.813,3.45,324.7,56.43,27.19,276.01
,3246,740489,106.07,16.322,-68.99,387.83,6.76,0,-86.74,-3.21,-3.26,44.57,4.58,39.3,-76.813,3.45,325,56.45,27.2,276.01
,3247,740490,105.99,16.327,-68.94,388.02,6.78,0,-86.67,-3.12,-3.3,43.39,4.54,39.3,-76.813,3.48,328.7,56.47,27.49,276
,3248,740491,105.9,16.332,-68.85,388.28,6.84,0,-86.54,-3.02,-3.34,42.15,4.5,39.3,-76.813,3.49,329.5,56.49,27.53,275.99
,3249,740492,105.82,16.337,-68.76,388.53,6.94,0,-86.39,-2.93,-3.38,40.86,4.47,39.3,-76.813,3.51,331.5,56.51,27.68,275.99
,3250,740493,105.74,16.341,-68.72,388.7,7.07,0,-86.24,-2.83,-3.43,39.54,4.45,39.299,-76.813,3.55,335.7,56.53,28,275.98
,3251,740494,105.66,16.346,-68.71,388.8,7.21,0,-86.12,-2.74,-3.49,38.19,4.44,39.299,-76.813,3.57,338.3,56.56,28.2,275.97
,3252,740495,105.58,16.35,-68.7,388.9,7.32,0,-86.02,-2.65,-3.55,36.81,4.43,39.299,-76.813,3.57,338.5,56.58,28.2,275.97
,3253,740496,105.5,16.355,-68.69,389.01,7.39,0,-85.94,-2.57,-3.61,35.4,4.43,39.299,-76.813,3.58,339.6,56.6,28.27,275.94
,3254,740497,105.42,16.359,-68.68,389.12,7.45,0,-85.89,-2.48,-3.68,33.99,4.44,39.299,-76.813,3.63,344.6,56.62,28.66,275.94
,3255,740498,105.33,16.364,-68.7,389.16,7.52,0,-85.86,-2.4,-3.76,32.58,4.46,39.299,-76.813,3.65,346.4,56.64,28.79,275.94
,3256,740499,105.25,16.369,-68.76,389.14,7.62,0,-85.83,-2.32,-3.83,31.21,4.48,39.299,-76.813,3.65,347.1,56.67,28.82,275.93
,3257,740500,105.16,16.374,-68.83,389.1,7.74,0,-85.79,-2.25,-3.92,29.86,4.52,39.299,-76.813,3.66,348,56.69,28.88,275.91
,3258,740501,105.07,16.379,-68.87,389.12,7.89,0,-85.71,-2.18,-4,28.55,4.55,39.299,-76.813,3.66,348.6,56.72,28.9,275.91
,3259,740502,104.98,16.384,-68.89,389.17,8.01,0,-85.64,-2.11,-4.09,27.27,4.6,39.299,-76.813,3.68,351,56.74,29.07,275.9
,3260,740503,104.9,16.389,-68.92,389.21,8.08,0,-85.6,-2.04,-4.18,26.02,4.65,39.299,-76.813,3.69,351.6,56.76,29.1,275.89
,3261,740504,104.82,16.393,-68.95,389.22,8.13,0,-85.6,-1.98,-4.27,24.81,4.71,39.299,-76.813,3.72,354.6,56.78,29.32,275.88
,3262,740505,104.75,16.397,-68.98,389.25,8.18,0,-85.58,-1.91,-4.37,23.66,4.77,39.299,-76.813,3.72,355.5,56.81,29.38,275.86
,3263,740506,104.67,16.402,-68.97,389.35,8.28,0,-85.51,-1.86,-4.46,22.58,4.84,39.299,-76.813,3.73,356.6,56.83,29.45,275.85
,3264,740507,104.59,16.406,-68.94,389.49,8.4,0,-85.4,-1.8,-4.56,21.55,4.9,39.299,-76.813,3.73,357.1,56.85,29.46,275.83
,3265,740508,104.51,16.411,-68.91,389.63,8.49,0,-85.3,-1.75,-4.66,20.58,4.97,39.299,-76.813,3.77,360.5,56.87,29.73,275.83
,3266,740509,104.43,16.415,-68.88,389.78,8.56,0,-85.23,-1.7,-4.75,19.65,5.05,39.299,-76.813,3.78,362,56.9,29.83,275.82
,3267,740510,104.35,16.42,-68.81,390,8.61,0,-85.13,-1.65,-4.85,18.77,5.12,39.299,-76.813,3.78,362.6,56.92,29.85,275.82
,3268,740511,104.27,16.425,-68.69,390.31,8.68,0,-84.99,-1.6,-4.94,17.93,5.2,39.299,-76.813,3.8,364,56.94,29.95,275.82
,3269,740512,104.2,16.429,-68.55,390.67,8.75,0,-84.82,-1.55,-5.03,17.13,5.27,39.299,-76.813,3.8,364.5,56.96,29.97,275.8
,3270,740513,104.12,16.433,-68.42,390.99,8.84,0,-84.65,-1.51,-5.12,16.39,5.34,39.299,-76.813,3.82,367,56.98,30.15,275.78
,3271,740514,104.05,16.438,-68.32,391.27,8.96,0,-84.48,-1.46,-5.21,15.7,5.41,39.299,-76.813,3.82,367.5,57.01,30.17,275.78
,3272,740515,103.97,16.442,-68.23,391.52,9.08,0,-84.32,-1.42,-5.29,15.04,5.48,39.299,-76.813,3.83,368.4,57.03,30.22,275.78
,3273,740516,103.89,16.447,-68.16,391.74,9.17,0,-84.2,-1.38,-5.37,14.4,5.54,39.299,-76.813,3.83,369.1,57.05,30.25,275.74
,3274,740517,103.8,16.452,-68.12,391.91,9.22,0,-84.13,-1.34,-5.44,13.79,5.61,39.299,-76.813,3.84,370.1,57.08,30.31,275.74
,3275,740518,103.72,16.456,-68.07,392.08,9.24,0,-84.09,-1.29,-5.52,13.2,5.67,39.299,-76.813,3.85,371.3,57.1,30.39,275.74
,3276,740519,103.64,16.461,-68.03,392.26,9.24,0,-84.05,-1.25,-5.59,12.64,5.72,39.298,-76.813,3.86,372.4,57.13,30.46,275.74
,3277,740520,103.56,16.466,-67.99,392.42,9.26,0,-84,-1.21,-5.65,12.11,5.78,39.298,-76.813,3.86,372.7,57.15,30.45,275.72
,3278,740521,103.48,16.47,-67.99,392.49,9.31,0,-83.97,-1.17,-5.71,11.59,5.83,39.298,-76.813,3.88,375.2,57.17,30.64,275.69
,3279,740522,103.41,16.474,-68.03,392.49,9.34,0,-83.99,-1.13,-5.77,11.08,5.88,39.298,-76.813,3.89,375.8,57.19,30.66,275.69
,3280,740523,103.33,16.479,-68.11,392.44,9.35,0,-84.04,-1.09,-5.83,10.58,5.93,39.298,-76.813,3.9,377.8,57.22,30.8,275.66
,3281,740524,103.25,16.484,-68.18,392.39,9.32,0,-84.13,-1.05,-5.88,10.09,5.97,39.298,-76.813,3.91,378.2,57.24,30.81,275.66
,3282,740525,103.17,16.488,-68.21,392.43,9.23,0,-84.2,-1,-5.93,9.6,6.02,39.298,-76.813,3.92,379.8,57.26,30.92,275.65
,3283,740526,103.09,16.493,-68.19,392.55,9.13,0,-84.25,-0.96,-5.99,9.13,6.06,39.298,-76.813,3.93,380.7,57.29,30.97,275.64
,3284,740527,103.02,16.497,-68.15,392.7,9.07,0,-84.27,-0.92,-6.04,8.67,6.11,39.298,-76.813,3.94,382.3,57.31,31.07,275.64
,3285,740528,102.94,16.502,-68.14,392.81,9.04,0,-84.27,-0.88,-6.09,8.21,6.16,39.298,-76.813,3.94,382.8,57.33,31.09,275.62
,3286,740529,102.86,16.506,-68.17,392.83,9.02,0,-84.31,-0.84,-6.15,7.75,6.21,39.298,-76.813,3.94,383.1,57.36,31.09,275.62
,3287,740530,102.79,16.511,-68.23,392.8,8.96,0,-84.41,-0.79,-6.21,7.28,6.26,39.298,-76.813,3.94,383.5,57.38,31.1,275.61
,3288,740531,102.71,16.515,-68.29,392.77,8.86,0,-84.52,-0.75,-6.27,6.82,6.31,39.298,-76.813,3.94,383.8,57.4,31.1,275.61
,3289,740532,102.63,16.52,-68.31,392.81,8.73,0,-84.63,-0.71,-6.33,6.38,6.37,39.298,-76.813,3.94,384.4,57.43,31.12,275.58
,3290,740533,102.55,16.524,-68.31,392.91,8.59,0,-84.73,-0.67,-6.4,5.94,6.43,39.298,-76.813,3.95,384.8,57.45,31.13,275.58
,3291,740534,102.47,16.529,-68.3,393,8.46,0,-84.81,-0.63,-6.47,5.52,6.5,39.298,-76.813,3.97,387.2,57.48,31.3,275.57
,3292,740535,102.39,16.534,-68.34,393.02,8.36,0,-84.92,-0.59,-6.55,5.11,6.57,39.298,-76.813,3.96,387,57.5,31.27,275.57
,3293,740536,102.32,16.538,-68.4,392.99,8.26,0,-85.04,-0.54,-6.63,4.7,6.65,39.298,-76.813,3.96,387.3,57.53,31.27,275.56
,3294,740537,102.23,16.543,-68.46,392.97,8.13,0,-85.19,-0.5,-6.71,4.3,6.73,39.297,-76.813,3.97,388.1,57.55,31.3,275.56
,3295,740538,102.15,16.548,-68.47,393.04,7.98,0,-85.31,-0.46,-6.8,3.91,6.82,39.297,-76.813,3.97,388.8,57.58,31.33,275.54
,3296,740539,102.06,16.553,-68.43,393.21,7.83,0,-85.39,-0.43,-6.9,3.54,6.91,39.297,-76.813,3.98,390.4,57.6,31.43,275.54
,3297,740540,101.98,16.558,-68.36,393.44,7.69,0,-85.44,-0.39,-6.99,3.19,7,39.297,-76.813,3.99,390.9,57.63,31.45,275.53
,3298,740541,101.9,16.563,-68.26,393.73,7.57,0,-85.45,-0.35,-7.09,2.86,7.1,39.297,-76.813,3.99,391.2,57.65,31.45,275.51
,3299,740542,101.82,16.568,-68.13,394.06,7.44,0,-85.45,-0.32,-7.2,2.54,7.21,39.297,-76.813,3.99,391.5,57.68,31.45,275.51
,3300,740543,101.74,16.572,-68.04,394.31,7.32,0,-85.48,-0.29,-7.31,2.25,7.31,39.297,-76.813,4,393.5,57.7,31.58,275.5
,3301,740544,101.66,16.577,-68.03,394.42,7.17,0,-85.59,-0.26,-7.42,1.97,7.42,39.297,-76.813,4,393.7,57.72,31.58,275.49
,3302,740545,101.59,16.581,-68.06,394.44,7,0,-85.76,-0.23,-7.53,1.73,7.53,39.297,-76.813,4,394,57.75,31.58,275.48
,3303,740546,101.52,16.585,-68.1,394.44,6.83,0,-85.93,-0.2,-7.64,1.51,7.64,39.297,-76.813,4.01,395.1,57.77,31.65,275.47
,3304,740547,101.44,16.59,-68.11,394.52,6.69,0,-86.07,-0.18,-7.75,1.32,7.75,39.297,-76.813,4.01,395.6,57.8,31.66,275.44
,3305,740548,101.36,16.595,-68.08,394.67,6.54,0,-86.18,-0.16,-7.86,1.15,7.87,39.297,-76.813,4.02,396.8,57.83,31.73,275.43
,3306,740549,101.27,16.6,-68.05,394.82,6.36,0,-86.32,-0.14,-7.97,1.01,7.98,39.297,-76.813,4.02,397.1,57.85,31.73,275.41
,3307,740550,101.18,16.606,-68.06,394.9,6.14,0,-86.54,-0.12,-8.08,0.88,8.08,39.297,-76.813,4.03,398.5,57.88,31.81,275.41
,3308,740551,101.09,16.611,-68.09,394.95,5.92,0,-86.78,-0.11,-8.19,0.79,8.19,39.297,-76.813,4.04,399.7,57.91,31.88,275.41
,3309,740552,101.01,16.615,-68.1,395.02,5.75,0,-86.96,-0.1,-8.29,0.72,8.29,39.296,-76.813,4.04,400,57.93,31.88,275.41
,3310,740553,100.93,16.62,-68.1,395.11,5.65,0,-87.07,-0.1,-8.38,0.69,8.39,39.296,-76.813,4.05,401,57.96,31.94,275.39
,3311,740554,100.84,16.625,-68.11,395.17,5.58,0,-87.15,-0.1,-8.48,0.69,8.48,39.296,-76.813,4.05,401.4,57.99,31.94,275.38
,3312,740555,100.76,16.63,-68.15,395.2,5.48,0,-87.28,-0.11,-8.57,0.73,8.57,39.296,-76.813,4.05,401.7,58.01,31.93,275.37
,3313,740556,100.68,16.635,-68.18,395.24,5.32,0,-87.48,-0.12,-8.65,0.78,8.65,39.296,-76.813,4.05,402.2,58.04,31.95,275.35
,3314,740557,100.6,16.64,-68.17,395.34,5.13,0,-87.69,-0.13,-8.73,0.86,8.73,39.296,-76.813,4.06,403.3,58.06,32.01,275.35
,3315,740558,100.53,16.644,-68.13,395.49,4.97,0,-87.85,-0.15,-8.8,0.96,8.81,39.296,-76.813,4.06,404,58.08,32.04,275.35
,3316,740559,100.45,16.649,-68.1,395.64,4.86,0,-87.95,-0.17,-8.87,1.1,8.87,39.296,-76.813,4.07,405.1,58.11,32.11,275.32
,3317,740560,100.37,16.653,-68.09,395.74,4.81,0,-88.01,-0.2,-8.93,1.28,8.93,39.296,-76.813,4.08,406.3,58.13,32.17,275.31
,3318,740561,100.29,16.658,-68.11,395.79,4.78,0,-88.05,-0.23,-8.98,1.49,8.99,39.296,-76.813,4.08,406.6,58.16,32.17,275.31
,3319,740562,100.21,16.663,-68.15,395.81,4.74,0,-88.13,-0.27,-9.03,1.73,9.04,39.296,-76.813,4.08,406.9,58.19,32.17,275.31
,3320,740563,100.13,16.668,-68.22,395.78,4.65,0,-88.3,-0.32,-9.07,2,9.08,39.296,-76.813,4.08,407.2,58.21,32.17,275.3
,3321,740564,100.05,16.673,-68.31,395.69,4.52,0,-88.54,-0.36,-9.11,2.29,9.11,39.295,-76.813,4.08,407.7,58.24,32.19,275.26
,3322,740565,99.98,16.677,-68.4,395.59,4.39,0,-88.78,-0.42,-9.13,2.61,9.14,39.295,-76.813,4.08,408,58.26,32.19,275.26
,3323,740566,99.91,16.681,-68.46,395.56,4.29,0,-88.96,-0.48,-9.16,2.97,9.17,39.295,-76.813,4.08,408.3,58.28,32.18,275.24
,3324,740567,99.84,16.685,-68.48,395.6,4.23,0,-89.05,-0.54,-9.17,3.36,9.19,39.295,-76.813,4.08,408.6,58.3,32.18,275.24
,3325,740568,99.77,16.69,-68.46,395.72,4.22,0,-89.05,-0.61,-9.18,3.79,9.2,39.295,-76.813,4.08,408.9,58.33,32.18,275.24
,3326,740569,99.69,16.694,-68.44,395.85,4.22,0,-89.03,-0.68,-9.19,4.25,9.21,39.295,-76.813,4.09,410.6,58.35,32.29,275.24
,3327,740570,99.62,16.699,-68.44,395.93,4.19,0,-89.08,-0.76,-9.19,4.72,9.22,39.295,-76.813,4.12,413.2,58.38,32.48,275.22
,3328,740571,99.54,16.703,-68.47,395.96,4.14,0,-89.18,-0.84,-9.18,5.22,9.22,39.295,-76.813,4.12,414.4,58.4,32.55,275.21
,3329,740572,99.47,16.708,-68.5,395.98,4.09,0,-89.26,-0.92,-9.17,5.75,9.22,39.295,-76.813,4.12,414.7,58.42,32.54,275.19
,3330,740573,99.4,16.712,-68.51,396.04,4.07,0,-89.3,-1.01,-9.16,6.3,9.21,39.295,-76.813,4.12,415,58.44,32.54,275.18
,3331,740574,99.33,16.716,-68.52,396.1,4.07,0,-89.31,-1.1,-9.14,6.88,9.21,39.295,-76.813,4.12,415.2,58.47,32.54,275.18
,3332,740575,99.26,16.72,-68.56,396.1,4.09,0,-89.31,-1.2,-9.12,7.49,9.2,39.295,-76.813,4.12,414.7,58.49,32.47,275.17
