Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,5306,742535,24.4,25.495,-50.3,644.49,1,0.02,-83.99,-4.77,4.85,135.5,6.8,38.765,-76.938,NaN,NaN,28.38,0.27,-16.97
,5307,742536,24.4,25.501,-50.2,644.78,1,0.02,-83.92,-4.71,4.76,135.3,6.7,38.765,-76.938,NaN,NaN,28.38,0.27,-16.97
,5308,742537,24.3,25.506,-50.1,645.83,1,0.02,-83.85,-4.66,4.68,135.1,6.6,38.765,-76.938,NaN,NaN,28.38,0.27,-16.97
,5309,742538,24.3,25.51,-50,646.12,1,0.02,-83.78,-4.61,4.58,134.8,6.5,38.765,-76.939,NaN,NaN,28.38,0.27,-16.97
,5310,742539,24.3,25.514,-50,646.12,1,0.02,-83.78,-4.57,4.48,134.4,6.4,38.765,-76.939,NaN,NaN,28.38,0.27,-16.97
,5311,742540,24.3,25.52,-50,646.12,1,0.02,-83.78,-4.53,4.38,134,6.3,38.765,-76.939,NaN,NaN,28.38,0.27,-16.97
,5312,742541,24.3,25.528,-50,646.12,1,0.02,-83.78,-4.49,4.28,133.6,6.2,38.765,-76.939,NaN,NaN,28.38,0.27,-16.97
,5313,742542,24.2,25.535,-50,646.88,1,0.02,-83.78,-4.53,4.23,133,6.2,38.765,-76.939,NaN,NaN,28.38,0.27,-16.97
,5314,742543,24.2,25.542,-49.9,647.17,1,0.02,-83.71,-4.51,4.11,132.3,6.1,38.765,-76.939,NaN,NaN,28.38,0.27,-16.97
,5315,742544,24.2,25.549,-49.7,647.75,1,0.02,-83.57,-4.49,3.98,131.5,6,38.765,-76.939,NaN,NaN,28.38,0.27,-16.97
,5316,742545,24.2,25.555,-49.6,648.04,1,0.02,-83.5,-4.49,3.82,130.4,5.9,38.765,-76.939,NaN,NaN,28.38,0.27,-16.97
,5317,742546,24.1,25.56,-49.5,649.1,1,0.02,-83.43,-4.41,3.61,129.3,5.7,38.765,-76.939,NaN,NaN,28.38,0.27,-16.97
,5318,742547,24.1,25.566,-49.5,649.1,1,0.02,-83.43,-4.41,3.46,128.1,5.6,38.765,-76.939,NaN,NaN,28.38,0.27,-16.97
,5319,742548,24.1,25.572,-49.4,649.39,1,0.02,-83.36,-4.4,3.3,126.9,5.5,38.765,-76.939,NaN,NaN,28.38,0.27,-16.97
,5320,742549,24.1,25.577,-49.4,649.39,1,0.02,-83.36,-4.46,3.23,125.9,5.5,38.766,-76.939,NaN,NaN,28.38,0.27,-16.97
,5321,742550,24.1,25.584,-49.4,649.39,1,0.02,-83.36,-4.43,3.09,124.9,5.4,38.766,-76.939,NaN,NaN,28.38,0.27,-16.97
,5322,742551,24,25.59,-49.3,650.45,1,0.02,-83.29,-4.49,3,123.8,5.4,38.766,-76.939,NaN,NaN,28.38,0.27,-16.97
,5323,742552,24,25.597,-49.2,650.74,1,0.02,-83.22,-4.47,2.84,122.4,5.3,38.766,-76.939,NaN,NaN,28.38,0.27,-16.97
,5324,742553,24,25.603,-49.1,651.04,1,0.02,-83.15,-4.46,2.68,121,5.2,38.766,-76.939,NaN,NaN,28.38,0.27,-16.97
,5325,742554,24,25.61,-49.1,651.04,1,0.02,-83.15,-4.53,2.55,119.4,5.2,38.766,-76.939,NaN,NaN,28.38,0.27,-16.97
,5326,742555,23.9,25.616,-49.1,651.81,1,0.02,-83.15,-4.51,2.39,117.9,5.1,38.766,-76.939,NaN,NaN,28.38,0.27,-16.97
,5327,742556,23.9,25.622,-49.1,651.81,1,0.02,-83.15,-4.57,2.27,116.4,5.1,38.766,-76.939,NaN,NaN,28.38,0.27,-16.97
,5328,742557,23.9,25.627,-49,652.1,1,0.02,-83.08,-4.62,2.16,115,5.1,38.766,-76.939,NaN,NaN,28.38,0.27,-16.97
,5329,742558,23.9,25.631,-49,652.1,1,0.02,-83.08,-4.67,2.04,113.6,5.1,38.766,-76.939,NaN,NaN,28.38,0.27,-16.97
,5330,742559,23.9,25.636,-48.9,652.4,1,0.02,-83.01,-4.72,1.94,112.4,5.1,38.766,-76.94,NaN,NaN,28.38,0.27,-16.97
,5331,742560,23.8,25.642,-48.8,653.47,1,0.02,-82.94,-4.75,1.84,111.2,5.1,38.766,-76.94,NaN,NaN,28.38,0.27,-16.96
,5332,742561,23.8,25.65,-48.8,653.47,1,0.02,-82.94,-4.79,1.76,110.2,5.1,38.766,-76.94,NaN,NaN,28.38,0.27,-16.96
,5333,742562,23.8,25.659,-48.8,653.47,1,0.02,-82.94,-4.82,1.68,109.2,5.1,38.766,-76.94,NaN,NaN,28.38,0.27,-16.96
,5334,742563,23.8,25.666,-48.8,653.47,1,0.02,-82.94,-4.84,1.61,108.4,5.1,38.766,-76.94,NaN,NaN,28.38,0.27,-16.95
,5335,742564,23.7,25.671,-48.8,654.26,1,0.02,-82.94,-4.86,1.55,107.7,5.1,38.766,-76.94,NaN,NaN,28.38,0.27,-16.95
,5336,742565,23.7,25.676,-48.8,654.26,1,0.02,-82.94,-4.87,1.5,107.1,5.1,38.766,-76.94,NaN,NaN,28.38,0.27,-16.95
,5337,742566,23.7,25.681,-48.7,654.55,1,0.02,-82.87,-4.89,1.46,106.6,5.1,38.766,-76.94,NaN,NaN,28.38,0.27,-16.96
,5338,742567,23.7,25.686,-48.6,654.84,1,0.02,-82.8,-4.99,1.45,106.2,5.2,38.766,-76.94,NaN,NaN,28.38,0.27,-16.96
,5339,742568,23.7,25.692,-48.4,655.42,1,0.02,-82.66,-5,1.42,105.9,5.2,38.766,-76.94,NaN,NaN,28.38,0.27,-16.95
,5340,742569,23.6,25.698,-48.3,656.51,1,0.02,-82.59,-5.01,1.4,105.6,5.2,38.766,-76.94,NaN,NaN,28.38,0.27,-16.96
,5341,742570,23.6,25.704,-48.3,656.51,1,0.02,-82.59,-5.01,1.38,105.4,5.2,38.766,-76.94,NaN,NaN,28.38,0.27,-16.96
,5342,742571,23.6,25.71,-48.3,656.51,1,0.02,-82.59,-5.02,1.37,105.3,5.2,38.766,-76.94,NaN,NaN,28.38,0.27,-16.96
,5343,742572,23.6,25.716,-48.4,656.22,1,0.02,-82.66,-5.02,1.36,105.2,5.2,38.766,-76.94,NaN,NaN,28.38,0.27,-16.97
,5344,742573,23.6,25.723,-48.5,655.92,1,0.02,-82.73,-5.02,1.35,105.1,5.2,38.766,-76.94,NaN,NaN,28.38,0.27,-16.96
,5345,742574,23.5,25.729,-48.6,656.43,1,0.02,-82.8,-5.02,1.35,105.1,5.2,38.766,-76.94,NaN,NaN,28.38,0.27,-16.95
,5346,742575,23.5,25.734,-48.6,656.43,1,0.02,-82.8,-5.02,1.35,105.1,5.2,38.766,-76.94,NaN,NaN,28.38,0.27,-16.95
,5347,742576,23.5,25.74,-48.6,656.43,1,0.02,-82.8,-5.02,1.35,105.1,5.2,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5348,742577,23.5,25.746,-48.6,656.43,1,0.02,-82.8,-5.02,1.35,105.1,5.2,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5349,742578,23.4,25.753,-48.6,657.23,1,0.02,-82.8,-5.02,1.35,105.1,5.2,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5350,742579,23.4,25.758,-48.6,657.23,1,0.02,-82.8,-4.92,1.33,105.1,5.1,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5351,742580,23.4,25.763,-48.6,657.23,1,0.02,-82.8,-4.92,1.33,105.1,5.1,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5352,742581,23.4,25.767,-48.6,657.23,1,0.02,-82.8,-4.93,1.32,105,5.1,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5353,742582,23.4,25.772,-48.7,656.94,1,0.02,-82.87,-4.83,1.29,104.9,5,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5354,742583,23.4,25.778,-48.7,656.94,1,0.02,-82.87,-4.83,1.28,104.8,5,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5355,742584,23.3,25.785,-48.7,657.74,1,0.02,-82.87,-4.84,1.27,104.7,5,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5356,742585,23.3,25.79,-48.7,657.74,1,0.02,-82.87,-4.74,1.24,104.6,4.9,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5357,742586,23.3,25.795,-48.7,657.74,1,0.02,-82.87,-4.74,1.23,104.5,4.9,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5358,742587,23.3,25.8,-48.7,657.74,1,0.02,-82.87,-4.75,1.22,104.4,4.9,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5359,742588,23.3,25.807,-48.7,657.74,1,0.02,-82.87,-4.65,1.18,104.2,4.8,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5360,742589,23.2,25.813,-48.8,658.26,1,0.02,-82.94,-4.66,1.16,104,4.8,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5361,742590,23.2,25.82,-48.8,658.26,1,0.02,-82.94,-4.66,1.14,103.8,4.8,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5362,742591,23.2,25.827,-48.8,658.26,1,0.02,-82.94,-4.57,1.11,103.6,4.7,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5363,742592,23.2,25.833,-48.8,658.26,1,0.02,-82.94,-4.57,1.09,103.4,4.7,38.766,-76.941,NaN,NaN,28.38,0.27,-16.95
,5364,742593,23.1,25.838,-48.8,659.07,1,0.02,-82.94,-4.48,1.05,103.2,4.6,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5365,742594,23.1,25.843,-48.8,659.07,1,0.02,-82.94,-4.48,1.03,103,4.6,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5366,742595,23.1,25.848,-48.8,659.07,1,0.02,-82.94,-4.48,1.03,102.9,4.6,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5367,742596,23.1,25.854,-48.9,658.78,1,0.02,-83.01,-4.49,1.01,102.7,4.6,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5368,742597,23.1,25.862,-48.9,658.78,1,0.02,-83.01,-4.49,1,102.5,4.6,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5369,742598,23,25.869,-48.9,659.6,1,0.02,-83.01,-4.49,0.98,102.3,4.6,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5370,742599,23,25.876,-49,659.3,1,0.02,-83.08,-4.5,0.97,102.2,4.6,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5371,742600,23,25.881,-49,659.3,1,0.02,-83.08,-4.4,0.94,102,4.5,38.766,-76.942,NaN,NaN,28.38,0.27,-16.94
,5372,742601,23,25.887,-48.9,659.6,1,0.02,-83.01,-4.5,0.95,101.9,4.6,38.766,-76.942,NaN,NaN,28.38,0.27,-16.94
,5373,742602,23,25.891,-48.9,659.6,1,0.02,-83.01,-4.5,0.94,101.8,4.6,38.766,-76.942,NaN,NaN,28.38,0.27,-16.94
,5374,742603,22.9,25.896,-49,660.12,1,0.02,-83.08,-4.5,0.93,101.7,4.6,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5375,742604,22.9,25.901,-49,660.12,1,0.02,-83.08,-4.5,0.93,101.7,4.6,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5376,742605,22.9,25.907,-49.1,659.83,1,0.02,-83.15,-4.5,0.93,101.7,4.6,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5377,742606,22.9,25.913,-49.1,659.83,1,0.02,-83.15,-4.6,0.95,101.6,4.7,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5378,742607,22.9,25.918,-49.2,659.54,1,0.02,-83.22,-4.6,0.95,101.6,4.7,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5379,742608,22.8,25.924,-49.3,660.07,1,0.02,-83.29,-4.7,0.97,101.6,4.8,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5380,742609,22.8,25.93,-49.3,660.07,1,0.02,-83.29,-4.7,0.97,101.6,4.8,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5381,742610,22.8,25.937,-49.4,659.77,1,0.02,-83.36,-4.8,0.99,101.6,4.9,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5382,742611,22.8,25.944,-49.4,659.77,1,0.02,-83.36,-4.9,1.01,101.6,5,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5383,742612,22.8,25.95,-49.5,659.48,1,0.02,-83.43,-4.99,1.03,101.7,5.1,38.766,-76.942,NaN,NaN,28.38,0.27,-16.95
,5384,742613,22.7,25.956,-49.5,660.31,1,0.02,-83.43,-5.09,1.06,101.8,5.2,38.766,-76.942,NaN,NaN,28.38,0.27,-16.94
,5385,742614,22.7,25.962,-49.5,660.31,1,0.02,-83.43,-5.19,1.08,101.8,5.3,38.766,-76.942,NaN,NaN,28.38,0.27,-16.94
,5386,742615,22.7,25.968,-49.6,660.01,1,0.02,-83.5,-5.28,1.11,101.9,5.4,38.766,-76.943,NaN,NaN,28.38,0.27,-16.94
,5387,742616,22.7,25.974,-49.6,660.01,1,0.02,-83.5,-5.38,1.14,102,5.5,38.766,-76.943,NaN,NaN,28.38,0.27,-16.94
,5388,742617,22.7,25.979,-49.6,660.01,1,0.02,-83.5,-5.48,1.16,102,5.6,38.766,-76.943,NaN,NaN,28.38,0.27,-16.94
,5389,742618,22.6,25.984,-49.6,660.85,1,0.02,-83.5,-5.57,1.19,102.1,5.7,38.766,-76.943,NaN,NaN,28.38,0.27,-16.94
,5390,742619,22.6,25.988,-49.6,660.85,1,0.02,-83.5,-5.77,1.24,102.1,5.9,38.766,-76.943,NaN,NaN,28.38,0.27,-16.94
,5391,742620,22.6,25.994,-49.6,660.85,1,0.02,-83.5,-5.86,1.27,102.2,6,38.766,-76.943,NaN,NaN,28.38,0.27,-16.94
,5392,742621,22.6,26.001,-49.6,660.85,1,0.02,-83.5,-6.06,1.31,102.2,6.2,38.766,-76.943,NaN,NaN,28.38,0.27,-16.94
,5393,742622,22.6,26.007,-49.6,660.85,1,0.02,-83.5,-6.16,1.34,102.3,6.3,38.766,-76.943,NaN,NaN,28.38,0.27,-16.94
,5394,742623,22.5,26.012,-49.5,661.98,1,0.02,-83.43,-6.35,1.38,102.3,6.5,38.766,-76.943,NaN,NaN,28.38,0.27,-16.94
,5395,742624,22.5,26.016,-49.4,662.28,1,0.02,-83.36,-6.45,1.42,102.4,6.6,38.766,-76.943,NaN,NaN,28.38,0.27,-16.94
,5396,742625,22.5,26.02,-49.4,662.28,1,0.02,-83.36,-6.64,1.46,102.4,6.8,38.766,-76.943,NaN,NaN,28.38,0.27,-16.93
,5397,742626,22.5,26.025,-49.3,662.57,1,0.02,-83.29,-6.74,1.47,102.3,6.9,38.766,-76.943,NaN,NaN,28.38,0.27,-16.93
,5398,742627,22.5,26.03,-49.2,662.87,1,0.02,-83.22,-6.94,1.51,102.3,7.1,38.766,-76.944,NaN,NaN,28.38,0.27,-16.94
,5399,742628,22.5,26.037,-49.1,663.16,1,0.02,-83.15,-7.04,1.52,102.2,7.2,38.766,-76.944,NaN,NaN,28.38,0.27,-16.94
,5400,742629,22.4,26.044,-49.1,664.01,1,0.02,-83.15,-7.14,1.53,102.1,7.3,38.766,-76.944,NaN,NaN,28.38,0.27,-16.94
,5401,742630,22.4,26.052,-49.1,664.01,1,0.02,-83.15,-7.34,1.56,102,7.5,38.766,-76.944,NaN,NaN,28.38,0.27,-16.93
,5402,742631,22.4,26.059,-49.2,663.71,1,0.02,-83.22,-7.44,1.57,101.9,7.6,38.766,-76.944,NaN,NaN,28.38,0.27,-16.93
,5403,742632,22.4,26.064,-49.2,663.71,1,0.02,-83.22,-7.54,1.57,101.8,7.7,38.766,-76.944,NaN,NaN,28.38,0.27,-16.93
,5404,742633,22.3,26.07,-49.2,664.56,1,0.02,-83.22,-7.64,1.57,101.6,7.8,38.766,-76.944,NaN,NaN,28.38,0.27,-16.93
,5405,742634,22.3,26.075,-49.1,664.86,1,0.02,-83.15,-7.65,1.54,101.4,7.8,38.767,-76.944,NaN,NaN,28.38,0.27,-16.93
,5406,742635,22.3,26.079,-49,665.16,1,0.02,-83.08,-7.75,1.53,101.2,7.9,38.767,-76.944,NaN,NaN,28.38,0.27,-16.93
,5407,742636,22.3,26.083,-49,665.16,1,0.02,-83.08,-7.76,1.49,100.9,7.9,38.767,-76.944,NaN,NaN,28.38,0.27,-16.93
,5408,742637,22.3,26.088,-48.9,665.45,1,0.02,-83.01,-7.77,1.44,100.5,7.9,38.767,-76.945,NaN,NaN,28.38,0.27,-16.92
,5409,742638,22.3,26.093,-48.9,665.45,1,0.02,-83.01,-7.87,1.42,100.2,8,38.767,-76.945,NaN,NaN,28.38,0.27,-16.92
,5410,742639,22.2,26.097,-48.9,666.31,1,0.02,-83.01,-7.88,1.36,99.8,8,38.767,-76.945,NaN,NaN,28.38,0.27,-16.91
,5411,742640,22.2,26.101,-48.9,666.31,1,0.02,-83.01,-7.89,1.29,99.3,8,38.767,-76.945,NaN,NaN,28.38,0.27,-16.91
,5412,742641,22.2,26.107,-48.9,666.31,1,0.02,-83.01,-7.8,1.22,98.9,7.9,38.767,-76.945,NaN,NaN,28.38,0.27,-16.92
,5413,742642,22.2,26.112,-48.9,666.31,1,0.02,-83.01,-7.82,1.14,98.3,7.9,38.767,-76.945,NaN,NaN,28.38,0.27,-16.92
,5414,742643,22.2,26.119,-48.8,666.61,1,0.02,-82.94,-7.73,1.06,97.8,7.8,38.767,-76.945,NaN,NaN,28.38,0.27,-16.91
,5415,742644,22.1,26.126,-48.8,667.47,1,0.02,-82.94,-7.74,0.98,97.2,7.8,38.767,-76.945,NaN,NaN,28.38,0.27,-16.91
,5416,742645,22.1,26.133,-48.8,667.47,1,0.02,-82.94,-7.65,0.89,96.6,7.7,38.767,-76.945,NaN,NaN,28.38,0.27,-16.91
,5417,742646,22.1,26.138,-48.8,667.47,1,0.02,-82.94,-7.56,0.78,95.9,7.6,38.767,-76.945,NaN,NaN,28.38,0.27,-16.91
,5418,742647,22.1,26.142,-48.7,667.76,1,0.02,-82.87,-7.47,0.67,95.1,7.5,38.767,-76.945,NaN,NaN,28.38,0.27,-16.91
,5419,742648,22.1,26.146,-48.7,667.76,1,0.02,-82.87,-7.38,0.57,94.4,7.4,38.767,-76.945,NaN,NaN,28.38,0.27,-16.91
,5420,742649,22.1,26.151,-48.7,667.76,1,0.02,-82.87,-7.39,0.46,93.6,7.4,38.767,-76.945,NaN,NaN,28.38,0.27,-16.91
,5421,742650,22,26.158,-48.6,668.93,1,0.02,-82.8,-7.29,0.36,92.8,7.3,38.767,-76.946,NaN,NaN,28.38,0.27,-16.91
,5422,742651,22,26.165,-48.6,668.93,1,0.02,-82.8,-7.2,0.25,92,7.2,38.767,-76.946,NaN,NaN,28.38,0.27,-16.91
,5423,742652,22,26.171,-48.6,668.93,1,0.02,-82.8,-7.1,0.15,91.2,7.1,38.767,-76.946,NaN,NaN,28.38,0.27,-16.91
,5424,742653,22,26.176,-48.5,669.23,1,0.02,-82.73,-7,0.05,90.4,7,38.767,-76.946,NaN,NaN,28.38,0.27,-16.91
,5425,742654,22,26.182,-48.5,669.23,1,0.02,-82.73,-6.9,-0.05,89.6,6.9,38.767,-76.946,NaN,NaN,28.38,0.27,-16.91
,5426,742655,21.9,26.188,-48.5,670.1,1,0.02,-82.73,-6.8,-0.14,88.8,6.8,38.767,-76.946,NaN,NaN,28.38,0.27,-16.9
,5427,742656,21.9,26.195,-48.5,670.1,1,0.02,-82.73,-6.7,-0.23,88,6.7,38.767,-76.946,NaN,NaN,28.38,0.27,-16.9
,5428,742657,21.9,26.201,-48.5,670.1,1,0.02,-82.73,-6.59,-0.32,87.2,6.6,38.767,-76.946,NaN,NaN,28.38,0.27,-16.9
,5429,742658,21.9,26.207,-48.6,669.8,1,0.02,-82.8,-6.49,-0.4,86.5,6.5,38.767,-76.946,NaN,NaN,28.38,0.27,-16.9
,5430,742659,21.9,26.212,-48.6,669.8,1,0.02,-82.8,-6.38,-0.47,85.8,6.4,38.767,-76.946,NaN,NaN,28.38,0.27,-16.9
,5431,742660,21.8,26.216,-48.6,670.68,1,0.02,-82.8,-6.38,-0.54,85.2,6.4,38.767,-76.946,NaN,NaN,28.38,0.27,-16.9
,5432,742661,21.8,26.221,-48.6,670.68,1,0.02,-82.8,-6.27,-0.58,84.7,6.3,38.767,-76.946,NaN,NaN,28.38,0.27,-16.9
,5433,742662,21.8,26.226,-48.6,670.68,1,0.02,-82.8,-6.27,-0.64,84.2,6.3,38.767,-76.947,NaN,NaN,28.38,0.27,-16.9
,5434,742663,21.8,26.232,-48.6,670.68,1,0.02,-82.8,-6.16,-0.67,83.8,6.2,38.767,-76.947,NaN,NaN,28.38,0.27,-16.9
,5435,742664,21.8,26.238,-48.6,670.68,1,0.02,-82.8,-6.06,-0.7,83.4,6.1,38.767,-76.947,NaN,NaN,28.38,0.27,-16.9
,5436,742665,21.8,26.243,-48.6,670.68,1,0.02,-82.8,-6.06,-0.73,83.1,6.1,38.767,-76.947,NaN,NaN,28.38,0.27,-16.9
,5437,742666,21.7,26.248,-48.6,671.56,1,0.02,-82.8,-5.95,-0.74,82.9,6,38.767,-76.947,NaN,NaN,28.38,0.27,-16.9
,5438,742667,21.7,26.254,-48.6,671.56,1,0.02,-82.8,-5.95,-0.76,82.7,6,38.767,-76.947,NaN,NaN,28.38,0.27,-16.9
,5439,742668,21.7,26.259,-48.6,671.56,1,0.02,-82.8,-5.95,-0.76,82.7,6,38.767,-76.947,NaN,NaN,28.38,0.27,-16.89
,5440,742669,21.7,26.266,-48.6,671.56,1,0.02,-82.8,-5.85,-0.75,82.7,5.9,38.767,-76.947,NaN,NaN,28.38,0.27,-16.89
,5441,742670,21.7,26.272,-48.5,671.86,1,0.02,-82.73,-5.85,-0.75,82.7,5.9,38.767,-76.947,NaN,NaN,28.38,0.27,-16.89
,5442,742671,21.6,26.279,-48.5,672.75,1,0.02,-82.73,-5.85,-0.74,82.8,5.9,38.767,-76.947,NaN,NaN,28.38,0.27,-16.89
,5443,742672,21.6,26.285,-48.4,673.05,1,0.02,-82.66,-5.86,-0.72,83,5.9,38.767,-76.947,NaN,NaN,28.38,0.27,-16.89
,5444,742673,21.6,26.29,-48.3,673.35,1,0.02,-82.59,-5.76,-0.7,83.1,5.8,38.767,-76.947,NaN,NaN,28.38,0.27,-16.88
,5445,742674,21.6,26.296,-48.3,673.35,1,0.02,-82.59,-5.76,-0.68,83.3,5.8,38.767,-76.947,NaN,NaN,28.38,0.27,-16.88
,5446,742675,21.6,26.301,-48.2,673.65,1,0.02,-82.52,-5.76,-0.66,83.5,5.8,38.767,-76.947,NaN,NaN,28.38,0.27,-16.88
,5447,742676,21.6,26.307,-48.2,673.65,1,0.02,-82.52,-5.77,-0.63,83.8,5.8,38.767,-76.947,NaN,NaN,28.38,0.27,-16.88
,5448,742677,21.5,26.312,-48.2,674.54,1,0.02,-82.52,-5.77,-0.6,84.1,5.8,38.767,-76.947,NaN,NaN,28.38,0.27,-16.88
,5449,742678,21.5,26.318,-48.2,674.54,1,0.02,-82.52,-5.77,-0.57,84.4,5.8,38.767,-76.948,NaN,NaN,28.38,0.27,-16.88
,5450,742679,21.5,26.324,-48.2,674.54,1,0.02,-82.52,-5.78,-0.54,84.7,5.8,38.767,-76.948,NaN,NaN,28.38,0.27,-16.88
,5451,742680,21.5,26.33,-48.2,674.54,1,0.02,-82.52,-5.88,-0.51,85,5.9,38.767,-76.948,NaN,NaN,28.38,0.27,-16.88
,5452,742681,21.5,26.336,-48.2,674.54,1,0.02,-82.52,-5.88,-0.49,85.2,5.9,38.767,-76.948,NaN,NaN,28.38,0.27,-16.88
,5453,742682,21.4,26.341,-48.1,675.74,1,0.02,-82.45,-5.88,-0.47,85.4,5.9,38.767,-76.948,NaN,NaN,28.38,0.27,-16.88
,5454,742683,21.4,26.345,-48.1,675.74,1,0.02,-82.45,-5.88,-0.45,85.6,5.9,38.767,-76.948,NaN,NaN,28.38,0.27,-16.88
,5455,742684,21.4,26.35,-48.1,675.74,1,0.02,-82.45,-5.98,-0.45,85.7,6,38.767,-76.948,NaN,NaN,28.38,0.27,-16.88
,5456,742685,21.4,26.355,-48.1,675.74,1,0.02,-82.45,-5.98,-0.43,85.9,6,38.767,-76.948,NaN,NaN,28.38,0.27,-16.88
,5457,742686,21.4,26.362,-48.1,675.74,1,0.02,-82.45,-5.98,-0.43,85.9,6,38.766,-76.948,NaN,NaN,28.38,0.27,-16.87
,5458,742687,21.3,26.368,-48.2,676.35,1,0.02,-82.52,-6.09,-0.43,86,6.1,38.766,-76.948,NaN,NaN,28.38,0.27,-16.87
,5459,742688,21.3,26.374,-48.2,676.35,1,0.02,-82.52,-6.09,-0.43,86,6.1,38.766,-76.948,NaN,NaN,28.38,0.27,-16.87
,5460,742689,21.3,26.379,-48.2,676.35,1,0.02,-82.52,-6.09,-0.43,86,6.1,38.766,-76.948,NaN,NaN,28.38,0.27,-16.87
,5461,742690,21.3,26.384,-48.2,676.35,1,0.02,-82.52,-6.18,-0.43,86,6.2,38.767,-76.948,NaN,NaN,28.38,0.27,-16.87
,5462,742691,21.3,26.389,-48.1,676.65,1,0.02,-82.45,-6.18,-0.45,85.8,6.2,38.767,-76.948,NaN,NaN,28.38,0.27,-16.87
,5463,742692,21.3,26.394,-48,676.95,1,0.02,-82.38,-6.28,-0.48,85.6,6.3,38.767,-76.948,NaN,NaN,28.38,0.27,-16.87
,5464,742693,21.3,26.398,-48,676.95,1,0.02,-82.38,-6.28,-0.51,85.4,6.3,38.767,-76.949,NaN,NaN,28.38,0.27,-16.87
,5465,742694,21.2,26.403,-48,677.86,1,0.02,-82.38,-6.28,-0.54,85.1,6.3,38.767,-76.949,NaN,NaN,28.38,0.27,-16.87
,5466,742695,21.2,26.407,-47.9,678.16,1,0.02,-82.31,-6.37,-0.58,84.8,6.4,38.766,-76.949,NaN,NaN,28.38,0.27,-16.87
,5467,742696,21.2,26.412,-47.9,678.16,1,0.02,-82.31,-6.37,-0.61,84.5,6.4,38.766,-76.949,NaN,NaN,28.38,0.27,-16.87
,5468,742697,21.2,26.418,-47.8,678.46,1,0.02,-82.24,-6.47,-0.66,84.2,6.5,38.766,-76.949,NaN,NaN,28.38,0.27,-16.87
,5469,742698,21.2,26.425,-47.8,678.46,1,0.02,-82.24,-6.46,-0.69,83.9,6.5,38.766,-76.949,NaN,NaN,28.38,0.27,-16.87
,5470,742699,21.1,26.431,-47.8,679.38,1,0.02,-82.24,-6.56,-0.75,83.5,6.6,38.767,-76.949,NaN,NaN,28.38,0.27,-16.86
,5471,742700,21.1,26.439,-47.8,679.38,1,0.02,-82.24,-6.55,-0.79,83.1,6.6,38.767,-76.949,NaN,NaN,28.38,0.27,-16.86
,5472,742701,21.1,26.445,-47.8,679.38,1,0.02,-82.24,-6.55,-0.85,82.6,6.6,38.767,-76.949,NaN,NaN,28.38,0.27,-16.86
,5473,742702,21.1,26.449,-47.7,679.68,1,0.02,-82.17,-6.64,-0.91,82.2,6.7,38.767,-76.949,NaN,NaN,28.38,0.27,-16.86
,5474,742703,21.1,26.453,-47.7,679.68,1,0.02,-82.17,-6.63,-0.97,81.7,6.7,38.766,-76.949,NaN,NaN,28.38,0.27,-16.86
