Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,2266,739494,195,12.547,-56.9,345.15,35.3,0.03,-65.14,-4.75,-14.12,18.6,14.9,39.002,-76.829,2.16,110.8,43.88,17.04,10.55
,2267,739495,194.7,12.554,-56.9,345.3,35.5,0.03,-65.1,-4.78,-14.22,18.6,15,39.002,-76.829,2.16,110.9,43.9,17.03,10.52
,2268,739496,194.5,12.562,-57,345.24,35.7,0.03,-65.15,-4.82,-14.31,18.6,15.1,39.001,-76.829,2.16,111.1,43.92,17.02,10.49
,2269,739497,194.2,12.57,-57.1,345.24,36,0.03,-65.18,-4.82,-14.31,18.6,15.1,39.001,-76.829,2.16,111.2,43.94,17.03,10.46
,2270,739498,194,12.578,-57.2,345.18,36.3,0.03,-65.21,-4.87,-14.4,18.7,15.2,39.001,-76.829,2.17,111.9,43.96,17.09,10.44
,2271,739499,193.8,12.586,-57.3,345.12,36.6,0.03,-65.24,-4.93,-14.48,18.8,15.3,39.001,-76.829,2.17,112,43.98,17.16,10.42
,2272,739500,193.5,12.593,-57.3,345.27,36.8,0.03,-65.2,-5.02,-14.66,18.9,15.5,39.001,-76.83,2.18,112.7,44,17.18,10.41
,2273,739501,193.4,12.599,-57.3,345.32,37,0.03,-65.16,-5.08,-14.75,19,15.6,39.001,-76.83,2.19,113.2,44.02,17.31,10.4
,2274,739502,193.2,12.605,-57.3,345.43,37.1,0.03,-65.14,-5.16,-14.83,19.2,15.7,39.001,-76.83,2.21,114.4,44.04,17.41,10.37
,2275,739503,193,12.61,-57.3,345.53,37.3,0.03,-65.09,-5.25,-14.9,19.4,15.8,39.001,-76.83,2.22,115,44.05,17.51,10.36
,2276,739504,192.8,12.616,-57.4,345.47,37.4,0.03,-65.17,-5.37,-15.07,19.6,16,39,-76.83,2.23,115.7,44.07,17.6,10.35
,2277,739505,192.7,12.622,-57.4,345.52,37.4,0.03,-65.17,-5.45,-15.15,19.8,16.1,39,-76.83,2.24,116.2,44.08,17.65,10.34
,2278,739506,192.5,12.628,-57.5,345.46,37.6,0.03,-65.22,-5.57,-15.32,20,16.3,39,-76.83,2.24,116.4,44.1,17.69,10.33
,2279,739507,192.3,12.634,-57.6,345.41,37.7,0.03,-65.29,-5.7,-15.49,20.2,16.5,39,-76.83,2.24,116.5,44.12,17.7,10.32
,2280,739508,192.1,12.641,-57.6,345.51,37.8,0.03,-65.27,-5.79,-15.56,20.4,16.6,39,-76.83,2.24,116.6,44.14,17.65,10.31
,2281,739509,191.9,12.648,-57.7,345.45,37.9,0.03,-65.34,-5.91,-15.73,20.6,16.8,39,-76.83,2.23,116.2,44.16,17.61,10.29
,2282,739510,191.6,12.656,-57.8,345.45,38,0.03,-65.42,-6.04,-15.89,20.8,17,39,-76.83,2.23,116.4,44.18,17.61,10.28
,2283,739511,191.4,12.664,-57.8,345.55,38.1,0.03,-65.4,-6.2,-16.15,21,17.3,39,-76.831,2.24,117,44.2,17.64,10.27
,2284,739512,191.1,12.672,-57.9,345.54,38.2,0.03,-65.47,-6.36,-16.3,21.3,17.5,38.999,-76.831,2.24,117.2,44.22,17.69,10.26
,2285,739513,190.9,12.68,-57.9,345.65,38.4,0.03,-65.43,-6.49,-16.47,21.5,17.7,38.999,-76.831,2.25,117.9,44.25,17.71,10.25
,2286,739514,190.7,12.687,-58,345.59,38.6,0.03,-65.48,-6.66,-16.72,21.7,18,38.999,-76.831,2.25,118,44.27,17.72,10.23
,2287,739515,190.5,12.694,-58.1,345.53,38.8,0.03,-65.54,-6.83,-16.98,21.9,18.3,38.999,-76.831,2.25,118.1,44.29,17.74,10.22
,2288,739516,190.2,12.701,-58.2,345.53,38.9,0.03,-65.61,-6.96,-17.14,22.1,18.5,38.999,-76.831,2.28,119.9,44.31,18.02,10.2
,2289,739517,190,12.709,-58.3,345.47,39.1,0.03,-65.66,-7.16,-17.38,22.4,18.8,38.998,-76.831,2.32,122.1,44.33,18.27,10.18
,2290,739518,189.7,12.718,-58.4,345.47,39.3,0.03,-65.72,-7.34,-17.63,22.6,19.1,38.998,-76.831,2.33,122.8,44.35,18.36,10.17
,2291,739519,189.5,12.727,-58.4,345.57,39.6,0.03,-65.66,-7.51,-17.78,22.9,19.3,38.998,-76.831,2.33,123,44.38,18.39,10.15
,2292,739520,189.2,12.735,-58.4,345.73,39.8,0.03,-65.62,-7.72,-18.02,23.2,19.6,38.998,-76.831,2.33,123.2,44.41,18.39,10.14
,2293,739521,189,12.744,-58.5,345.67,39.9,0.03,-65.7,-7.9,-18.16,23.5,19.8,38.998,-76.831,2.33,123.3,44.43,18.39,10.12
,2294,739522,188.7,12.752,-58.5,345.83,40,0.03,-65.68,-8.11,-18.39,23.8,20.1,38.998,-76.831,2.33,123.5,44.45,18.4,10.09
,2295,739523,188.5,12.759,-58.6,345.77,40.2,0.03,-65.73,-8.29,-18.53,24.1,20.3,38.998,-76.831,2.33,123.6,44.48,18.4,10.08
,2296,739524,188.3,12.767,-58.6,345.88,40.3,0.03,-65.72,-8.54,-18.75,24.5,20.6,38.998,-76.832,2.33,123.7,44.5,18.4,10.06
,2297,739525,188.1,12.773,-58.7,345.82,40.6,0.03,-65.75,-8.72,-18.88,24.8,20.8,38.997,-76.832,2.33,123.9,44.52,18.4,10.04
,2298,739526,187.9,12.78,-58.8,345.76,40.8,0.03,-65.81,-8.9,-18.91,25.2,20.9,38.997,-76.832,2.33,124,44.54,18.39,10.02
,2299,739527,187.7,12.786,-58.9,345.71,41.1,0.03,-65.85,-9.12,-19.03,25.6,21.1,38.997,-76.832,2.33,124.1,44.55,18.39,10
,2300,739528,187.5,12.792,-58.9,345.81,41.4,0.03,-65.79,-9.29,-19.05,26,21.2,38.997,-76.832,2.33,124.3,44.57,18.41,9.98
,2301,739529,187.3,12.798,-59,345.76,41.6,0.03,-65.85,-9.55,-19.15,26.5,21.4,38.996,-76.832,2.34,124.9,44.59,18.44,9.96
,2302,739530,187.2,12.804,-59.1,345.65,41.8,0.03,-65.91,-9.73,-19.17,26.9,21.5,38.996,-76.832,2.35,125.5,44.61,18.53,9.95
,2303,739531,187,12.81,-59.1,345.76,41.9,0.03,-65.89,-9.91,-19.19,27.3,21.6,38.996,-76.832,2.38,127.3,44.62,18.75,9.94
,2304,739532,186.8,12.817,-59.2,345.7,42,0.03,-65.96,-10.07,-19.11,27.8,21.6,38.996,-76.832,2.39,127.9,44.64,18.88,9.92
,2305,739533,186.6,12.824,-59.2,345.81,42.1,0.03,-65.95,-10.25,-19.12,28.2,21.7,38.996,-76.833,2.41,129.2,44.67,19.05,9.91
,2306,739534,186.3,12.832,-59.3,345.8,42.3,0.03,-66,-10.39,-19.05,28.6,21.7,38.995,-76.833,2.43,130.4,44.69,19.18,9.9
,2307,739535,186.1,12.841,-59.3,345.91,42.5,0.03,-65.97,-10.52,-18.98,29,21.7,38.995,-76.833,2.43,130.6,44.72,19.18,9.89
,2308,739536,185.8,12.85,-59.4,345.91,42.8,0.03,-66.01,-10.65,-18.91,29.4,21.7,38.995,-76.833,2.41,129.7,44.75,19.02,9.89
,2309,739537,185.5,12.859,-59.5,345.9,43,0.03,-66.07,-10.82,-18.81,29.9,21.7,38.995,-76.833,2.39,128.8,44.77,18.88,9.88
,2310,739538,185.3,12.868,-59.5,346.01,43.3,0.03,-66.01,-10.92,-18.75,30.2,21.7,38.995,-76.833,2.39,129,44.8,18.87,9.86
,2311,739539,185,12.876,-59.6,346.01,43.5,0.03,-66.07,-11,-18.59,30.6,21.6,38.995,-76.833,2.38,128.6,44.82,18.74,9.85
,2312,739540,184.8,12.884,-59.7,345.95,43.6,0.03,-66.15,-11.12,-18.51,31,21.6,38.995,-76.833,2.36,127.7,44.85,18.63,9.83
,2313,739541,184.6,12.892,-59.8,345.9,43.7,0.03,-66.23,-11.19,-18.48,31.2,21.6,38.994,-76.833,2.36,127.8,44.87,18.61,9.82
,2314,739542,184.3,12.899,-59.9,345.9,43.9,0.03,-66.29,-11.29,-18.42,31.5,21.6,38.994,-76.834,2.36,128.1,44.89,18.6,9.8
,2315,739543,184.2,12.905,-59.9,345.95,44,0.03,-66.27,-11.3,-18.29,31.7,21.5,38.994,-76.834,2.36,128.1,44.91,18.6,9.79
,2316,739544,184,12.911,-60,345.9,44.1,0.03,-66.35,-11.36,-18.25,31.9,21.5,38.994,-76.834,2.36,128.3,44.93,18.61,9.77
,2317,739545,183.8,12.917,-60.1,345.84,44.2,0.03,-66.42,-11.39,-18.23,32,21.5,38.994,-76.834,2.36,128.4,44.95,18.61,9.76
,2318,739546,183.6,12.923,-60.1,345.95,44.3,0.03,-66.41,-11.43,-18.21,32.1,21.5,38.994,-76.834,2.36,128.5,44.96,18.61,9.76
,2319,739547,183.4,12.929,-60.2,345.9,44.3,0.03,-66.5,-11.46,-18.19,32.2,21.5,38.993,-76.834,2.37,129.2,44.98,18.72,9.73
,2320,739548,183.3,12.936,-60.2,345.95,44.4,0.03,-66.48,-11.49,-18.17,32.3,21.5,38.993,-76.834,2.39,130.4,45,18.83,9.7
,2321,739549,183,12.943,-60.2,346.11,44.4,0.03,-66.48,-11.54,-18.26,32.3,21.6,38.993,-76.835,2.39,130.6,45.02,18.85,9.68
,2322,739550,182.8,12.95,-60.3,346.06,44.4,0.03,-66.58,-11.54,-18.26,32.3,21.6,38.993,-76.835,2.39,130.7,45.05,18.85,9.68
,2323,739551,182.6,12.957,-60.4,346,44.6,0.03,-66.64,-11.56,-18.36,32.2,21.7,38.993,-76.835,2.39,130.9,45.07,18.89,9.66
,2324,739552,182.4,12.963,-60.4,346.11,44.9,0.03,-66.59,-11.62,-18.45,32.2,21.8,38.993,-76.835,2.41,132.1,45.09,19.01,9.66
,2325,739553,182.3,12.968,-60.5,346,45.2,0.03,-66.63,-11.58,-18.47,32.1,21.8,38.992,-76.835,2.43,133.3,45.1,19.15,9.65
,2326,739554,182.2,12.973,-60.5,346.06,45.5,0.03,-66.58,-11.61,-18.57,32,21.9,38.992,-76.835,2.44,133.9,45.12,19.23,9.64
,2327,739555,182,12.978,-60.5,346.17,45.8,0.03,-66.53,-11.66,-18.66,32,22,38.992,-76.835,2.43,133.5,45.13,19.15,9.62
,2328,739556,181.8,12.984,-60.6,346.11,46,0.03,-66.59,-11.68,-18.76,31.9,22.1,38.992,-76.836,2.42,133.1,45.15,19.07,9.61
,2329,739557,181.6,12.991,-60.6,346.22,46.3,0.03,-66.54,-11.75,-18.95,31.8,22.3,38.992,-76.836,2.42,133.3,45.17,19.11,9.6
,2330,739558,181.4,12.998,-60.7,346.17,46.6,0.03,-66.59,-11.8,-19.04,31.8,22.4,38.992,-76.836,2.43,134,45.19,19.19,9.58
,2331,739559,181.2,13.005,-60.8,346.11,46.9,0.03,-66.64,-11.86,-19.12,31.8,22.5,38.992,-76.836,2.46,135.8,45.21,19.39,9.56
,2332,739560,181.1,13.011,-60.9,346.01,47.1,0.03,-66.7,-11.96,-19.29,31.8,22.7,38.991,-76.836,2.48,136.9,45.23,19.55,9.55
,2333,739561,180.9,13.017,-61,345.95,47.4,0.03,-66.75,-12.01,-19.38,31.8,22.8,38.991,-76.836,2.48,137.1,45.25,19.54,9.55
,2334,739562,180.7,13.025,-61,346.06,47.7,0.03,-66.7,-12.12,-19.55,31.8,23,38.991,-76.836,2.46,136.1,45.28,19.4,9.53
,2335,739563,180.4,13.033,-61.1,346.06,48.1,0.03,-66.73,-12.21,-19.61,31.9,23.1,38.991,-76.836,2.45,135.8,45.3,19.32,9.52
,2336,739564,180.2,13.041,-61.2,346.01,48.5,0.03,-66.76,-12.35,-19.76,32,23.3,38.99,-76.836,2.45,136,45.33,19.32,9.51
,2337,739565,180,13.048,-61.3,345.96,48.9,0.03,-66.8,-12.43,-19.82,32.1,23.4,38.99,-76.837,2.46,136.7,45.35,19.43,9.5
,2338,739566,179.8,13.054,-61.4,345.9,49.3,0.03,-66.83,-12.58,-19.97,32.2,23.6,38.99,-76.837,2.47,137.4,45.37,19.47,9.5
,2339,739567,179.6,13.06,-61.4,346.01,49.6,0.03,-66.79,-12.75,-20.1,32.4,23.8,38.99,-76.837,2.46,137,45.39,19.4,9.49
,2340,739568,179.4,13.066,-61.4,346.12,49.9,0.03,-66.74,-12.88,-20.13,32.6,23.9,38.99,-76.837,2.46,137.1,45.41,19.38,9.48
,2341,739569,179.3,13.073,-61.5,346.01,50,0.03,-66.82,-13.06,-20.26,32.8,24.1,38.99,-76.837,2.46,137.2,45.43,19.38,9.47
,2342,739570,179.1,13.08,-61.5,346.12,50.1,0.03,-66.81,-13.23,-20.38,33,24.3,38.99,-76.838,2.46,137.4,45.45,19.41,9.47
,2343,739571,178.8,13.087,-61.6,346.13,50.1,0.03,-66.9,-13.42,-20.5,33.2,24.5,38.989,-76.838,2.46,137.6,45.47,19.44,9.47
,2344,739572,178.6,13.096,-61.7,346.07,50.1,0.03,-66.99,-13.6,-20.62,33.4,24.7,38.989,-76.838,2.46,137.7,45.5,19.44,9.46
,2345,739573,178.3,13.105,-61.7,346.24,50.2,0.03,-66.98,-13.82,-20.72,33.7,24.9,38.989,-76.838,2.46,138,45.53,19.44,9.44
,2346,739574,178.1,13.114,-61.8,346.19,50.3,0.03,-67.06,-14.06,-20.92,33.9,25.2,38.989,-76.838,2.46,138.1,45.56,19.43,9.43
,2347,739575,177.8,13.123,-61.8,346.36,50.2,0.03,-67.07,-14.24,-21.03,34.1,25.4,38.988,-76.838,2.46,138.4,45.58,19.4,9.41
,2348,739576,177.6,13.131,-61.9,346.3,50,0.03,-67.2,-14.43,-21.15,34.3,25.6,38.988,-76.838,2.43,136.8,45.61,19.19,9.38
,2349,739577,177.4,13.138,-61.9,346.41,49.8,0.03,-67.23,-14.67,-21.34,34.5,25.9,38.988,-76.838,2.41,135.9,45.63,19.05,9.36
,2350,739578,177.3,13.142,-62,346.31,49.5,0.02,-67.37,-14.86,-21.46,34.7,26.1,38.988,-76.839,2.41,135.9,45.64,19.05,9.34
,2351,739579,177.2,13.146,-62,346.36,49.2,0.02,-67.41,-15.1,-21.65,34.9,26.4,38.988,-76.839,2.41,136,45.65,19.05,9.31
,2352,739580,177,13.15,-62.1,346.31,48.8,0.02,-67.57,-15.31,-21.87,35,26.7,38.988,-76.839,2.41,136.2,45.67,19.05,9.29
,2353,739581,176.9,13.155,-62.1,346.37,48.3,0.02,-67.64,-15.53,-22.09,35.1,27,38.988,-76.839,2.46,139.1,45.68,19.43,9.26
,2354,739582,176.7,13.161,-62.2,346.31,47.8,0.02,-67.82,-15.68,-22.23,35.2,27.2,38.987,-76.84,2.5,141.5,45.7,19.71,9.23
,2355,739583,176.5,13.168,-62.3,346.26,47.3,0.02,-67.99,-15.89,-22.44,35.3,27.5,38.987,-76.84,2.5,141.6,45.73,19.71,9.2
,2356,739584,176.3,13.176,-62.3,346.37,46.9,0.02,-68.05,-16.1,-22.66,35.4,27.8,38.987,-76.84,2.5,141.8,45.75,19.75,9.17
,2357,739585,176.1,13.183,-62.4,346.32,46.4,0.02,-68.22,-16.28,-22.91,35.4,28.1,38.987,-76.84,2.51,142.5,45.77,19.78,9.14
,2358,739586,175.9,13.19,-62.5,346.27,45.8,0.02,-68.41,-16.49,-23.12,35.5,28.4,38.987,-76.84,2.51,142.7,45.8,19.78,9.1
,2359,739587,175.7,13.197,-62.5,346.38,45.1,0.02,-68.52,-16.67,-23.37,35.5,28.7,38.986,-76.84,2.51,142.9,45.82,19.78,9.09
,2360,739588,175.5,13.203,-62.5,346.5,44.5,0.02,-68.62,-16.78,-23.53,35.5,28.9,38.986,-76.841,2.51,143,45.84,19.78,9.08
,2361,739589,175.4,13.209,-62.4,346.72,43.9,0.02,-68.63,-16.96,-23.77,35.5,29.2,38.986,-76.841,2.51,143.1,45.86,19.78,9.08
,2362,739590,175.2,13.214,-62.5,346.67,43.3,0.02,-68.82,-17.11,-23.91,35.6,29.4,38.986,-76.841,2.52,143.8,45.87,19.86,9.08
,2363,739591,175.1,13.22,-62.5,346.72,42.7,0.02,-68.92,-17.29,-24.15,35.6,29.7,38.985,-76.841,2.52,143.9,45.89,19.91,9.06
,2364,739592,174.9,13.225,-62.6,346.67,42.2,0.02,-69.1,-17.41,-24.31,35.6,29.9,38.985,-76.841,2.52,144.1,45.91,19.91,9.04
,2365,739593,174.7,13.231,-62.6,346.78,41.7,0.02,-69.19,-17.52,-24.47,35.6,30.1,38.985,-76.842,2.52,144.2,45.93,19.91,9.04
,2366,739594,174.6,13.236,-62.7,346.68,41.3,0.02,-69.35,-17.68,-24.61,35.7,30.3,38.985,-76.842,2.52,144.3,45.95,19.92,9.03
,2367,739595,174.4,13.242,-62.7,346.79,41,0.02,-69.41,-17.8,-24.77,35.7,30.5,38.984,-76.842,2.53,145.1,45.96,19.92,9.03
,2368,739596,174.2,13.248,-62.7,346.9,40.6,0.02,-69.48,-17.86,-24.85,35.7,30.6,38.984,-76.842,2.53,145.2,45.98,19.92,9.02
,2369,739597,174.1,13.254,-62.7,346.96,40.3,0.02,-69.53,-18.02,-24.98,35.8,30.8,38.984,-76.843,2.53,145.3,46,20,8.99
,2370,739598,173.9,13.26,-62.7,347.07,39.9,0.02,-69.6,-18.08,-25.06,35.8,30.9,38.984,-76.843,2.54,146.1,46.02,20.05,8.97
,2371,739599,173.7,13.266,-62.8,347.02,39.6,0.02,-69.75,-18.18,-25.11,35.9,31,38.983,-76.843,2.54,146.2,46.04,20.05,8.95
,2372,739600,173.6,13.272,-62.8,347.08,39.4,0.02,-69.79,-18.24,-25.19,35.9,31.1,38.983,-76.843,2.55,146.9,46.06,20.09,8.93
,2373,739601,173.4,13.279,-62.9,347.03,39.3,0.02,-69.9,-18.34,-25.24,36,31.2,38.983,-76.843,2.56,147.6,46.08,20.22,8.91
,2374,739602,173.1,13.287,-63,347.04,39.4,0.02,-69.97,-18.44,-25.29,36.1,31.3,38.983,-76.844,2.57,148.5,46.11,20.29,8.89
,2375,739603,172.9,13.296,-63.1,346.99,39.3,0.02,-70.08,-18.5,-25.37,36.1,31.4,38.983,-76.844,2.57,148.6,46.14,20.29,8.87
,2376,739604,172.6,13.305,-63.2,346.99,39.3,0.02,-70.18,-18.6,-25.42,36.2,31.5,38.982,-76.844,2.58,149.5,46.17,20.39,8.84
,2377,739605,172.4,13.313,-63.3,346.94,39.3,0.02,-70.27,-18.65,-25.39,36.3,31.5,38.982,-76.844,2.6,150.8,46.2,20.52,8.82
,2378,739606,172.2,13.321,-63.3,347.06,39.5,0.02,-70.23,-18.75,-25.43,36.4,31.6,38.982,-76.844,2.62,152.1,46.22,20.68,8.79
,2379,739607,172,13.329,-63.4,347.01,39.7,0.02,-70.29,-18.75,-25.43,36.4,31.6,38.982,-76.844,2.64,153.5,46.25,20.82,8.77
,2380,739608,171.7,13.338,-63.5,347.02,39.9,0.02,-70.35,-18.86,-25.48,36.5,31.7,38.981,-76.845,2.65,154.3,46.28,20.93,8.74
,2381,739609,171.4,13.348,-63.6,347.02,40,0.02,-70.42,-18.92,-25.56,36.5,31.8,38.981,-76.845,2.66,155.2,46.31,21,8.72
,2382,739610,171.2,13.358,-63.7,346.98,40.1,0.02,-70.5,-18.96,-25.53,36.6,31.8,38.981,-76.845,2.67,156,46.35,21.07,8.69
,2383,739611,170.9,13.367,-63.8,346.98,40.1,0.02,-70.59,-19.02,-25.61,36.6,31.9,38.981,-76.845,2.68,156.8,46.38,21.13,8.67
,2384,739612,170.7,13.374,-63.9,346.93,40,0.02,-70.7,-19.08,-25.69,36.6,32,38.981,-76.845,2.68,157,46.4,21.18,8.64
,2385,739613,170.5,13.381,-63.9,347.05,39.8,0.02,-70.74,-19.08,-25.69,36.6,32,38.98,-76.846,2.69,157.8,46.43,21.21,8.63
,2386,739614,170.3,13.387,-63.9,347.17,39.5,0.02,-70.79,-19.14,-25.77,36.6,32.1,38.98,-76.846,2.68,157.4,46.45,21.17,8.61
,2387,739615,170.2,13.394,-64,347.06,39.1,0.02,-70.96,-19.2,-25.85,36.6,32.2,38.98,-76.846,2.67,156.9,46.47,21.08,8.58
,2388,739616,169.9,13.401,-64,347.23,38.6,0.02,-71.05,-19.26,-25.93,36.6,32.3,38.98,-76.847,2.67,157.2,46.5,21.04,8.56
,2389,739617,169.7,13.409,-64.1,347.19,38.1,0.02,-71.24,-19.32,-26.01,36.6,32.4,38.98,-76.847,2.68,157.9,46.53,21.11,8.54
,2390,739618,169.5,13.417,-64.1,347.3,37.5,0.01,-71.35,-19.44,-26.17,36.6,32.6,38.979,-76.847,2.68,158.1,46.55,21.18,8.52
,2391,739619,169.3,13.425,-64.1,347.42,36.8,0.01,-71.48,-19.5,-26.25,36.6,32.7,38.979,-76.847,2.68,158.3,46.58,21.17,8.5
,2392,739620,169.1,13.433,-64.1,347.54,36.1,0.01,-71.62,-19.62,-26.41,36.6,32.9,38.979,-76.848,2.68,158.5,46.61,21.15,8.48
,2393,739621,168.9,13.44,-64.1,347.65,35.2,0.01,-71.8,-19.74,-26.57,36.6,33.1,38.978,-76.848,2.67,158.1,46.63,21.08,8.46
,2394,739622,168.7,13.447,-64.1,347.77,34.3,0.01,-71.98,-19.79,-26.65,36.6,33.2,38.978,-76.848,2.67,158.3,46.66,21.1,8.44
,2395,739623,168.5,13.453,-64,348.06,33.4,0.01,-72.07,-19.91,-26.81,36.6,33.4,38.978,-76.848,2.68,159.1,46.68,21.17,8.42
,2396,739624,168.4,13.458,-64,348.12,32.7,0.01,-72.22,-20.09,-27.05,36.6,33.7,38.978,-76.848,2.69,159.7,46.69,21.19,8.41
,2397,739625,168.2,13.464,-64,348.23,32,0.01,-72.37,-20.26,-27.18,36.7,33.9,38.977,-76.849,2.69,159.9,46.71,21.23,8.39
,2398,739626,168.1,13.47,-64.1,348.13,31.2,0.01,-72.64,-20.44,-27.42,36.7,34.2,38.977,-76.849,2.7,160.6,46.73,21.27,8.37
,2399,739627,167.9,13.476,-64.1,348.25,30.5,0.01,-72.8,-20.56,-27.58,36.7,34.4,38.977,-76.849,2.73,162.6,46.76,21.52,8.35
,2400,739628,167.7,13.481,-64.1,348.36,29.9,0.01,-72.94,-20.79,-27.79,36.8,34.7,38.977,-76.849,2.75,164,46.77,21.7,8.33
,2401,739629,167.6,13.486,-64.2,348.26,29.6,0.01,-73.1,-20.97,-28.03,36.8,35,38.977,-76.849,2.75,164.1,46.79,21.7,8.32
,2402,739630,167.5,13.49,-64.2,348.32,29.2,0.01,-73.2,-21.19,-28.23,36.9,35.3,38.976,-76.85,2.75,164.2,46.81,21.73,8.31
,2403,739631,167.3,13.496,-64.2,348.44,28.9,0.01,-73.27,-21.42,-28.43,37,35.6,38.976,-76.85,2.76,165,46.83,21.79,8.28
,2404,739632,167.2,13.502,-64.3,348.33,28.6,0.01,-73.43,-21.72,-28.71,37.1,36,38.976,-76.85,2.77,165.7,46.85,21.83,8.26
,2405,739633,167,13.509,-64.4,348.28,28.6,0.01,-73.52,-21.9,-28.95,37.1,36.3,38.976,-76.85,2.77,165.9,46.87,21.85,8.24
,2406,739634,166.8,13.516,-64.5,348.23,28.8,0.01,-73.57,-22.13,-29.15,37.2,36.6,38.975,-76.851,2.79,167.3,46.9,22.02,8.21
,2407,739635,166.6,13.524,-64.6,348.19,29,0.01,-73.61,-22.42,-29.43,37.3,37,38.975,-76.851,2.81,168.7,46.93,22.13,8.2
,2408,739636,166.4,13.532,-64.7,348.14,29.2,0.01,-73.65,-22.66,-29.63,37.4,37.3,38.975,-76.851,2.8,168.3,46.96,22.07,8.2
,2409,739637,166.1,13.54,-64.7,348.32,29.5,0.01,-73.58,-22.89,-29.83,37.5,37.6,38.975,-76.852,2.81,169.2,46.99,22.18,8.19
,2410,739638,165.9,13.547,-64.7,348.44,29.8,0.01,-73.51,-23.19,-30.11,37.6,38,38.974,-76.852,2.83,170.6,47.01,22.32,8.19
,2411,739639,165.8,13.553,-64.8,348.33,30.1,0.01,-73.53,-23.42,-30.3,37.7,38.3,38.974,-76.852,2.83,170.7,47.03,22.34,8.18
,2412,739640,165.6,13.558,-64.8,348.45,30.4,0.01,-73.46,-23.66,-30.5,37.8,38.6,38.974,-76.852,2.83,170.9,47.05,22.34,8.18
,2413,739641,165.5,13.564,-64.8,348.51,30.8,0.01,-73.37,-23.9,-30.7,37.9,38.9,38.973,-76.853,2.81,169.8,47.07,22.16,8.17
,2414,739642,165.3,13.57,-64.9,348.46,31.2,0.01,-73.38,-24.02,-30.85,37.9,39.1,38.973,-76.853,2.79,168.8,47.09,22.02,8.16
,2415,739643,165.2,13.576,-64.9,348.53,31.6,0.01,-73.29,-24.26,-31.05,38,39.4,38.973,-76.853,2.79,168.9,47.12,22.01,8.15
,2416,739644,165,13.582,-65,348.48,32,0.01,-73.29,-24.38,-31.21,38,39.6,38.972,-76.853,2.79,169.1,47.14,22.02,8.14
,2417,739645,164.8,13.588,-65,348.6,32.4,0.01,-73.2,-24.56,-31.32,38.1,39.8,38.972,-76.854,2.8,169.9,47.16,22.05,8.13
,2418,739646,164.7,13.594,-65.1,348.49,32.7,0.01,-73.23,-24.68,-31.48,38.1,40,38.972,-76.854,2.79,169.4,47.18,22.05,8.13
,2419,739647,164.5,13.6,-65.1,348.61,33.1,0.01,-73.15,-24.8,-31.51,38.2,40.1,38.972,-76.854,2.79,169.6,47.2,22.03,8.12
,2420,739648,164.4,13.605,-65.1,348.67,33.4,0.01,-73.09,-24.86,-31.59,38.2,40.2,38.971,-76.855,2.8,170.3,47.22,22.05,8.11
,2421,739649,164.2,13.611,-65.1,348.8,33.8,0.01,-73,-24.92,-31.67,38.2,40.3,38.971,-76.855,2.82,171.7,47.24,22.24,8.1
,2422,739650,164.1,13.616,-65.2,348.69,34.1,0.01,-73.03,-24.98,-31.75,38.2,40.4,38.971,-76.855,2.84,173.1,47.26,22.37,8.09
,2423,739651,163.9,13.622,-65.2,348.81,34.4,0.01,-72.97,-24.98,-31.75,38.2,40.4,38.97,-76.856,2.84,173.3,47.28,22.37,8.09
,2424,739652,163.8,13.627,-65.3,348.7,34.8,0.01,-72.98,-24.98,-31.75,38.2,40.4,38.97,-76.856,2.84,173.4,47.3,22.37,8.08
,2425,739653,163.6,13.632,-65.3,348.83,35,0.01,-72.94,-24.98,-31.75,38.2,40.4,38.97,-76.856,2.84,173.6,47.32,22.37,8.07
,2426,739654,163.5,13.637,-65.3,348.89,35.3,0.01,-72.88,-24.93,-31.79,38.1,40.4,38.969,-76.856,2.84,173.7,47.34,22.37,8.07
,2427,739655,163.4,13.642,-65.3,348.95,35.4,0.01,-72.86,-24.87,-31.71,38.1,40.3,38.969,-76.857,2.84,173.8,47.36,22.39,8.06
,2428,739656,163.2,13.648,-65.3,349.07,35.6,0.01,-72.82,-24.75,-31.68,38,40.2,38.969,-76.857,2.84,174,47.38,22.4,8.04
,2429,739657,163.1,13.653,-65.4,348.96,35.8,0.01,-72.88,-24.75,-31.68,38,40.2,38.969,-76.857,2.84,174.1,47.4,22.38,8.02
,2430,739658,162.9,13.658,-65.5,348.92,35.9,0.01,-72.95,-24.69,-31.6,38,40.1,38.968,-76.858,2.82,173.1,47.42,22.26,7.99
,2431,739659,162.8,13.664,-65.5,348.98,36.1,0.01,-72.91,-24.57,-31.56,37.9,40,38.968,-76.858,2.81,172.6,47.44,22.18,7.96
,2432,739660,162.7,13.669,-65.6,348.87,36.2,0.01,-72.99,-24.51,-31.48,37.9,39.9,38.968,-76.858,2.8,172.1,47.46,22.07,7.94
